cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
A18_B002681_B009943_S18.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.510209,6.6324396,28,0.3872880637645721
A18_B002688_B009944_S18.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.542734,7.117519,29,0.4518012702465057
A18_D045313_B009942_S18.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.041002,5.51904,30,0.8019832968711853
A19_B000767_B009945_S19.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.834159,9.067186,31,2.068922758102417
A19_B001247_B009941_S19.mm10-plus-4-0,single_batch,myeloid leukocyte,3,Kupffer cell,-11.982491,12.372101,32,2.390716552734375
A19_B002688_B009944_S19.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.660048,6.4877024,33,0.5662937760353088
A19_D045313_B009942_S19.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.973543,6.3315654,34,0.5065565705299377
A1_B000767_B009945_S1.mm10-plus-4-0,single_batch,NK cell,2,mature NK T cell,-10.385259,18.56793,35,1.3212071657180786
A1_B001247_B009941_S1.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.562157,11.943494,36,1.928677201271057
A1_D045313_B009942_S1.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.653164,8.311192,37,0.3954906761646271
A20_B000767_B009945_S20.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",-5.614798,12.626628,38,0.8858674764633179
A20_B001247_B009941_S20.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-14.087929,13.86472,39,2.271519660949707
A20_B002688_B009944_S20.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-14.280025,14.248397,40,1.4255350828170776
A20_D045313_B009942_S20.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.457727,7.181299,41,0.4866734445095062
A21_B000767_B009945_S21.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.06974,7.7099237,42,0.6090636849403381
A21_B001247_B009941_S21.mm10-plus-4-0,single_batch,B cell,4,B cell,4.2379045,-2.91539,43,0.7637484073638916
A21_B002681_B009943_S21.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.562423,6.5593247,44,0.6135259866714478
A21_B002688_B009944_S21.mm10-plus-4-0,single_batch,NK cell,2,mature NK T cell,-9.785022,18.977556,45,2.1139512062072754
A21_D045313_B009942_S21.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.151281,7.74686,46,0.4760552942752838
A22_B000767_B009945_S22.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",-5.5779586,12.535893,47,0.8861294984817505
A22_B001247_B009941_S22.mm10-plus-4-0,single_batch,B cell,5,"CD8-positive, alpha-beta T cell",-4.9796176,11.60883,48,1.716149926185608
A22_B002681_B009943_S22.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.962177,7.772477,49,0.4282796680927276
A2_B000767_B009945_S2.mm10-plus-4-0,single_batch,NK cell,2,mature NK T cell,-10.416871,18.538927,50,1.3564188480377195
A2_B001247_B009941_S2.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-9.276098,19.780901,51,1.7786678075790403
A2_B002681_B009943_S2.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.199513,6.526604,52,0.4238642156124115
A2_D045313_B009942_S2.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.555563,8.424188,53,0.3884667456150055
A3_B000767_B009945_S3.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-9.084213,19.29206,54,1.6768673658370972
A3_B001247_B009941_S3.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.2293,12.224934,55,1.0415245294570925
A3_B002681_B009943_S3.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.625798,8.239333,56,1.0173630714416504
A3_D045313_B009942_S3.mm10-plus-4-0,single_batch,B cell,4,B cell,3.96625,-3.1939402,57,0.8882293701171875
A4_B000767_B009945_S4.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-13.592236,14.030037,58,1.5883989334106443
A5_B000767_B009945_S5.mm10-plus-4-0,single_batch,NK cell,2,mature NK T cell,-10.438925,18.500175,59,1.5229562520980835
A5_B001247_B009941_S5.mm10-plus-4-0,single_batch,T cell,2,mature NK T cell,-9.120942,19.66218,60,1.5692609548568726
A5_D045313_B009942_S5.mm10-plus-4-0,single_batch,B cell,4,B cell,3.8111832,-3.1014519,61,0.9301689267158508
A6_B000767_B009945_S6.mm10-plus-4-0,single_batch,B cell,4,B cell,4.507875,-3.4638624,62,0.9351544976234436
A6_B002681_B009943_S6.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.408733,10.95111,63,1.2529940605163574
A6_D045313_B009942_S6.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.574024,8.717679,64,0.5258973240852356
A7_B001247_B009941_S7.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.361278,11.054028,65,1.0248314142227173
A7_B002688_B009944_S7.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-12.435607,12.722977,66,1.9085055589675903
A7_D045313_B009942_S7.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.172618,8.192918,67,0.5668253898620605
A8_D045313_B009942_S8.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.976747,9.0532465,68,0.5519092679023743
A9_B000767_B009945_S9.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.085283,6.9788375,69,0.7849423885345459
A9_D045313_B009942_S9.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.182281,8.132675,70,0.4073282480239868
B10_B000767_B009945_S34.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-15.8629465,7.9250193,71,0.8946101069450378
B10_B002681_B009943_S34.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.724308,6.848831,72,0.3845422863960266
B10_B002688_B009944_S34.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.586475,6.159101,73,1.5898224115371704
B10_D045313_B009942_S34.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.975041,7.761097,74,0.3845422863960266
B11_B000767_B009945_S35.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-9.532181,19.019741,75,2.3670008182525635
B11_B002681_B009943_S35.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.088243,7.2286043,76,0.4905312061309814
B12_B000767_B009945_S36.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",-5.567577,12.571013,77,0.7872083783149719
B12_B002688_B009944_S36.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.5722,8.074895,78,0.5123811960220337
B12_D045313_B009942_S36.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.292738,11.414557,79,1.2667124271392822
B13_B001247_B009941_S37.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.624067,7.6629014,80,0.8872197270393372
B13_B002681_B009943_S37.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.676494,6.7035756,81,0.3892927765846252
B13_D045313_B009942_S37.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.027979,5.511143,82,0.9038536548614502
B14_B001247_B009941_S38.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.436804,7.548706,83,0.5856702327728271
B14_B002681_B009943_S38.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.301249,6.4321246,84,0.5066863894462585
B14_B002688_B009944_S38.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.77587,5.771695,85,0.5915793180465698
B14_D045313_B009942_S38.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-13.29368,14.233306,86,2.530064821243286
B15_B000767_B009945_S39.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-8.510357,19.509035,87,1.3416295051574707
B15_B001247_B009941_S39.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.665222,7.442969,88,0.7906022071838379
B15_B002688_B009944_S39.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.962082,5.4281173,89,0.7259711623191833
B15_D045313_B009942_S39.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.619498,7.555634,90,0.53047114610672
B16_B001247_B009941_S40.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.929615,7.459113,91,2.271519660949707
B16_B002688_B009944_S40.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-16.63779,11.895304,92,3.917675495147705
B16_D045313_B009942_S40.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.859526,7.7530193,93,0.5273413062095642
B17_B001247_B009941_S41.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.821426,7.362047,94,2.228041648864746
B17_B002681_B009943_S41.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.723477,6.4691396,95,0.3881017565727234
B17_B002688_B009944_S41.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.589399,7.426394,96,0.4533765912055969
B17_D045313_B009942_S41.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.191175,6.878917,97,0.8624395728111267
B18_B000767_B009945_S42.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.388742,11.813635,98,0.8987593054771423
B18_B001247_B009941_S42.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-13.207308,8.395995,99,1.046458721160889
B18_B002681_B009943_S42.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.755987,6.5149417,100,0.4112134873867035
B18_B002688_B009944_S42.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-16.604502,11.873154,101,3.852586030960083
B18_D045313_B009942_S42.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.957462,8.027759,102,0.7321761250495911
B19_B000767_B009945_S43.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.941841,7.9342885,103,0.7296211123466492
B19_B001247_B009941_S43.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",-5.3845286,12.088089,104,1.0477855205535889
B19_D045313_B009942_S43.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.046352,7.567239,105,0.5533416867256165
B1_B000767_B009945_S25.mm10-plus-4-0,single_batch,B cell,4,B cell,3.9901783,-3.1046453,106,0.9039587378501892
B1_B001247_B009941_S25.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.629749,12.187619,107,1.779350996017456
B1_B002681_B009943_S25.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.915441,7.873582,108,0.4480723142623901
B1_D045313_B009942_S25.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.973775,7.6416845,109,0.4690355360507965
B20_B001247_B009941_S44.mm10-plus-4-0,single_batch,myeloid leukocyte,1,endothelial cell of hepatic sinusoid,-18.029356,7.5160303,110,2.271519660949707
B20_B002688_B009944_S44.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.579296,7.917266,111,0.8521155118942261
B20_D045313_B009942_S44.mm10-plus-4-0,single_batch,Kupffer cell,1,endothelial cell of hepatic sinusoid,-15.910914,7.8289943,112,1.1548926830291748
B21_B001247_B009941_S45.mm10-plus-4-0,single_batch,myeloid leukocyte,1,endothelial cell of hepatic sinusoid,-17.967457,7.504475,113,2.271519660949707
B21_B002688_B009944_S45.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.910654,8.884694,114,1.1325169801712036
B21_D045313_B009942_S45.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.092215,8.014375,115,0.3845422863960266
B22_B000767_B009945_S46.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-9.844927,18.705488,116,1.6103618144989014
B22_B001247_B009941_S46.mm10-plus-4-0,single_batch,T cell,2,mature NK T cell,-9.055069,19.93814,117,1.5603231191635132
B22_D045313_B009942_S46.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.978632,7.883403,118,0.5974550843238831
B2_B001247_B009941_S26.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",-5.0660806,11.745925,119,1.2813791036605835
B3_B000767_B009945_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,4.0066395,-2.9932172,120,0.9357735514640808
B3_B001247_B009941_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,3.7756546,-2.955645,121,0.717431366443634
B3_B002688_B009944_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,4.01841,-2.7219424,122,0.7216642498970032
B3_D045313_B009942_S27.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.9852867,7.7763476,123,0.3845422863960266
B4_B000767_B009945_S28.mm10-plus-4-0,single_batch,B cell,4,B cell,3.8460886,-2.9992187,124,0.996839702129364
B4_B001247_B009941_S28.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.426128,11.161872,125,0.8972364068031311
B4_B002681_B009943_S28.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-9.283217,19.677608,126,1.5393518209457395
B4_B002688_B009944_S28.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.081651,6.8779283,127,0.3964408934116363
B4_D045313_B009942_S28.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.408562,8.261473,128,0.4266801178455353
B5_B001247_B009941_S29.mm10-plus-4-0,single_batch,B cell,4,B cell,4.1172166,-3.0887942,129,0.7505483627319336
B5_D045313_B009942_S29.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.203146,7.613914,130,0.3888925611972809
B6_B002688_B009944_S30.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.087442,7.828453,131,0.4465166628360748
B6_D045313_B009942_S30.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.755684,8.728052,132,0.4162071347236633
B7_B000767_B009945_S31.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-9.795024,18.785593,133,1.6616523265838623
B7_B001247_B009941_S31.mm10-plus-4-0,single_batch,B cell,4,B cell,3.6628184,-2.9995637,134,0.8796461820602417
B7_B002688_B009944_S31.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.62811,7.6922255,135,0.3845422863960266
B7_D045313_B009942_S31.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.914399,7.39689,136,1.3120332956314087
B8_B000767_B009945_S32.mm10-plus-4-0,single_batch,B cell,4,B cell,3.9941967,-3.2087157,137,1.161280393600464
B8_D045313_B009942_S32.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.471961,8.202541,138,0.84855055809021
B9_B000767_B009945_S33.mm10-plus-4-0,single_batch,"CD4-positive, alpha-beta T cell",2,mature NK T cell,-8.262056,20.107754,139,0.9429326057434082
B9_B002681_B009943_S33.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-12.500545,8.360216,140,0.777014434337616
B9_D045313_B009942_S33.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.033825,5.590811,141,1.025525450706482
C10_B000767_B009945_S58.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",-5.6555486,12.677464,142,1.3163576126098633
C10_B002681_B009943_S58.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.121772,6.8432674,143,0.3845422863960266
C10_B002688_B009944_S58.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.850061,8.374763,144,0.4609176814556122
C11_B001247_B009941_S59.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.698309,7.6061397,145,1.1654759645462036
C11_B002681_B009943_S59.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.630269,7.695273,146,0.4465721547603607
C11_B002688_B009944_S59.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.77109,6.375771,147,0.7098114490509033
C11_D045313_B009942_S59.mm10-plus-4-0,single_batch,NK cell,2,mature NK T cell,-10.350676,18.599459,148,1.699703335762024
C12_B001247_B009941_S60.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-13.303833,8.382852,149,0.7843581438064575
C12_D045313_B009942_S60.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-13.019195,8.669634,150,1.1294682025909424
C13_B000767_B009945_S61.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",-5.60634,12.624418,151,1.016554355621338
C13_B001247_B009941_S61.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.554626,7.653128,152,0.5254335999488831
C13_B002681_B009943_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.727347,7.350804,153,0.3969234526157379
C13_B002688_B009944_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.294261,8.787533,154,0.7486022114753723
C13_D045313_B009942_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.147019,7.728617,155,0.4737648963928222
C14_B000767_B009945_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.413345,7.996111,156,0.538354754447937
C14_B001247_B009941_S62.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.486752,12.440742,157,1.0015740394592283
C14_B002681_B009943_S62.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.923436,8.537755,158,1.1162980794906616
C14_B002688_B009944_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.611088,7.973633,159,0.4981223344802856
C14_D045313_B009942_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.716736,7.7858696,160,0.472644567489624
C15_B000767_B009945_S63.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.285242,7.749773,161,0.5782744884490967
C15_B001247_B009941_S63.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.460033,7.4451456,162,0.8152543306350708
C15_D045313_B009942_S63.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-8.769294,19.08385,163,1.4646944999694824
C16_B000767_B009945_S64.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.548092,7.7192674,164,0.7326787710189819
C16_B002681_B009943_S64.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.038011,6.541176,165,0.4097165167331695
C16_B002688_B009944_S64.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-14.2415285,14.225177,166,1.2503870725631714
C16_D045313_B009942_S64.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-16.644035,11.898611,167,3.9888336658477774
C17_B000767_B009945_S65.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-8.790573,18.976994,168,1.5360878705978394
C17_B001247_B009941_S65.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.912134,7.5346494,169,2.271519660949707
C17_B002688_B009944_S65.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-12.044383,8.402515,170,0.9791181087493896
C17_D045313_B009942_S65.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-12.055555,8.565821,171,0.9865965247154236
C18_B000767_B009945_S66.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.106825,7.9759164,172,0.5510880351066589
C18_B001247_B009941_S66.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-16.666283,11.89873,173,3.9896435737609854
C18_B002688_B009944_S66.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.74331,7.7870517,174,0.4399799704551697
C18_D045313_B009942_S66.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.442366,7.4310536,175,0.5160033106803894
C19_B000767_B009945_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.25455,7.061749,176,1.1910476684570312
C19_B001247_B009941_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.773718,7.5220294,177,0.7594152688980103
C19_D045313_B009942_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.928766,8.102978,178,0.5814608335494995
C1_B000767_B009945_S49.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-8.685148,19.036053,179,1.4730231761932373
C1_B001247_B009941_S49.mm10-plus-4-0,single_batch,B cell,4,B cell,4.319664,-3.0400221,180,0.7932481169700623
C1_B002681_B009943_S49.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-11.337891,11.295765,181,0.7862499952316284
C1_B002688_B009944_S49.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.753157,6.008219,182,0.568727433681488
