cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
human1_lib1.final_cell_0022-0,human1,alpha,1,alpha,7.6782446,-6.173082,21,0.6101475954055786
human1_lib1.final_cell_0023-0,human1,ductal,3,ductal,17.40323,3.0711956,22,1.4703165292739868
human1_lib1.final_cell_0024-0,human1,beta,0,beta,1.7244848,11.246096,23,0.3858529031276703
human1_lib1.final_cell_0025-0,human1,delta,4,delta,-4.7786403,2.8804226,24,0.4819028377532959
human1_lib1.final_cell_0026-0,human1,alpha,1,alpha,9.660915,-6.498064,25,0.6580755114555359
human1_lib1.final_cell_0027-0,human1,beta,0,beta,0.33899984,11.89578,26,0.3845422863960266
human1_lib1.final_cell_0028-0,human1,acinar,2,acinar,17.978964,13.818811,27,0.9920681715011596
human1_lib1.final_cell_0029-0,human1,acinar,2,acinar,17.75934,15.569202,28,1.3900232315063477
human1_lib1.final_cell_0030-0,human1,beta,0,beta,0.1422646,11.959804,29,0.3845422863960266
human1_lib1.final_cell_0031-0,human1,delta,4,delta,-3.504216,2.3867862,30,0.7155451774597168
human1_lib1.final_cell_0032-0,human1,delta,4,delta,-3.7450507,3.0203023,31,0.4858134686946869
human1_lib1.final_cell_0033-0,human1,delta,4,delta,-4.405707,2.6028588,32,0.3845422863960266
human1_lib1.final_cell_0034-0,human1,delta,4,delta,-3.6756496,2.3277879,33,0.3990702331066131
human1_lib1.final_cell_0035-0,human1,beta,0,beta,-0.91321164,10.196296,34,0.4871121644973755
human1_lib1.final_cell_0036-0,human1,acinar,2,acinar,17.273623,13.995692,35,1.1412845849990845
human1_lib1.final_cell_0037-0,human1,beta,0,beta,0.41625598,12.584879,36,0.3845422863960266
human1_lib1.final_cell_0038-0,human1,beta,0,beta,1.5994071,10.988665,37,0.5771340131759644
human1_lib1.final_cell_0039-0,human1,beta,0,beta,-0.05483278,8.23696,38,0.8009699583053589
human1_lib1.final_cell_0040-0,human1,delta,4,delta,-4.285766,3.1565154,39,0.4980095326900482
human1_lib1.final_cell_0041-0,human1,activated_stellate,5,activated_stellate,11.266246,5.6094446,40,1.6621499061584473
human1_lib1.final_cell_0042-0,human1,beta,0,beta,0.26289898,12.829236,41,0.3845422863960266
human1_lib1.final_cell_0043-0,human1,delta,4,delta,-3.9782224,3.1920252,42,0.3845422863960266
human1_lib1.final_cell_0044-0,human1,activated_stellate,5,activated_stellate,12.075256,5.7432494,43,1.4609625339508057
human1_lib1.final_cell_0045-0,human1,activated_stellate,5,activated_stellate,12.843216,5.4408216,44,1.8185222148895264
human1_lib1.final_cell_0046-0,human1,activated_stellate,5,activated_stellate,11.419174,5.116232,45,1.5784080028533936
human1_lib1.final_cell_0047-0,human1,acinar,2,acinar,18.224537,13.910952,46,0.8718141913414001
human1_lib1.final_cell_0048-0,human1,activated_stellate,5,activated_stellate,12.453763,6.068751,47,1.5304367542266846
human1_lib1.final_cell_0049-0,human1,delta,4,delta,-4.092883,3.2769957,48,0.3845422863960266
human1_lib1.final_cell_0050-0,human1,beta,0,beta,1.5335307,11.009048,49,0.3845422863960266
human1_lib1.final_cell_0051-0,human1,delta,4,delta,-3.116967,3.3313441,50,0.5391892194747925
human1_lib1.final_cell_0052-0,human1,beta,0,beta,-0.41123542,11.85689,51,0.3845422863960266
human1_lib1.final_cell_0053-0,human1,acinar,2,acinar,18.248318,12.509728,52,1.1300190687179563
human1_lib1.final_cell_0054-0,human1,beta,0,beta,-0.9513404,11.700741,53,0.7863317728042603
human1_lib1.final_cell_0055-0,human1,beta,0,beta,1.196309,9.16556,54,0.4426243901252746
human1_lib1.final_cell_0056-0,human1,activated_stellate,5,activated_stellate,12.127719,6.161405,55,1.6052457094192505
human1_lib1.final_cell_0057-0,human1,beta,0,beta,0.8452824,12.039925,56,0.5069729685783386
human1_lib1.final_cell_0058-0,human1,beta,0,beta,0.39105475,12.929794,57,0.5321881175041199
human1_lib1.final_cell_0059-0,human1,beta,0,beta,-0.49970904,10.015011,58,0.5167956352233887
human1_lib1.final_cell_0060-0,human1,beta,4,delta,-1.6754799,5.606137,59,0.7202191948890686
human1_lib1.final_cell_0061-0,human1,ductal,3,ductal,18.637568,0.02739428,60,1.5663597583770752
human1_lib1.final_cell_0062-0,human1,alpha,1,alpha,10.281849,-7.781732,61,0.5789958238601685
human1_lib1.final_cell_0063-0,human1,beta,4,delta,-1.616135,5.702335,62,0.6442668437957764
human1_lib1.final_cell_0064-0,human1,ductal,3,ductal,18.00979,-0.993486,63,2.0497941970825195
human1_lib1.final_cell_0065-0,human1,ductal,3,ductal,17.41707,3.0481265,64,2.240983009338379
human1_lib1.final_cell_0066-0,human1,acinar,2,acinar,17.053242,15.683131,65,0.873452365398407
human1_lib1.final_cell_0067-0,human1,alpha,1,alpha,9.799099,-6.3825,66,0.6518683433532715
human1_lib1.final_cell_0068-0,human1,beta,0,beta,1.0718627,10.676947,67,0.4093794226646423
human1_lib1.final_cell_0069-0,human1,delta,4,delta,-3.3935406,2.888693,68,0.4079460203647613
human1_lib1.final_cell_0070-0,human1,alpha,1,alpha,9.551679,-6.6020107,69,0.6481142640113831
human1_lib1.final_cell_0071-0,human1,beta,4,delta,-1.6493816,5.653213,70,0.6689666509628296
human1_lib1.final_cell_0072-0,human1,beta,0,beta,-1.1929394,6.612234,71,0.729046642780304
human1_lib1.final_cell_0073-0,human1,beta,0,beta,-0.11861411,9.970884,72,0.6453590989112854
human1_lib1.final_cell_0074-0,human1,delta,4,delta,-3.2369769,2.6484702,73,1.303847312927246
human1_lib1.final_cell_0075-0,human1,beta,0,beta,0.2740023,9.634043,74,0.4638182520866394
human1_lib1.final_cell_0076-0,human1,beta,0,beta,0.98811644,12.79146,75,0.5545840859413147
human1_lib1.final_cell_0077-0,human1,delta,4,delta,-3.41405,3.3202379,76,1.0310416221618652
human1_lib1.final_cell_0078-0,human1,beta,0,beta,-0.8106149,9.707901,77,0.6979889869689941
human1_lib1.final_cell_0079-0,human1,beta,0,beta,0.6569406,9.768912,78,0.3845422863960266
human1_lib1.final_cell_0080-0,human1,beta,0,beta,1.5990757,11.387318,79,0.5439367890357971
human1_lib1.final_cell_0081-0,human1,beta,0,beta,1.5949359,9.484168,80,0.4431606829166412
human1_lib1.final_cell_0082-0,human1,beta,0,beta,1.2176722,9.692897,81,0.3845422863960266
human1_lib1.final_cell_0083-0,human1,beta,0,beta,1.7406832,12.108509,82,0.4170623123645782
human1_lib1.final_cell_0084-0,human1,acinar,2,acinar,17.359875,14.522297,83,0.9347803592681884
human1_lib1.final_cell_0085-0,human1,activated_stellate,5,activated_stellate,12.73168,5.7062716,84,1.596125602722168
human1_lib1.final_cell_0086-0,human1,delta,4,delta,-4.6553893,3.0314877,85,0.4145906865596771
human1_lib1.final_cell_0087-0,human1,delta,4,delta,-4.2471695,3.1273096,86,0.3981080949306488
human1_lib1.final_cell_0088-0,human1,beta,0,beta,-1.0541309,12.125978,87,0.4240047335624695
human1_lib1.final_cell_0089-0,human1,beta,4,delta,-1.6462996,5.6649446,88,0.5754522681236267
human1_lib1.final_cell_0090-0,human1,beta,0,beta,1.0775719,11.6689625,89,0.4928096830844879
human1_lib1.final_cell_0091-0,human1,beta,0,beta,0.8488795,12.929078,90,0.4730621874332428
human1_lib1.final_cell_0092-0,human1,beta,0,beta,-0.84073406,11.702668,91,0.3845422863960266
human1_lib1.final_cell_0093-0,human1,beta,0,beta,0.36326778,10.002066,92,0.5651965141296387
human1_lib1.final_cell_0094-0,human1,beta,0,beta,1.571623,11.659782,93,0.462486207485199
human1_lib1.final_cell_0095-0,human1,beta,0,beta,0.73159415,12.120613,94,0.7018015384674072
human1_lib1.final_cell_0096-0,human1,beta,4,delta,-1.6351418,5.6631684,95,0.7773785591125488
human1_lib1.final_cell_0097-0,human1,beta,0,beta,1.3896347,11.231797,96,0.5621834993362427
human1_lib1.final_cell_0098-0,human1,delta,4,delta,-2.976145,2.66652,97,0.550608217716217
human1_lib1.final_cell_0099-0,human1,delta,4,delta,-3.6593127,3.3021252,98,0.6373005509376526
human1_lib1.final_cell_0100-0,human1,beta,0,beta,1.3317125,10.969422,99,0.3845422863960266
human1_lib1.final_cell_0101-0,human1,delta,4,delta,-4.990808,2.5399232,100,0.592452883720398
human1_lib1.final_cell_0102-0,human1,alpha,1,alpha,9.29954,-8.434524,101,0.8755214214324951
human1_lib1.final_cell_0103-0,human1,alpha,1,alpha,9.23839,-8.856684,102,0.8885367512702942
human1_lib1.final_cell_0104-0,human1,delta,4,delta,-3.6650586,2.8737426,103,0.3845422863960266
human1_lib1.final_cell_0105-0,human1,beta,0,beta,1.2323407,9.558646,104,0.435200572013855
human1_lib1.final_cell_0106-0,human1,beta,0,beta,-0.08303331,11.131967,105,0.3933337032794952
human1_lib1.final_cell_0107-0,human1,beta,4,delta,-1.6516844,5.6475596,106,1.300873041152954
human1_lib1.final_cell_0108-0,human1,beta,0,beta,-0.50657654,12.238491,107,0.3908323645591736
human1_lib1.final_cell_0109-0,human1,acinar,2,acinar,17.800005,12.690788,108,1.0562007427215576
human1_lib1.final_cell_0110-0,human1,delta,4,delta,-3.1834135,3.2731378,109,0.6393961906433105
human1_lib1.final_cell_0111-0,human1,beta,0,beta,1.5175368,9.572832,110,0.6588385105133057
human1_lib1.final_cell_0112-0,human1,beta,0,beta,-0.8896605,9.98352,111,0.74482262134552
human1_lib1.final_cell_0113-0,human1,delta,4,delta,-2.9610202,2.7557683,112,0.4239105880260467
human1_lib1.final_cell_0114-0,human1,beta,0,beta,0.24105151,12.9617195,113,0.5978574752807617
human1_lib1.final_cell_0115-0,human1,beta,0,beta,-0.3172624,10.50036,114,0.5923497676849365
human1_lib1.final_cell_0116-0,human1,beta,0,beta,0.66070753,11.053239,115,0.3845422863960266
human1_lib1.final_cell_0117-0,human1,delta,4,delta,-4.215561,2.7806187,116,0.4984748363494873
human1_lib1.final_cell_0118-0,human1,beta,0,beta,0.47393313,10.989201,117,0.3902829587459564
human1_lib1.final_cell_0119-0,human1,delta,4,delta,-4.100418,2.3463633,118,0.4192501604557037
human1_lib1.final_cell_0120-0,human1,beta,0,beta,-1.3111312,10.030355,119,0.3845422863960266
human1_lib1.final_cell_0121-0,human1,beta,0,beta,-0.32875755,10.808301,120,0.7590821385383606
human1_lib1.final_cell_0122-0,human1,beta,0,beta,1.4576927,9.541528,121,0.5008149147033691
human1_lib1.final_cell_0123-0,human1,epsilon,4,delta,-4.18693,2.7760804,122,0.3845422863960266
human1_lib1.final_cell_0124-0,human1,beta,0,beta,0.63099694,11.451697,123,0.424099862575531
human1_lib1.final_cell_0125-0,human1,beta,0,beta,0.3453118,9.270474,124,0.5822436809539795
human1_lib1.final_cell_0126-0,human1,beta,0,beta,1.3460802,11.59758,125,0.408204048871994
human1_lib1.final_cell_0127-0,human1,delta,1,alpha,6.1177025,-4.061064,126,1.35442316532135
human1_lib1.final_cell_0128-0,human1,beta,0,beta,0.91938287,9.180783,127,0.8909814953804016
human1_lib1.final_cell_0129-0,human1,delta,4,delta,-4.4809694,2.768053,128,0.3845422863960266
human1_lib1.final_cell_0130-0,human1,beta,0,beta,1.3401043,12.283911,129,0.3920319974422455
human1_lib1.final_cell_0131-0,human1,alpha,1,alpha,8.573886,-7.1681542,130,0.6216465830802917
human1_lib1.final_cell_0132-0,human1,alpha,1,alpha,9.9429035,-6.660457,131,1.7073959112167358
human1_lib1.final_cell_0133-0,human1,beta,0,beta,-0.5676192,12.834298,132,0.4858000576496124
human1_lib1.final_cell_0134-0,human1,acinar,2,acinar,17.534449,14.16823,133,0.8629787564277649
human1_lib1.final_cell_0135-0,human1,alpha,1,alpha,9.515932,-8.849927,134,0.8155232071876526
human1_lib1.final_cell_0136-0,human1,beta,0,beta,0.9994071,12.096781,135,0.4148635864257812
human1_lib1.final_cell_0137-0,human1,beta,0,beta,0.2532354,12.057995,136,0.3845422863960266
human1_lib1.final_cell_0138-0,human1,alpha,1,alpha,9.610404,-6.1636257,137,0.7948704957962036
human1_lib1.final_cell_0139-0,human1,beta,0,beta,-0.4325241,11.73379,138,0.4818576574325561
human1_lib1.final_cell_0140-0,human1,delta,4,delta,-3.967582,3.2995603,139,0.4653327167034149
human1_lib1.final_cell_0141-0,human1,beta,0,beta,-0.73622155,7.586946,140,0.5697650909423828
human1_lib1.final_cell_0142-0,human1,beta,0,beta,-0.70901287,10.14574,141,0.4424916207790375
human1_lib1.final_cell_0143-0,human1,beta,0,beta,1.1675097,10.225059,142,0.407447874546051
human1_lib1.final_cell_0144-0,human1,beta,0,beta,-0.27154866,9.062789,143,0.8867955207824707
human1_lib1.final_cell_0145-0,human1,beta,0,beta,-0.28450257,10.776809,144,0.4510129988193512
human1_lib1.final_cell_0146-0,human1,delta,4,delta,-3.3665462,2.9779553,145,0.4935744702816009
human1_lib1.final_cell_0147-0,human1,beta,0,beta,-0.5895867,9.326391,146,0.5617421865463257
human1_lib1.final_cell_0148-0,human1,ductal,3,ductal,18.631454,-0.6307364,147,1.5690079927444458
human1_lib1.final_cell_0149-0,human1,ductal,3,ductal,19.061401,0.6651321,148,1.9371027946472168
human1_lib1.final_cell_0150-0,human1,beta,0,beta,-0.8544229,9.949459,149,0.4320563077926636
human1_lib1.final_cell_0151-0,human1,beta,0,beta,0.6134568,9.967332,150,0.6547221541404724
human1_lib1.final_cell_0152-0,human1,beta,0,beta,0.31225324,11.868547,151,0.3889367878437042
human1_lib1.final_cell_0153-0,human1,beta,0,beta,0.2622359,11.818673,152,0.5916877388954163
human1_lib1.final_cell_0154-0,human1,delta,4,delta,-4.2401714,3.1591256,153,0.4446896612644195
human1_lib1.final_cell_0155-0,human1,beta,0,beta,0.37529603,10.074279,154,0.5883980393409729
human1_lib1.final_cell_0156-0,human1,activated_stellate,5,activated_stellate,12.184373,6.122619,155,1.5186917781829834
human1_lib1.final_cell_0157-0,human1,beta,0,beta,1.5897168,10.844249,156,0.3845422863960266
human1_lib1.final_cell_0158-0,human1,beta,0,beta,0.7488983,11.589721,157,0.5961948037147522
human1_lib1.final_cell_0159-0,human1,alpha,1,alpha,9.569035,-8.396882,158,1.2158453464508057
human1_lib1.final_cell_0160-0,human1,beta,0,beta,0.31253135,10.562877,159,0.5671037435531616
human1_lib1.final_cell_0161-0,human1,alpha,1,alpha,7.517604,-6.996002,160,0.8094048500061035
human1_lib1.final_cell_0162-0,human1,beta,0,beta,-0.20553295,11.328208,161,0.5602282881736755
human1_lib1.final_cell_0163-0,human1,gamma,6,gamma,-2.3580797,-3.4590423,162,0.7809768319129944
human1_lib1.final_cell_0164-0,human1,beta,0,beta,0.25906488,10.549647,163,0.425191730260849
human1_lib1.final_cell_0165-0,human1,beta,0,beta,-0.23271145,11.118933,164,0.7169312834739685
human1_lib1.final_cell_0166-0,human1,beta,0,beta,-0.39254817,8.805779,165,0.8467071652412415
human1_lib1.final_cell_0167-0,human1,beta,4,delta,-1.7360398,5.5119905,166,0.8516775965690613
human1_lib1.final_cell_0168-0,human1,beta,0,beta,-0.21172012,12.146644,167,0.409286618232727
human1_lib1.final_cell_0169-0,human1,beta,0,beta,-0.38124433,11.80244,168,0.3845422863960266
human1_lib1.final_cell_0170-0,human1,beta,0,beta,0.1581134,11.194033,169,0.4697534143924713
human1_lib1.final_cell_0171-0,human1,acinar,2,acinar,16.735838,15.590971,170,0.898522675037384
human1_lib1.final_cell_0172-0,human1,beta,4,delta,-1.734887,5.492101,171,0.6354389190673828
human1_lib1.final_cell_0173-0,human1,acinar,2,acinar,18.348686,13.572196,172,1.0056589841842651
human1_lib1.final_cell_0174-0,human1,beta,0,beta,1.1103107,12.721007,173,0.3845422863960266
human1_lib1.final_cell_0175-0,human1,beta,0,beta,0.54854864,11.393239,174,0.6986459493637085
human1_lib1.final_cell_0176-0,human1,beta,0,beta,0.6764263,10.370484,175,0.3909854590892792
human1_lib1.final_cell_0177-0,human1,acinar,2,acinar,17.381765,15.368563,176,0.9423798322677612
human1_lib1.final_cell_0178-0,human1,delta,4,delta,-3.6388464,3.1044753,177,0.4060499370098114
human1_lib1.final_cell_0179-0,human1,beta,0,beta,-0.43015394,11.73423,178,0.3845422863960266
human1_lib1.final_cell_0180-0,human1,delta,4,delta,-4.116428,3.5724409,179,0.5030432343482971
human1_lib1.final_cell_0181-0,human1,beta,0,beta,-0.99873626,10.616303,180,0.3845422863960266
human1_lib1.final_cell_0182-0,human1,acinar,2,acinar,15.938006,16.64843,181,1.0525745153427124
human1_lib1.final_cell_0183-0,human1,alpha,1,alpha,9.240118,-6.20008,182,0.714181661605835
human1_lib1.final_cell_0184-0,human1,beta,0,beta,0.64778554,12.143297,183,0.3845422863960266
human1_lib1.final_cell_0185-0,human1,alpha,1,alpha,8.464934,-6.4337935,184,1.0300532579421997
human1_lib1.final_cell_0186-0,human1,beta,0,beta,1.5237263,10.61089,185,0.3968111276626587
human1_lib1.final_cell_0187-0,human1,alpha,1,alpha,9.671822,-5.9307933,186,0.5521148443222046
human1_lib1.final_cell_0188-0,human1,endothelial,7,endothelial,9.727552,11.288444,187,2.838065385818481
human1_lib1.final_cell_0189-0,human1,beta,0,beta,-0.6309667,8.874632,188,0.5207990407943726
human1_lib1.final_cell_0190-0,human1,beta,0,beta,-0.57147044,10.422294,189,0.3845422863960266
human1_lib1.final_cell_0191-0,human1,alpha,1,alpha,8.583137,-6.6362634,190,1.0820640325546265
human1_lib1.final_cell_0192-0,human1,delta,4,delta,-2.8824751,3.0752645,191,0.6771794557571411
human1_lib1.final_cell_0193-0,human1,beta,0,beta,0.06610851,11.360865,192,0.6300177574157715
human1_lib1.final_cell_0194-0,human1,beta,0,beta,0.06409806,12.934032,193,0.6379033327102661
human1_lib1.final_cell_0195-0,human1,delta,4,delta,-4.2591057,3.324837,194,0.3845422863960266
human1_lib1.final_cell_0196-0,human1,beta,0,beta,0.7235448,11.879247,195,0.3845422863960266
human1_lib1.final_cell_0197-0,human1,gamma,6,gamma,-2.6152298,-3.5236447,196,1.304895281791687
human1_lib1.final_cell_0198-0,human1,alpha,1,alpha,8.919636,-8.529586,197,1.003908634185791
human1_lib1.final_cell_0199-0,human1,beta,0,beta,0.9037504,11.314931,198,0.3845422863960266
human1_lib1.final_cell_0200-0,human1,beta,0,beta,1.6914797,10.668178,199,0.4322963654994964
human1_lib1.final_cell_0201-0,human1,delta,4,delta,-3.8233929,2.7629726,200,0.3845422863960266
human1_lib1.final_cell_0202-0,human1,alpha,1,alpha,9.011488,-5.866031,201,0.7844308018684387
human1_lib1.final_cell_0203-0,human1,ductal,3,ductal,18.987913,1.7622682,202,1.6050320863723757
human1_lib1.final_cell_0204-0,human1,beta,0,beta,1.7621393,12.128241,203,0.3910268247127533
human1_lib1.final_cell_0205-0,human1,alpha,1,alpha,9.15512,-6.14324,204,1.02877938747406
human1_lib1.final_cell_0206-0,human1,beta,0,beta,0.8319416,10.51569,205,0.5216475129127502
human1_lib1.final_cell_0207-0,human1,ductal,3,ductal,18.93889,2.06423,206,1.8293495178222656
human1_lib1.final_cell_0208-0,human1,alpha,1,alpha,9.269958,-8.862125,207,0.9336262345314026
human1_lib1.final_cell_0209-0,human1,ductal,3,ductal,18.884624,0.103986606,208,1.7711597681045532
human1_lib1.final_cell_0210-0,human1,beta,0,beta,0.44465846,9.363851,209,0.3896979987621307
human1_lib1.final_cell_0211-0,human1,beta,0,beta,1.1107996,11.862972,210,0.3845422863960266
human1_lib1.final_cell_0212-0,human1,alpha,1,alpha,9.465699,-8.612936,211,0.5659632682800293
human1_lib1.final_cell_0213-0,human1,beta,0,beta,1.9917864,10.126166,212,0.3845422863960266
human1_lib1.final_cell_0214-0,human1,beta,0,beta,-0.16012883,10.651941,213,0.4194126427173614
human1_lib1.final_cell_0215-0,human1,quiescent_stellate,5,activated_stellate,11.213772,4.8944087,214,2.2492825984954834
human1_lib1.final_cell_0216-0,human1,ductal,3,ductal,19.214727,0.17608112,215,1.48355233669281
human1_lib1.final_cell_0217-0,human1,ductal,3,ductal,18.03921,1.300802,216,3.588205099105835
human1_lib1.final_cell_0218-0,human1,endothelial,5,activated_stellate,12.768995,4.1706495,217,2.838065385818481
human1_lib1.final_cell_0219-0,human1,activated_stellate,5,activated_stellate,11.077509,5.0381,218,1.7809360027313232
human1_lib1.final_cell_0220-0,human1,beta,0,beta,1.064527,10.194441,219,0.3845422863960266
human1_lib1.final_cell_0221-0,human1,delta,4,delta,-4.300798,2.6471817,220,0.4618060290813446
human1_lib1.final_cell_0222-0,human1,gamma,6,gamma,-2.4680252,-4.1892285,221,0.8226739168167114
human1_lib1.final_cell_0223-0,human1,beta,0,beta,1.4629502,11.611121,222,0.5557919144630432
human1_lib1.final_cell_0224-0,human1,beta,0,beta,2.0075622,10.33871,223,0.5329344272613525
human1_lib1.final_cell_0225-0,human1,beta,0,beta,1.52364,10.006005,224,0.3845422863960266
human1_lib1.final_cell_0226-0,human1,alpha,1,alpha,9.848333,-7.6223035,225,0.5953617095947266
human1_lib1.final_cell_0227-0,human1,beta,0,beta,0.41074684,11.63534,226,0.3845422863960266
human1_lib1.final_cell_0228-0,human1,beta,0,beta,-0.7725352,10.940418,227,0.4022493362426758
human1_lib1.final_cell_0229-0,human1,delta,4,delta,-4.285766,2.47836,228,0.3972583711147308
human1_lib1.final_cell_0230-0,human1,ductal,3,ductal,18.834202,1.4250379,229,1.2376415729522705
human1_lib1.final_cell_0231-0,human1,beta,0,beta,-0.06540612,12.462445,230,0.390080451965332
human1_lib1.final_cell_0232-0,human1,delta,4,delta,-3.2361972,3.690057,231,0.4830269515514374
human1_lib1.final_cell_0233-0,human1,delta,4,delta,-4.513843,2.542359,232,0.3852284252643585
human1_lib1.final_cell_0234-0,human1,beta,0,beta,0.1706423,12.142576,233,0.3845422863960266
human1_lib1.final_cell_0235-0,human1,delta,4,delta,-4.860105,2.6836274,234,0.4386638700962066
human1_lib1.final_cell_0236-0,human1,beta,0,beta,1.937248,10.057658,235,0.786175549030304
human1_lib1.final_cell_0237-0,human1,activated_stellate,5,activated_stellate,12.71361,5.821298,236,1.5952787399291992
human1_lib1.final_cell_0238-0,human1,beta,0,beta,0.08916404,9.752467,237,0.5101945996284485
human1_lib1.final_cell_0239-0,human1,beta,0,beta,-0.16207941,10.829174,238,0.4906901717185974
human1_lib1.final_cell_0240-0,human1,delta,4,delta,-3.3867009,3.0234265,239,0.6624685525894165
human1_lib1.final_cell_0241-0,human1,beta,0,beta,1.5699126,11.4166765,240,0.3926319479942322
human1_lib1.final_cell_0242-0,human1,quiescent_stellate,5,activated_stellate,10.802714,5.153232,241,1.3759256601333618
human1_lib1.final_cell_0243-0,human1,beta,0,beta,-0.19676383,10.655872,242,0.4467755258083343
human1_lib1.final_cell_0244-0,human1,acinar,2,acinar,17.892143,13.218542,243,0.8854354619979858
human1_lib1.final_cell_0245-0,human1,alpha,1,alpha,8.865719,-7.4337487,244,0.5255076885223389
human1_lib1.final_cell_0246-0,human1,delta,4,delta,-3.7954428,2.711506,245,0.4642984569072723
human1_lib1.final_cell_0247-0,human1,beta,0,beta,0.84178233,10.140283,246,0.3845422863960266
human1_lib1.final_cell_0248-0,human1,alpha,1,alpha,8.379238,-5.340455,247,0.6606749892234802
human1_lib1.final_cell_0249-0,human1,beta,0,beta,1.4105115,12.090038,248,0.4383094310760498
human1_lib1.final_cell_0250-0,human1,endothelial,7,endothelial,9.51097,12.322863,249,2.0386803150177
human1_lib1.final_cell_0251-0,human1,delta,4,delta,-4.4547143,2.7438655,250,0.415979653596878
human1_lib1.final_cell_0252-0,human1,delta,4,delta,-2.8147266,2.758208,251,0.4006436765193939
human1_lib1.final_cell_0253-0,human1,beta,0,beta,0.27989498,11.382531,252,0.7998719215393066
human1_lib1.final_cell_0254-0,human1,beta,0,beta,0.1875575,10.298409,253,0.7623277306556702
human1_lib1.final_cell_0255-0,human1,delta,4,delta,-4.007151,2.1559694,254,0.400072693824768
human1_lib1.final_cell_0256-0,human1,gamma,6,gamma,-2.6911728,-3.4537365,255,0.8499522805213928
human1_lib1.final_cell_0257-0,human1,alpha,1,alpha,10.260623,-7.5994287,256,0.7690149545669556
human1_lib1.final_cell_0258-0,human1,beta,0,beta,0.24209401,10.288265,257,0.6611620187759399
human1_lib1.final_cell_0259-0,human1,beta,0,beta,-0.25395086,11.533395,258,0.4915828704833984
human1_lib1.final_cell_0260-0,human1,beta,0,beta,-0.30944517,10.834269,259,0.4346998929977417
human1_lib1.final_cell_0261-0,human1,ductal,3,ductal,17.410997,1.4292569,260,2.094947338104248
human1_lib1.final_cell_0262-0,human1,delta,4,delta,-3.2373483,2.6786156,261,0.385492742061615
human1_lib1.final_cell_0263-0,human1,alpha,1,alpha,8.685742,-8.15133,262,1.0338224172592163
human1_lib1.final_cell_0264-0,human1,beta,0,beta,0.34094942,10.974122,263,0.399796724319458
human1_lib1.final_cell_0265-0,human1,gamma,6,gamma,-2.491306,-4.2428946,264,1.1184206008911133
human1_lib1.final_cell_0266-0,human1,beta,0,beta,-0.44153595,11.713509,265,0.4208481013774872
human1_lib1.final_cell_0267-0,human1,beta,0,beta,-0.1735312,10.706532,266,0.3934299349784851
human1_lib1.final_cell_0268-0,human1,beta,0,beta,0.0019571916,12.8667,267,0.6412972807884216
human1_lib1.final_cell_0269-0,human1,quiescent_stellate,5,activated_stellate,11.470068,4.1515775,268,1.6389003992080688
human1_lib1.final_cell_0270-0,human1,alpha,1,alpha,10.184577,-7.3099833,269,0.7395679354667664
