predicted_label,true_label,batch,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
3,CD4 T cells,single_batch,CD4 T cells,1.4421035,10.565636,34,1.4022536277770996
3,CD4 T cells,single_batch,CD4 T cells,-0.8593097,5.049462,35,0.8733174800872803
3,CD4 T cells,single_batch,CD4 T cells,-0.39983264,7.3136578,36,0.6247829794883728
3,CD4 T cells,single_batch,CD4 T cells,1.7952135,8.868899,37,1.2663640975952148
7,B cells,single_batch,B cells,-8.50413,-1.055513,38,1.497186303138733
3,CD4 T cells,single_batch,CD4 T cells,1.0279368,11.391531,39,1.6093930006027222
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.34335935,-5.1594806,40,0.7786614894866943
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.67706,-5.874528,41,0.8585899472236633
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,1.1185895,-6.947878,42,0.5405957102775574
3,CD8 T cells,single_batch,CD4 T cells,1.9231607,8.415688,43,1.0804389715194702
7,B cells,single_batch,B cells,-7.9700303,-0.6240683,44,1.7820628881454468
7,B cells,single_batch,B cells,-8.47781,-1.2230196,45,1.8263458013534544
3,CD4 T cells,single_batch,CD4 T cells,-1.9666429,6.6013546,46,1.210304856300354
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.8992562,-5.7255087,47,0.8063883185386658
3,CD4 T cells,single_batch,CD4 T cells,1.7499138,8.066,48,0.8956524133682251
2,Dendritic cells,single_batch,CD14+ Monocytes,1.453199,-5.9359303,49,1.4888322353363037
4,CD8 T cells,single_batch,NK cells,6.6183968,9.799333,50,2.065178632736206
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.637909,-5.821454,51,0.9471346139907836
3,CD4 T cells,single_batch,CD4 T cells,-0.340709,7.021675,52,0.7274150252342224
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,0.06910061,-5.0779243,53,0.4628095924854278
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.987245,-5.4660125,54,0.7562747001647949
3,CD4 T cells,single_batch,CD4 T cells,-0.6612986,9.116092,55,1.0675941705703735
7,B cells,single_batch,B cells,-8.75213,-2.3273642,56,0.6838128566741943
3,CD4 T cells,single_batch,CD4 T cells,0.9583277,8.331335,57,0.7643977999687195
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.8598053,-6.7765465,58,0.6787053346633911
3,CD4 T cells,single_batch,CD4 T cells,0.9576617,4.264516,59,0.7639882564544678
4,NK cells,single_batch,NK cells,5.0678754,9.209554,60,1.201284408569336
7,B cells,single_batch,B cells,4.957272,12.369704,61,1.6265658140182495
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,-1.2101824,-5.7705135,62,1.000888109207153
3,CD4 T cells,single_batch,CD4 T cells,0.413973,4.251062,63,1.140034556388855
4,NK cells,single_batch,NK cells,-8.467283,7.173834,64,1.1111125946044922
3,CD4 T cells,single_batch,CD4 T cells,-2.547834,4.3612833,65,0.8574752807617188
3,CD4 T cells,single_batch,CD4 T cells,0.57159036,12.017841,66,0.512007474899292
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.7464504,-6.091096,67,0.5031634569168091
3,CD4 T cells,single_batch,CD4 T cells,-1.0149901,3.8655171,68,1.0626460313796997
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.2438703,-6.098361,69,0.926507830619812
3,CD4 T cells,single_batch,CD4 T cells,1.0535673,10.62692,70,0.6234739422798157
3,CD4 T cells,single_batch,CD4 T cells,-0.31569567,11.713409,71,1.2972146272659302
4,NK cells,single_batch,NK cells,-8.171994,8.052396,72,0.6573064923286438
4,CD8 T cells,single_batch,NK cells,-6.990014,6.66613,73,1.9430291652679443
3,CD4 T cells,single_batch,CD4 T cells,-0.8816765,11.067967,74,1.307181715965271
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.6977166,-6.467578,75,0.6920933723449707
3,CD4 T cells,single_batch,CD4 T cells,0.9570881,11.583369,76,0.7012092471122742
3,CD4 T cells,single_batch,CD4 T cells,-1.163385,8.089165,77,0.977268934249878
3,CD4 T cells,single_batch,CD4 T cells,-1.1737099,4.651102,78,0.7920374274253845
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.064977504,-5.7261143,79,0.7443621158599854
3,CD4 T cells,single_batch,CD4 T cells,0.19571993,7.496178,80,0.7684937715530396
3,CD4 T cells,single_batch,CD4 T cells,-0.624683,10.90165,81,1.441151142120361
3,CD8 T cells,single_batch,CD4 T cells,-0.36047712,10.557949,82,1.4568889141082764
3,CD4 T cells,single_batch,CD4 T cells,2.3856604,8.663467,83,0.8602158427238464
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-1.2855003,-5.9827204,84,0.8574267029762268
3,NK cells,single_batch,CD4 T cells,0.9026783,9.407872,85,1.2927035093307495
3,CD4 T cells,single_batch,CD4 T cells,-1.9575366,6.413648,86,0.7727251648902893
3,CD4 T cells,single_batch,CD4 T cells,-0.120926104,4.3102193,87,0.7305839657783508
3,CD4 T cells,single_batch,CD4 T cells,-2.130762,5.851849,88,0.6972646117210388
3,CD4 T cells,single_batch,CD4 T cells,0.6918319,5.3587937,89,1.310343623161316
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-1.2274727,-5.5075474,90,1.083185791969299
4,CD8 T cells,single_batch,NK cells,5.574831,9.637521,91,1.1987746953964231
4,CD8 T cells,single_batch,NK cells,-7.094786,12.442291,92,1.809218406677246
3,CD4 T cells,single_batch,CD4 T cells,-0.52352494,9.178049,93,1.038865327835083
3,CD8 T cells,single_batch,CD4 T cells,1.1039622,5.69721,94,1.4670276641845703
4,CD8 T cells,single_batch,NK cells,-6.321478,7.262683,95,0.7477872371673584
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.170596,-5.8534255,96,1.5279836654663086
3,Megakaryocytes,single_batch,CD4 T cells,-0.0039387285,2.725504,97,1.5541110038757324
3,CD4 T cells,single_batch,CD4 T cells,-0.2697026,10.607016,98,1.1597687005996704
3,CD4 T cells,single_batch,CD4 T cells,1.1249218,9.674279,99,1.1361063718795776
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,1.069244,-5.96895,100,0.6783030033111572
4,CD8 T cells,single_batch,NK cells,-7.1926713,7.6925373,101,1.142199158668518
4,NK cells,single_batch,NK cells,-8.220557,8.210824,102,0.794199526309967
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,-5.812988,10.693185,103,0.6088199615478516
3,CD4 T cells,single_batch,CD4 T cells,-0.86133283,2.4760592,104,0.9820752739906312
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.0108106,-4.9488664,105,0.9521310329437256
3,CD4 T cells,single_batch,CD4 T cells,1.2643709,8.049327,106,0.6822149753570557
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-1.1703955,-5.6393814,107,0.8558750152587891
7,B cells,single_batch,B cells,5.029934,12.43434,108,0.8066919445991516
4,CD8 T cells,single_batch,NK cells,-7.174069,7.4395356,109,1.0634162425994873
4,CD8 T cells,single_batch,NK cells,5.9490843,10.142045,110,1.5505095720291138
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,-0.36283955,-5.6896105,111,0.5727702975273132
3,CD8 T cells,single_batch,CD4 T cells,-1.1475277,9.181957,112,1.168647050857544
7,B cells,single_batch,B cells,-8.0284815,-1.5892344,113,1.2152719497680664
3,CD4 T cells,single_batch,CD4 T cells,-0.7647848,3.6669145,114,1.0868303775787354
3,CD4 T cells,single_batch,CD4 T cells,1.1477743,10.562044,115,0.6407405138015747
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,2.0836446,-5.383932,116,0.7967191934585571
3,CD4 T cells,single_batch,CD4 T cells,0.19566233,5.606172,117,0.7485796213150024
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.3378563,-6.453655,118,0.778880774974823
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.74166614,-6.558892,119,1.8305176496505735
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,1.3309389,-6.0431094,120,1.2595146894454956
7,B cells,single_batch,B cells,-9.581479,-2.231067,121,0.9074405431747437
3,CD8 T cells,single_batch,CD4 T cells,-0.3699357,5.522222,122,1.1883485317230225
7,B cells,single_batch,B cells,-7.9975486,-1.4627279,123,0.9550365805625916
7,B cells,single_batch,B cells,-9.870348,-2.5313582,124,1.4565861225128174
7,B cells,single_batch,B cells,-8.537755,-1.8690715,125,0.8885205388069153
3,CD4 T cells,single_batch,CD4 T cells,-0.24204561,7.543725,126,1.4692150354385376
4,NK cells,single_batch,NK cells,-7.7647758,6.870141,127,0.6368494629859924
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,2.7444859,-5.228576,128,0.8256552219390869
3,CD4 T cells,single_batch,CD4 T cells,0.5988562,9.230586,129,1.2046934366226196
7,B cells,single_batch,B cells,-7.3448915,-0.04906012,130,1.968967080116272
3,CD4 T cells,single_batch,CD4 T cells,1.0517418,11.458206,131,0.7768107652664185
3,CD4 T cells,single_batch,CD4 T cells,0.6736893,7.2052813,132,1.2296236753463743
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.9554112,-5.9791517,133,0.5460495948791504
3,CD4 T cells,single_batch,CD4 T cells,-1.5610892,8.668004,134,1.5174331665039062
3,CD4 T cells,single_batch,CD4 T cells,0.574275,8.482019,135,1.0194507837295532
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.5186938,-6.4833612,136,1.6355396509170532
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.068603,-5.3771753,137,1.08207905292511
4,CD8 T cells,single_batch,NK cells,-7.004842,12.583307,138,1.235814929008484
3,CD4 T cells,single_batch,CD4 T cells,1.4684111,6.1467066,139,1.040820598602295
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,0.28871387,-5.927352,140,0.677008867263794
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,3.000621,-5.3848906,141,1.617547631263733
3,CD4 T cells,single_batch,CD4 T cells,-1.08865,9.928832,142,1.0970983505249023
7,B cells,single_batch,B cells,-8.692028,-1.4879829,143,0.5386694073677063
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.6075122,-6.538792,144,0.923120141029358
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,0.9103914,-6.058474,145,1.2190892696380615
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.0182356,-5.7838645,146,1.0514336824417114
4,NK cells,single_batch,NK cells,5.837835,9.64234,147,0.7063637375831604
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.55015385,-6.046134,148,1.5608434677124023
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.3382784,-6.2969646,149,1.461957931518555
3,CD4 T cells,single_batch,CD4 T cells,1.1287037,5.2966433,150,1.7345857620239258
7,B cells,single_batch,B cells,-7.742197,-0.5466456,151,0.5766851902008057
3,CD4 T cells,single_batch,CD4 T cells,-0.23116992,7.6537824,152,2.421396493911743
3,CD4 T cells,single_batch,CD4 T cells,1.3109443,6.471371,153,0.6275553107261658
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-1.423152,-5.7022204,154,1.0487850904464722
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.5605322,-5.5319057,155,0.9500808715820312
3,CD4 T cells,single_batch,CD4 T cells,-0.40484777,8.099687,156,0.6113285422325134
3,CD4 T cells,single_batch,CD4 T cells,1.4893188,9.530849,157,1.2436493635177612
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.933948,-5.634758,158,1.219240665435791
3,CD4 T cells,single_batch,CD4 T cells,1.3266044,10.092931,159,1.1951375007629397
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.3596828,-4.8509307,160,0.9190130829811096
3,CD4 T cells,single_batch,CD4 T cells,-0.15800464,4.406201,161,0.7995620369911194
3,CD4 T cells,single_batch,CD4 T cells,0.64057213,10.301497,162,0.6926659345626831
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.0069094007,-5.955719,163,0.957602858543396
3,CD4 T cells,single_batch,CD4 T cells,-0.9176426,4.60701,164,1.2400743961334229
4,NK cells,single_batch,NK cells,5.1982517,9.039139,165,1.2318520545959473
4,NK cells,single_batch,NK cells,7.6057177,9.798463,166,0.7850852012634277
7,B cells,single_batch,B cells,-7.8510413,-2.3482955,167,1.0327588319778442
3,CD4 T cells,single_batch,CD4 T cells,1.7249553,9.8491,168,0.7751500010490417
3,CD4 T cells,single_batch,CD4 T cells,-1.1478714,9.885368,169,0.6102895736694336
3,CD8 T cells,single_batch,CD4 T cells,0.5801203,7.6485558,170,1.35334575176239
3,CD4 T cells,single_batch,CD4 T cells,-1.8665136,5.7207646,171,0.7308962941169739
7,B cells,single_batch,B cells,-8.742705,-2.431398,172,0.7055633664131165
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.504631,-5.5962186,173,0.9306028485298156
3,CD4 T cells,single_batch,CD4 T cells,0.5089132,3.1331089,174,0.799997091293335
3,CD4 T cells,single_batch,CD4 T cells,-0.94939446,8.549647,175,0.8119931817054749
4,CD8 T cells,single_batch,NK cells,-8.375596,7.8941402,176,2.1882898807525635
3,CD8 T cells,single_batch,CD4 T cells,0.16936809,11.860514,177,1.179560899734497
3,CD4 T cells,single_batch,CD4 T cells,-0.6740994,10.74716,178,1.41217303276062
3,CD4 T cells,single_batch,CD4 T cells,0.8405967,9.516151,179,0.7869684100151062
3,CD8 T cells,single_batch,CD4 T cells,-0.62406135,3.1921523,180,1.184867262840271
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,-0.37970015,-6.2851152,181,0.7645614743232727
3,CD4 T cells,single_batch,CD4 T cells,-0.66510665,5.2926645,182,1.2803016901016235
7,B cells,single_batch,B cells,-8.542249,-1.1691041,183,1.3016798496246338
7,B cells,single_batch,B cells,-9.56413,-3.5595398,184,0.9746772050857544
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,3.0022728,-5.757692,185,0.8338721990585327
3,CD4 T cells,single_batch,CD4 T cells,-0.1529459,1.6722862,186,0.9949949383735656
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,3.0868795,-5.97322,187,0.5110015273094177
3,CD4 T cells,single_batch,CD4 T cells,1.6752656,7.0078006,188,1.1468071937561035
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.1131767,-6.644271,189,1.2654109001159668
4,NK cells,single_batch,NK cells,-7.3103876,8.168165,190,1.0287790298461914
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-1.0470142,-6.180293,191,0.5133270621299744
3,CD4 T cells,single_batch,CD4 T cells,0.842854,5.1849804,192,0.809590220451355
3,CD4 T cells,single_batch,CD4 T cells,-0.12142215,3.9609857,193,0.7732788920402527
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,-0.3300612,-5.7117987,194,1.6060720682144165
3,CD4 T cells,single_batch,CD4 T cells,-1.7241749,4.9749794,195,0.7947773933410645
7,B cells,single_batch,B cells,-9.26471,-3.519141,196,0.5991780757904053
4,CD8 T cells,single_batch,NK cells,-7.157566,7.088944,197,1.1376467943191528
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.3807028,-6.332074,198,0.5129491686820984
4,CD8 T cells,single_batch,NK cells,-8.336806,7.7413974,199,0.8704348206520081
3,CD4 T cells,single_batch,CD4 T cells,1.7349203,7.6005306,200,0.9044708609580994
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.6258261,-5.5720863,201,0.7884149551391602
7,B cells,single_batch,B cells,-9.448175,-2.81331,202,0.7001243233680725
3,CD4 T cells,single_batch,CD4 T cells,0.7835766,7.6556067,203,0.8703963756561279
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.69609785,-6.005085,204,0.5738729238510132
3,CD4 T cells,single_batch,CD4 T cells,-0.58721477,2.5099266,205,0.7025671005249023
3,CD4 T cells,single_batch,CD4 T cells,-0.11307749,7.554897,206,1.060746192932129
3,CD8 T cells,single_batch,CD4 T cells,0.04663115,8.347023,207,0.9160243272781372
7,B cells,single_batch,B cells,-7.811078,-2.1985605,208,0.6809138059616089
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.9411706,-6.3786716,209,1.5203512907028198
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.25681886,-5.124292,210,1.138109803199768
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.0276359,-6.9372725,211,0.92050302028656
3,CD4 T cells,single_batch,CD4 T cells,1.0733384,10.362083,212,0.975704550743103
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.216822,-7.0109477,213,0.664333164691925
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.4549857,-5.8907504,214,0.5949887037277222
4,NK cells,single_batch,NK cells,-7.144069,6.677543,215,1.3462570905685425
3,CD4 T cells,single_batch,CD4 T cells,0.5570438,11.506108,216,1.1785426139831543
2,Dendritic cells,single_batch,CD14+ Monocytes,0.20745672,-6.0878696,217,1.3618457317352295
3,CD4 T cells,single_batch,CD4 T cells,1.1092637,7.0717926,218,1.8237844705581665
3,CD4 T cells,single_batch,CD4 T cells,0.8170405,11.879912,219,0.9613531231880188
7,B cells,single_batch,B cells,-9.7517185,-3.5733187,220,0.985835611820221
7,B cells,single_batch,B cells,-9.403371,-3.4573848,221,0.6665574908256531
7,B cells,single_batch,B cells,-8.604005,-1.596048,222,0.6080102324485779
7,Dendritic cells,single_batch,B cells,-9.508426,-2.6473587,223,3.659537076950073
3,CD4 T cells,single_batch,CD4 T cells,-1.9666028,6.2417836,224,1.152254581451416
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.6458733,-5.8990946,225,1.0011447668075562
4,NK cells,single_batch,NK cells,-8.837152,7.670435,226,1.221613883972168
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.6706197,-6.1208634,227,0.9477068781852722
3,CD4 T cells,single_batch,CD4 T cells,0.7510387,5.073933,228,1.2711035013198853
7,B cells,single_batch,B cells,-9.1718445,-2.862959,229,0.6992993354797363
7,B cells,single_batch,B cells,-7.763472,-0.46625683,230,0.9727367162704468
3,CD4 T cells,single_batch,CD4 T cells,0.9556733,8.219767,231,1.3031004667282104
3,CD4 T cells,single_batch,CD4 T cells,0.58325285,10.193312,232,0.9246034026145936
2,FCGR3A+ Monocytes,single_batch,CD14+ Monocytes,1.9897873,-5.7174463,233,0.7097214460372925
3,CD4 T cells,single_batch,CD4 T cells,0.05793563,6.464582,234,0.8154951333999634
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.76896334,-6.7269216,235,0.4985665678977966
3,CD4 T cells,single_batch,CD4 T cells,-1.7295406,7.0063143,236,1.450612187385559
3,CD8 T cells,single_batch,CD4 T cells,0.6518425,4.389498,237,0.7173762321472168
7,B cells,single_batch,B cells,-8.514184,-1.6759192,238,2.802863359451294
4,CD8 T cells,single_batch,NK cells,5.09754,9.3052435,239,0.9257954359054564
3,CD4 T cells,single_batch,CD4 T cells,0.82107216,4.729006,240,1.6735961437225342
3,CD4 T cells,single_batch,CD4 T cells,-0.3453682,4.644322,241,1.1077213287353516
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.1339703,-5.6041203,242,1.062463879585266
3,CD8 T cells,single_batch,CD4 T cells,0.6337171,12.057115,243,1.2530745267868042
3,CD4 T cells,single_batch,CD4 T cells,2.1235712,9.727104,244,0.964719831943512
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.33390108,-5.9424148,245,0.6928388476371765
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.1547203,-5.388914,246,0.8153190016746521
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.7960118,-5.3537784,247,0.6135731935501099
4,NK cells,single_batch,NK cells,6.114829,9.318858,248,0.844609260559082
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.3070519,-6.0667953,249,1.7643074989318848
3,CD4 T cells,single_batch,CD4 T cells,-0.4271599,4.14485,250,1.2129311561584473
3,CD4 T cells,single_batch,CD4 T cells,2.555944,7.0057216,251,0.5893588066101074
7,B cells,single_batch,B cells,5.0632033,12.471513,252,0.734900176525116
3,CD4 T cells,single_batch,CD4 T cells,1.0565895,7.567114,253,0.6963227987289429
7,B cells,single_batch,B cells,-9.432627,-2.012151,254,1.0416992902755735
7,B cells,single_batch,B cells,-7.604066,-1.0610114,255,0.7749230861663818
3,CD4 T cells,single_batch,CD4 T cells,-2.0536888,5.8217616,256,0.7660022974014282
3,CD4 T cells,single_batch,CD4 T cells,-1.2315354,8.59194,257,1.0364819765090942
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,2.441304,-5.1718726,258,0.8390119075775146
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.0244254,-6.0799747,259,0.9514680504798888
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.5326827,-6.379969,260,0.8882424235343933
3,CD4 T cells,single_batch,CD4 T cells,0.5848277,10.526417,261,0.6536828279495239
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.3753694,-6.6007133,262,0.6996779441833496
3,CD4 T cells,single_batch,CD4 T cells,0.09577034,8.343222,263,0.9024972915649414
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.8779147,-5.1082673,264,1.2479429244995115
3,CD8 T cells,single_batch,CD4 T cells,0.94106644,8.663087,265,1.0380265712738037
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.66514313,-5.889398,266,2.26457953453064
7,B cells,single_batch,B cells,-9.406056,-2.157456,267,0.8871557116508484
4,CD8 T cells,single_batch,NK cells,5.0316324,8.61269,268,1.596009612083435
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-1.6813381,-5.685974,269,1.0734283924102783
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.968168,-5.3171077,270,1.6530307531356812
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.8097258,-6.165361,271,0.612191379070282
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.3434438,-6.5834484,272,0.5972576141357422
3,CD4 T cells,single_batch,CD4 T cells,-2.1471283,5.6423235,273,1.1029727458953855
7,B cells,single_batch,B cells,-8.698387,-1.0767145,274,1.6559107303619385
7,B cells,single_batch,B cells,-7.5066466,-1.1073027,275,1.465634822845459
7,B cells,single_batch,B cells,-7.762184,-1.2576157,276,0.7342093586921692
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.18446536,-5.8814116,277,0.6639111042022705
7,B cells,single_batch,B cells,-8.566174,-1.3528792,278,0.5210930109024048
7,B cells,single_batch,B cells,-8.043273,-0.9653245,279,1.119131565093994
7,B cells,single_batch,B cells,-7.707751,-2.1023514,280,0.6525276899337769
3,CD8 T cells,single_batch,CD4 T cells,-0.919908,10.726245,281,1.0314209461212158
3,CD4 T cells,single_batch,CD4 T cells,0.61574024,10.66738,282,1.1787798404693604
4,CD8 T cells,single_batch,NK cells,7.056172,9.7513275,283,2.3180956840515137
3,CD4 T cells,single_batch,CD4 T cells,0.9847681,5.9847097,284,0.6665694713592529
7,B cells,single_batch,B cells,-8.88337,-2.7868092,285,0.9910720586776732
3,CD4 T cells,single_batch,CD4 T cells,-0.14720921,7.229463,286,0.6872394680976868
4,NK cells,single_batch,NK cells,-7.18364,7.4472084,287,0.6801557540893555
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,-0.003413196,-6.528861,288,1.247846245765686
7,B cells,single_batch,B cells,-8.484695,-0.5660581,289,1.23726487159729
7,Megakaryocytes,single_batch,B cells,-9.375655,-3.6786227,290,1.9590884447097776
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.3968945,-5.510989,291,0.9795508980751038
7,B cells,single_batch,B cells,-9.420948,-2.937414,292,0.8173686861991882
3,CD4 T cells,single_batch,CD4 T cells,-0.092697404,11.446811,293,1.2335079908370972
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,1.4131744,-6.8049374,294,0.901456892490387
4,CD8 T cells,single_batch,NK cells,-6.8039727,7.225856,295,0.8742172122001648
3,CD4 T cells,single_batch,CD4 T cells,-0.77167755,5.2137513,296,0.8466360569000244
3,CD4 T cells,single_batch,CD4 T cells,-1.6193506,8.457185,297,1.1270524263381958
2,Dendritic cells,single_batch,CD14+ Monocytes,-0.37701738,-6.075198,298,1.4448431730270386
2,CD14+ Monocytes,single_batch,CD14+ Monocytes,0.40315554,-6.3357143,299,0.6451859474182129
