predicted_label,true_label,batch,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.856067,9.260658,40,1.7211030721664429
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,13.381825,9.462468,41,0.3845422863960266
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.651009,-3.7335792,42,1.0935231447219849
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.5542555,-3.7587209,43,1.1759201288223269
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.941684,10.012735,44,0.4546155631542206
2,Early_spermatocyte,Donor2_scRNA-seq_rep1,Sperm2,13.090641,10.553916,45,2.9748592376708984
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.0050983,6.47114,46,0.6775228381156921
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.274231,0.17752837,47,0.7462964057922363
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.3130217,-3.678019,48,1.187333106994629
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.135596,6.3297505,49,0.7854760885238647
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,13.383889,9.745173,50,0.3978549242019653
1,SSC,Donor2_scRNA-seq_rep1,SSC,-10.828767,-2.562253,51,1.3030729293823242
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,19.91928,0.1687467,52,0.9670093059539796
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.54919744,-10.824593,53,1.859251618385315
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.06045561,-10.833249,54,1.5216444730758667
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.200586,-0.09814885,55,0.7006528973579407
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.801584,10.33809,56,0.3845422863960266
7,Myoid,Donor2_scRNA-seq_rep1,Macrophage,-3.507566,-3.4061723,57,4.804802894592285
10,Early_spermatocyte,Donor2_scRNA-seq_rep1,Spermatogonia,1.676807,21.618797,58,1.5472673177719116
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.5520232,13.118244,59,0.8761209845542908
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.6223955,9.556346,60,0.7782806754112244
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.2651176,6.433902,61,0.712614893913269
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.548615,9.292766,62,0.3845422863960266
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.248612,9.834434,63,0.4164463877677917
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.295864,5.989798,64,0.8743767142295837
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.41443357,13.586541,65,2.2553656101226807
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.37993374,-11.072154,66,1.2975764274597168
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.3301535,-3.3740325,67,1.1145620346069336
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.478046,8.832105,68,0.5033844113349915
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.153716,-0.08057425,69,0.8802540302276611
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.1178055,9.691363,70,0.5372868180274963
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.9281803,13.07441,71,0.9406849145889282
2,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm2,11.942109,10.058877,72,0.4070383906364441
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.4244845,0.15300098,73,1.5463916063308716
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.262796,0.4566082,74,0.6906832456588745
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.047031,0.37702432,75,0.6578957438468933
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.717261,10.91518,76,0.4012095034122467
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.47526383,13.208712,77,0.9295209646224976
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.124017,10.862049,78,0.4040090143680572
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.425264,-8.5629015,79,1.3963608741760254
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.8585773,-3.2993085,80,1.7367652654647827
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.593544,8.205011,81,0.7719051241874695
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.69518584,13.565129,82,0.979975163936615
2,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm2,11.431704,9.441052,83,0.389690101146698
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.88194,10.17305,84,0.3845422863960266
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.144318,6.3100104,85,1.0280073881149292
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.1927185,10.693206,86,1.3939043283462524
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.373153,5.983904,87,0.985896110534668
5,Early_spermatocyte,Donor2_scRNA-seq_rep1,Early_spermatocyte,-13.980427,7.435322,88,1.092976212501526
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.33970806,13.048337,89,1.378797173500061
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.906897,-8.51859,90,1.329580545425415
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.164695,10.359848,91,0.4024646878242492
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.221453,8.338286,92,1.08258056640625
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.665565,9.265191,93,0.3927921056747436
4,Late_spermatocyte,Donor2_scRNA-seq_rep1,Late_spermatocyte,11.725374,-1.2484436,94,2.203286647796631
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,3.1623027,0.1535672,95,0.7822633981704712
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.48636425,-11.083341,96,1.3269046545028689
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.793221,10.4644165,97,0.4358095526695251
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.1772594,6.5087395,98,0.5882701873779297
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-3.6871088,6.1271257,99,1.1152715682983398
9,Elongated_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,19.965641,0.28792635,100,0.8069541454315186
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.506584,9.27248,101,0.5290278792381287
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.50474745,13.544999,102,0.928085446357727
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.173003,10.378239,103,0.3845422863960266
4,Late_spermatocyte,Donor2_scRNA-seq_rep1,Late_spermatocyte,11.5251875,-1.2997562,104,1.5335702896118164
5,Late_spermatocyte,Donor2_scRNA-seq_rep1,Early_spermatocyte,-14.722794,7.8043184,105,1.2437515258789062
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.90692,9.790012,106,1.1606444120407104
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.002242,9.418304,107,0.8824283480644226
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.380843,8.886853,108,0.5196849703788757
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,19.762629,0.46532243,109,1.155397653579712
10,Early_spermatocyte,Donor2_scRNA-seq_rep1,Spermatogonia,1.7135934,21.729662,110,1.863226294517517
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.478287,9.779948,111,0.4083997309207916
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.2884436,-10.944718,112,1.4004215002059937
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.767498,8.815756,113,0.4330924749374389
11,Sperm2,Donor2_scRNA-seq_rep1,Leydig,2.832207,-0.55962694,114,2.030104398727417
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.29708,8.803856,115,0.4618978500366211
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.539015,8.404316,116,1.1402616500854492
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.9671231,13.54425,117,0.9699091911315918
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.002127,10.178828,118,0.3937528431415558
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.55399674,-10.865718,119,1.7137939929962158
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.820783,10.558217,120,0.9121551513671876
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,13.444392,9.579717,121,0.3905864953994751
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.569257,8.932285,122,0.4139110445976257
1,SSC,Donor2_scRNA-seq_rep1,SSC,-10.793365,-2.406433,123,1.4650424718856812
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,10.732296,9.654424,124,0.5311799049377441
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.34845436,-10.729049,125,1.6784225702285769
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-3.9452193,5.976986,126,0.7730033993721008
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.780581,-8.3777895,127,1.277243971824646
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,19.901115,-0.19343758,128,1.3065009117126465
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-3.888588,6.0453706,129,0.9175121784210204
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.4661279,-0.16436195,130,0.8517183065414429
5,Early_spermatocyte,Donor2_scRNA-seq_rep1,Early_spermatocyte,-14.771094,7.435405,131,1.1923874616622925
5,Early_spermatocyte,Donor2_scRNA-seq_rep1,Early_spermatocyte,-14.464718,7.9343247,132,0.6899986863136292
11,Myoid,Donor2_scRNA-seq_rep1,Leydig,2.4226396,-0.44650108,133,1.522890567779541
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.026913,0.5583454,134,1.048678278923035
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,13.052377,9.613379,135,0.4238361716270447
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.28329366,-10.879956,136,2.5604500770568848
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,19.811966,0.121168636,137,0.8938003778457642
2,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm2,11.363688,9.796141,138,1.3586156368255615
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.0221314,6.3254743,139,0.8246374130249023
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.07943892,-11.127794,140,1.444209337234497
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.412436,9.25307,141,0.3845422863960266
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.764502,-8.352864,142,1.308108687400818
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.3163834,0.14506343,143,2.3700766563415527
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.8889909,0.41694108,144,1.0741382837295532
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.8042789,0.27232447,145,1.8427642583847048
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-3.7965777,6.2251716,146,0.7086994051933289
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.406073,8.297303,147,1.091760754585266
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.86474,8.474021,148,1.1625754833221436
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.260083,8.954936,149,0.3845422863960266
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.0562963,6.5306635,150,0.7930908203125
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.42965427,13.024911,151,0.8918123245239258
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.536978,10.347042,152,0.4010040760040283
6,Sperm2,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.7353591,12.9253,153,1.6702905893325806
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.112219,9.951957,154,0.4148439466953277
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.5032503,13.728267,155,1.044366717338562
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.2208138,6.1830053,156,0.6289674043655396
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.5695455,0.1273752,157,1.062119960784912
12,Late_spermatocyte,Donor2_scRNA-seq_rep1,Sertoli,23.03341,8.597029,158,1.7948380708694458
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.5219936,6.2634335,159,0.8361139297485352
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.123166,9.046289,160,0.4075200855731964
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.680772,-8.10068,161,1.0447086095809937
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.4037166,-0.029398916,162,0.8941177725791931
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,19.776606,0.32660314,163,0.8927466869354248
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.925093,8.8935375,164,0.4203965067863464
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.283768,0.06129378,165,0.7847497463226318
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.2155733,6.5615163,166,0.6423519849777222
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.729507,-8.646634,167,1.6883941888809204
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.49509454,13.724471,168,1.2938387393951416
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.486494,-8.665477,169,1.6383007764816284
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.8051503,-3.702683,170,1.341177225112915
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.33808008,13.558875,171,0.7400133609771729
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.214635,10.810639,172,0.9202567934989928
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.32675084,13.42322,173,0.8230618238449097
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.8479482,13.050488,174,1.40108323097229
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.091269806,-11.437779,175,1.654277801513672
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.174154,10.581216,176,0.4030545651912689
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,3.018312,0.2518451,177,0.9235316514968872
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.199451,8.565222,178,0.4232054352760315
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,10.781591,9.646821,179,0.3845422863960266
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,13.050038,9.923186,180,0.4824623763561249
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.942743,13.000971,181,1.2683708667755127
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.930814,9.7110815,182,0.4066043496131897
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.380593,-0.41487083,183,1.0271471738815308
10,Spermatogonia,Donor2_scRNA-seq_rep1,Spermatogonia,1.549516,21.812113,184,0.9136958718299866
10,Spermatogonia,Donor2_scRNA-seq_rep1,Spermatogonia,1.9886264,21.55128,185,1.3509624004364014
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.713064,8.513663,186,0.3845422863960266
5,Early_spermatocyte,Donor2_scRNA-seq_rep1,Early_spermatocyte,-14.067053,7.668438,187,0.6673859357833862
3,Sperm2,Donor2_scRNA-seq_rep1,Sperm1,-4.0790434,5.576461,188,1.26138174533844
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.424953,8.501119,189,1.2335307598114014
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.6899798,-3.2901149,190,1.3078324794769287
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.00573,0.50938815,191,1.1834763288497925
2,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm2,12.545292,9.966568,192,1.3381847143173218
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.832305,10.290655,193,0.6586785316467285
1,SSC,Donor2_scRNA-seq_rep1,SSC,-10.843305,-2.990892,194,1.301263451576233
9,Elongated_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.2015,0.45909524,195,0.6308669447898865
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.2243805,6.081893,196,0.645273745059967
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.418951,0.120090455,197,0.7442066669464111
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.337729,-8.28675,198,1.1327271461486816
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.517851,8.768903,199,0.4150381982326507
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-4.055683,-3.6136966,200,1.0593161582946775
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,13.167859,10.460216,201,2.229802131652832
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.170131,9.245901,202,0.3845422863960266
2,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm2,11.62771,8.495824,203,0.630081832408905
2,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm2,12.662271,10.513222,204,0.5052832961082458
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.189259,0.3055949,205,1.0494295358657837
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,11.9033165,9.184041,206,0.6451596617698669
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,-0.04699394,-11.110626,207,1.295841932296753
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,13.759126,8.885125,208,0.4097790718078613
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.474852,10.595366,209,0.401463896036148
4,Late_spermatocyte,Donor2_scRNA-seq_rep1,Late_spermatocyte,11.869031,-1.4837933,210,1.4826604127883911
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,13.763442,8.860735,211,0.4161454141139984
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.267013,6.364,212,1.6953834295272827
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,19.654572,0.027130872,213,0.8180064558982849
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.3306684,6.0019927,214,1.046945095062256
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.525036,0.35054198,215,2.197765350341797
10,Spermatogonia,Donor2_scRNA-seq_rep1,Spermatogonia,1.6659333,22.00483,216,0.7936487793922424
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.356068,8.408595,217,0.9295759201049804
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.764237,9.501568,218,1.9400396347045896
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.3603192,-10.886162,219,1.4098167419433594
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.7453211,13.614373,220,0.9534574747085572
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.142607,0.20566472,221,0.6444085240364075
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.198291,6.132425,222,1.0783158540725708
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.32890144,-11.137694,223,1.34994637966156
8,Endothelial,Donor2_scRNA-seq_rep1,Endothelial,11.788082,-8.606822,224,1.7210584878921509
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.0576916,5.8127093,225,1.200724482536316
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.49835667,-11.186548,226,1.9278669357299805
11,Sertoli,Donor2_scRNA-seq_rep1,Leydig,1.961738,0.220588,227,2.3734772205352783
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,13.421073,9.565803,228,0.4703356623649597
3,Sperm1,Donor2_scRNA-seq_rep1,Sperm1,-4.095194,5.631686,229,1.2086888551712036
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-4.0520105,-3.5227005,230,1.2282506227493286
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-3.7579088,6.1299376,231,1.4115382432937622
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.386518,9.519873,232,0.4744378924369812
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.884884,8.749075,233,0.5398343205451965
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,11.793244,8.426187,234,0.4046404361724853
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.089914,5.7870226,235,1.1995943784713743
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.5272408,-0.54982525,236,0.9759783744812012
10,Spermatogonia,Donor2_scRNA-seq_rep1,Spermatogonia,2.0245636,21.568987,237,0.6773673295974731
4,Late_spermatocyte,Donor2_scRNA-seq_rep1,Late_spermatocyte,11.667347,-1.1589667,238,0.7569693326950073
6,Elongated_spermatid,Donor2_scRNA-seq_rep1,Elongated_spermatid,-0.37377033,13.511851,239,2.2228384017944336
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,13.016627,9.793327,240,0.4333775341510772
12,Round_spermatid,Donor2_scRNA-seq_rep1,Sertoli,22.48765,8.248315,241,0.5297663807868958
9,Round_spermatid,Donor2_scRNA-seq_rep1,Round_spermatid,20.199488,0.088523045,242,1.0220242738723757
2,Sperm2,Donor2_scRNA-seq_rep1,Sperm2,12.432954,10.47419,243,0.4651748239994049
7,Macrophage,Donor2_scRNA-seq_rep1,Macrophage,-3.4437208,-3.691002,244,1.0857441425323486
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.59985,8.833024,245,0.4215890169143677
2,Sperm1,Donor2_scRNA-seq_rep1,Sperm2,12.685318,9.842531,246,0.4179291427135467
0,Myoid,Donor2_scRNA-seq_rep1,Myoid,0.27258912,-10.974037,247,1.3581067323684692
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,3.1379218,-0.3133193,248,1.4656519889831543
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.3339937,-0.763045,249,1.0309991836547852
3,Elongated_spermatid,Donor2_scRNA-seq_rep1,Sperm1,-4.129008,6.4863315,250,0.7952948212623596
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,1.943757,-0.07125409,251,1.0525145530700684
11,Leydig,Donor2_scRNA-seq_rep1,Leydig,2.6586444,-0.24066263,252,1.3701300621032717
