hdbscan_final,leiden_target14_final,true_label
35,3,acinar
27,6,delta
31,0,beta
27,6,delta
31,0,beta
35,3,acinar
35,1,alpha
31,0,beta
35,1,alpha
31,0,beta
35,1,alpha
35,10,endothelial
35,11,beta
31,0,beta
35,1,alpha
27,6,delta
31,2,beta
31,2,beta
27,6,delta
31,0,beta
23,9,gamma
35,1,alpha
31,0,beta
31,0,beta
27,6,delta
24,1,alpha
14,4,ductal
31,0,beta
35,1,alpha
31,2,beta
35,4,ductal
35,1,alpha
35,4,ductal
31,0,beta
31,0,beta
35,1,alpha
31,0,beta
31,2,beta
35,7,quiescent_stellate
35,4,ductal
35,4,ductal
35,10,endothelial
10,7,activated_stellate
31,0,beta
27,6,delta
23,9,gamma
31,2,beta
35,0,beta
31,0,beta
35,1,alpha
31,0,beta
31,2,beta
27,6,delta
21,4,ductal
31,0,beta
27,6,delta
27,6,delta
31,0,beta
27,6,delta
35,0,beta
35,7,activated_stellate
35,0,beta
31,0,beta
27,6,delta
31,2,beta
35,7,quiescent_stellate
31,0,beta
35,3,acinar
35,1,alpha
27,6,delta
31,0,beta
35,1,alpha
31,2,beta
7,10,endothelial
27,6,delta
27,6,delta
31,2,beta
31,0,beta
27,6,delta
23,9,gamma
35,1,alpha
31,0,beta
31,2,beta
35,0,beta
35,4,ductal
27,6,delta
35,1,alpha
31,2,beta
35,9,gamma
31,2,beta
31,0,beta
31,2,beta
35,7,quiescent_stellate
35,1,alpha
27,6,delta
35,1,alpha
7,10,endothelial
35,1,alpha
27,6,delta
31,2,beta
23,9,gamma
15,4,ductal
35,1,alpha
35,1,alpha
27,6,delta
31,2,beta
31,2,beta
15,4,ductal
35,1,alpha
35,0,beta
27,6,delta
6,13,macrophage
35,10,endothelial
31,0,beta
31,0,beta
35,11,beta
33,11,beta
31,0,beta
31,0,beta
31,0,beta
35,11,beta
31,0,beta
31,2,beta
35,11,beta
23,9,gamma
35,10,endothelial
35,2,beta
31,2,beta
33,11,beta
27,6,delta
31,2,beta
23,9,gamma
35,9,epsilon
27,6,delta
31,2,beta
31,0,beta
23,9,gamma
31,0,beta
35,8,beta
31,0,beta
31,2,beta
35,0,beta
7,10,endothelial
31,2,beta
27,6,delta
35,1,alpha
35,5,epsilon
35,1,alpha
35,7,quiescent_stellate
35,1,alpha
35,1,alpha
31,2,beta
31,2,beta
35,4,ductal
33,11,beta
35,1,alpha
31,0,beta
35,1,alpha
35,0,beta
33,11,beta
27,6,delta
27,6,delta
31,0,beta
33,11,beta
31,0,beta
35,4,ductal
35,3,acinar
31,0,beta
35,1,alpha
31,0,beta
31,0,beta
35,1,alpha
31,0,beta
35,7,quiescent_stellate
31,0,beta
23,9,gamma
31,0,beta
35,9,gamma
35,10,endothelial
31,0,beta
24,1,alpha
8,7,schwann
31,0,beta
20,7,quiescent_stellate
7,10,endothelial
23,9,gamma
31,2,beta
31,0,beta
35,1,alpha
35,1,alpha
23,9,gamma
31,2,beta
35,11,beta
27,6,delta
35,3,acinar
35,3,acinar
35,9,gamma
35,4,ductal
35,4,ductal
35,10,endothelial
27,6,delta
31,0,beta
31,2,beta
35,10,endothelial
24,1,alpha
35,3,acinar
7,10,endothelial
7,10,endothelial
35,1,alpha
33,11,beta
35,0,beta
23,9,gamma
31,0,beta
35,1,alpha
35,11,beta
31,0,beta
31,0,beta
33,11,beta
31,0,beta
27,6,delta
33,11,beta
20,7,quiescent_stellate
35,7,activated_stellate
31,0,beta
35,1,alpha
33,11,beta
23,9,gamma
35,7,quiescent_stellate
31,0,beta
35,1,alpha
35,7,quiescent_stellate
3,10,endothelial
35,0,beta
35,4,ductal
7,10,endothelial
35,4,ductal
35,3,acinar
35,8,alpha
27,6,delta
27,6,beta
35,13,macrophage
35,4,ductal
3,10,endothelial
3,10,endothelial
23,9,gamma
35,10,endothelial
7,10,endothelial
35,0,beta
31,0,beta
23,9,gamma
35,1,beta
0,9,mast
33,11,beta
7,10,endothelial
23,9,gamma
20,7,quiescent_stellate
24,1,alpha
31,0,beta
35,1,alpha
35,3,acinar
35,4,ductal
31,0,beta
33,11,beta
35,4,ductal
31,0,beta
31,0,beta
14,4,ductal
35,3,acinar
7,10,endothelial
35,0,beta
35,11,beta
31,0,beta
35,4,ductal
35,7,activated_stellate
31,0,beta
35,7,quiescent_stellate
35,3,acinar
23,9,gamma
20,7,quiescent_stellate
3,10,endothelial
7,10,endothelial
35,1,alpha
35,7,quiescent_stellate
35,0,beta
35,3,acinar
35,0,beta
7,10,endothelial
7,10,endothelial
35,2,beta
35,3,acinar
27,6,delta
31,0,beta
31,0,beta
35,0,beta
35,0,beta
35,11,beta
35,0,beta
31,0,beta
35,0,beta
35,9,gamma
35,4,ductal
31,0,beta
23,9,gamma
35,0,beta
27,6,delta
31,0,beta
31,2,beta
23,9,gamma
20,7,quiescent_stellate
27,6,delta
31,0,beta
27,6,delta
20,7,quiescent_stellate
27,6,delta
31,0,beta
35,1,alpha
27,6,delta
35,1,alpha
35,7,quiescent_stellate
20,7,quiescent_stellate
35,11,beta
7,10,endothelial
7,10,endothelial
35,7,activated_stellate
31,0,beta
35,1,alpha
27,6,delta
31,0,beta
7,10,endothelial
35,1,alpha
20,7,quiescent_stellate
35,8,beta
3,10,endothelial
35,7,activated_stellate
23,9,gamma
31,2,beta
20,7,quiescent_stellate
35,0,beta
7,10,endothelial
23,9,gamma
31,0,beta
35,0,beta
35,1,alpha
7,10,endothelial
23,9,gamma
31,0,beta
31,0,beta
33,11,beta
33,11,beta
7,10,endothelial
0,9,mast
31,0,beta
31,0,beta
7,10,endothelial
31,2,beta
7,10,endothelial
31,0,beta
35,10,endothelial
31,0,beta
35,7,quiescent_stellate
35,10,endothelial
7,10,endothelial
31,0,beta
35,10,endothelial
20,7,quiescent_stellate
35,0,beta
35,1,alpha
21,4,ductal
7,10,endothelial
33,11,beta
35,0,beta
35,10,endothelial
31,0,beta
31,0,beta
31,0,beta
7,10,endothelial
5,13,macrophage
35,10,endothelial
35,4,ductal
35,0,beta
35,4,ductal
7,10,endothelial
20,7,quiescent_stellate
31,0,beta
35,10,endothelial
35,10,endothelial
31,0,beta
7,10,endothelial
35,10,endothelial
35,1,alpha
35,4,ductal
31,0,beta
35,3,delta
27,6,delta
27,6,delta
35,3,acinar
35,3,acinar
35,3,acinar
35,3,acinar
27,6,delta
35,3,acinar
9,12,ductal
35,1,alpha
27,6,delta
27,6,delta
27,6,delta
27,6,delta
35,3,acinar
31,2,beta
35,3,acinar
7,10,endothelial
27,6,delta
31,0,beta
27,6,delta
35,1,alpha
35,4,ductal
27,6,delta
27,6,delta
31,2,beta
27,6,delta
31,2,beta
33,11,beta
35,6,delta
23,9,gamma
31,2,beta
27,6,delta
35,2,beta
27,6,delta
31,0,beta
35,1,alpha
31,2,beta
27,6,delta
27,6,delta
31,2,beta
27,6,delta
27,6,delta
35,4,ductal
31,0,beta
27,6,delta
27,6,delta
35,1,alpha
31,2,beta
35,1,alpha
35,1,alpha
31,0,beta
35,3,acinar
31,2,beta
31,0,beta
31,0,beta
27,6,delta
35,7,activated_stellate
31,2,beta
31,0,beta
31,2,beta
27,6,delta
31,0,beta
35,1,alpha
35,4,ductal
35,3,acinar
27,6,delta
35,0,beta
31,0,beta
31,2,beta
35,3,acinar
31,2,beta
27,6,delta
31,0,beta
31,0,beta
35,0,beta
27,6,delta
27,6,delta
31,0,beta
27,6,delta
31,0,beta
31,2,beta
31,2,beta
31,2,beta
35,0,beta
31,0,beta
35,3,acinar
35,2,beta
31,0,beta
31,0,beta
35,1,alpha
35,10,endothelial
31,0,beta
27,6,delta
31,0,beta
27,6,delta
31,2,beta
35,6,delta
35,0,beta
31,0,beta
27,6,delta
15,4,ductal
31,0,beta
31,0,beta
35,4,ductal
31,2,beta
31,0,beta
31,0,beta
31,0,beta
35,3,acinar
35,3,acinar
35,2,beta
35,1,alpha
31,0,beta
35,6,delta
31,0,beta
31,2,beta
31,0,beta
35,2,beta
33,11,beta
15,4,ductal
31,2,beta
35,3,acinar
35,2,beta
35,3,acinar
31,2,beta
35,4,ductal
31,0,beta
10,7,activated_stellate
35,1,alpha
31,0,beta
27,6,delta
27,6,delta
31,0,beta
31,0,beta
31,0,beta
33,11,beta
35,3,acinar
33,11,beta
30,2,beta
35,2,beta
27,6,delta
33,11,beta
15,4,ductal
31,2,beta
31,2,beta
35,4,ductal
35,13,macrophage
31,0,beta
27,6,delta
31,2,beta
31,2,beta
31,0,beta
31,2,beta
31,0,beta
35,7,activated_stellate
31,2,beta
31,2,beta
35,4,ductal
31,2,beta
31,2,beta
31,0,beta
31,2,beta
35,0,beta
27,6,delta
31,0,beta
31,0,beta
27,6,delta
35,2,beta
31,0,beta
31,0,beta
31,0,beta
35,1,alpha
33,11,beta
31,0,beta
35,3,acinar
33,11,beta
33,11,beta
35,0,beta
31,2,beta
35,4,ductal
31,0,beta
27,6,delta
31,0,beta
35,1,alpha
33,11,beta
31,0,beta
35,0,beta
31,0,beta
27,6,delta
31,0,beta
31,0,beta
35,11,delta
31,0,beta
31,0,beta
31,2,beta
31,2,beta
33,11,beta
31,2,beta
35,11,beta
23,9,gamma
31,0,beta
31,2,beta
27,6,delta
35,4,ductal
35,2,beta
31,2,beta
33,11,beta
27,6,delta
31,0,beta
35,4,ductal
35,11,beta
35,11,beta
31,2,beta
31,0,beta
35,4,ductal
35,7,activated_stellate
33,11,beta
35,1,alpha
31,0,beta
35,0,beta
35,7,activated_stellate
35,1,alpha
35,3,acinar
23,9,gamma
31,2,beta
31,0,beta
31,0,beta
27,6,delta
35,1,alpha
35,10,endothelial
23,9,gamma
31,2,beta
35,1,alpha
31,0,beta
31,0,beta
31,0,beta
27,6,beta
33,11,beta
35,10,endothelial
31,2,beta
27,6,delta
31,2,beta
35,1,alpha
35,2,beta
35,1,alpha
35,1,alpha
35,11,delta
35,1,alpha
35,4,ductal
35,11,beta
35,1,alpha
3,10,endothelial
31,0,beta
31,0,beta
35,4,ductal
27,6,delta
35,0,beta
31,2,beta
35,1,alpha
35,1,alpha
27,6,delta
23,9,gamma
35,1,alpha
31,0,beta
35,1,alpha
35,4,ductal
31,0,beta
23,9,gamma
31,2,beta
8,7,schwann
27,6,delta
31,0,beta
24,1,alpha
27,6,delta
31,0,beta
35,3,acinar
31,0,beta
31,2,beta
31,2,beta
31,0,beta
35,0,beta
35,1,alpha
31,2,beta
35,0,beta
6,13,macrophage
23,9,gamma
33,11,beta
33,11,beta
35,1,alpha
35,3,acinar
35,10,endothelial
35,1,alpha
35,0,beta
35,1,alpha
35,1,alpha
35,1,alpha
33,11,beta
35,2,beta
35,1,alpha
35,1,alpha
6,13,macrophage
35,1,alpha
35,11,beta
31,0,beta
33,11,beta
35,1,alpha
35,7,activated_stellate
27,6,delta
35,1,alpha
35,1,alpha
35,10,endothelial
31,2,beta
35,7,delta
35,2,beta
31,0,beta
35,0,beta
35,4,ductal
33,11,beta
35,4,ductal
31,0,beta
31,0,beta
20,7,activated_stellate
31,0,beta
35,4,ductal
33,11,beta
31,0,beta
27,6,delta
35,4,ductal
35,1,alpha
35,4,ductal
35,0,beta
23,9,gamma
35,4,ductal
31,0,beta
23,9,gamma
27,6,delta
35,5,alpha
23,9,gamma
35,1,alpha
35,0,beta
6,13,macrophage
35,2,beta
31,2,beta
35,7,quiescent_stellate
27,6,delta
31,0,beta
35,1,alpha
31,2,beta
35,1,alpha
31,0,beta
31,2,beta
35,9,gamma
35,1,alpha
35,2,beta
31,2,beta
31,0,beta
33,11,beta
6,13,macrophage
31,0,beta
27,6,delta
35,0,beta
35,9,gamma
35,9,epsilon
27,6,delta
35,1,alpha
33,11,beta
31,2,beta
27,6,delta
35,1,alpha
7,10,endothelial
33,11,beta
35,7,activated_stellate
35,3,acinar
31,2,beta
35,3,acinar
35,1,alpha
23,9,gamma
5,13,macrophage
35,0,beta
35,2,beta
35,3,acinar
35,2,beta
31,2,beta
35,1,alpha
27,6,delta
31,0,beta
35,4,ductal
35,1,alpha
31,0,beta
27,6,delta
33,11,beta
33,11,beta
35,3,acinar
35,0,beta
31,0,beta
31,0,beta
35,1,alpha
35,1,alpha
35,1,alpha
35,4,ductal
34,8,alpha
35,3,acinar
35,3,acinar
35,2,beta
27,6,delta
20,7,quiescent_stellate
35,1,alpha
27,6,delta
35,11,beta
35,4,ductal
35,11,beta
31,2,beta
31,0,beta
35,0,beta
20,7,quiescent_stellate
35,10,endothelial
35,3,acinar
10,7,activated_stellate
27,6,delta
35,0,beta
35,8,alpha
7,10,endothelial
35,10,endothelial
35,1,alpha
35,2,beta
23,9,gamma
31,0,beta
35,4,ductal
35,7,activated_stellate
35,1,alpha
31,0,beta
35,0,beta
35,1,alpha
35,3,acinar
20,7,quiescent_stellate
31,0,beta
35,1,alpha
31,2,beta
35,4,ductal
31,0,beta
27,6,delta
35,0,beta
35,0,beta
31,2,beta
31,0,beta
35,7,quiescent_stellate
31,0,beta
31,2,beta
8,7,schwann
7,10,endothelial
35,0,beta
31,2,beta
35,4,ductal
23,9,gamma
35,1,alpha
23,9,gamma
35,1,alpha
35,7,quiescent_stellate
7,10,endothelial
20,7,quiescent_stellate
27,6,delta
31,0,beta
35,4,ductal
7,10,endothelial
35,11,beta
27,6,delta
35,7,activated_stellate
7,10,endothelial
35,3,acinar
7,10,endothelial
27,6,delta
23,9,gamma
35,7,activated_stellate
35,10,endothelial
31,0,beta
35,4,ductal
31,0,beta
31,0,beta
35,1,alpha
35,1,alpha
35,11,beta
35,4,ductal
33,11,beta
32,5,alpha
7,10,endothelial
35,10,endothelial
35,0,beta
13,10,endothelial
7,10,endothelial
35,1,alpha
35,7,quiescent_stellate
35,4,ductal
31,2,beta
20,7,quiescent_stellate
27,6,epsilon
27,6,delta
6,13,macrophage
35,6,gamma
35,4,ductal
35,1,alpha
35,0,beta
35,1,alpha
7,10,endothelial
31,0,beta
23,9,gamma
31,0,beta
31,0,beta
35,7,quiescent_stellate
35,1,alpha
35,0,beta
23,9,gamma
35,1,alpha
35,8,alpha
33,11,beta
7,10,endothelial
33,11,beta
20,7,quiescent_stellate
35,10,endothelial
33,11,beta
31,2,beta
33,11,beta
31,0,beta
35,4,ductal
35,0,beta
35,1,alpha
35,7,quiescent_stellate
35,0,beta
7,10,endothelial
31,0,beta
35,4,ductal
35,4,ductal
35,11,beta
35,7,activated_stellate
31,0,beta
15,4,ductal
31,0,beta
7,10,endothelial
31,0,beta
35,0,beta
35,3,acinar
35,1,alpha
8,7,schwann
31,0,beta
31,0,beta
20,7,quiescent_stellate
31,0,beta
23,9,gamma
35,10,endothelial
31,2,beta
0,9,mast
31,0,beta
35,9,gamma
20,7,quiescent_stellate
35,0,beta
35,11,beta
31,0,beta
7,10,endothelial
31,0,beta
35,1,alpha
35,7,quiescent_stellate
35,7,activated_stellate
31,0,beta
35,1,alpha
7,10,endothelial
20,7,quiescent_stellate
35,10,endothelial
35,10,endothelial
3,10,endothelial
7,10,endothelial
35,4,ductal
31,0,beta
35,4,ductal
20,7,quiescent_stellate
31,0,beta
7,10,endothelial
7,10,endothelial
35,8,alpha
20,7,quiescent_stellate
35,1,alpha
35,3,acinar
23,9,gamma
3,10,endothelial
31,0,beta
20,7,quiescent_stellate
35,7,activated_stellate
31,0,beta
35,0,beta
35,10,endothelial
35,1,alpha
20,7,quiescent_stellate
35,7,quiescent_stellate
20,7,quiescent_stellate
35,7,quiescent_stellate
35,10,endothelial
35,11,beta
20,7,quiescent_stellate
31,2,beta
35,7,quiescent_stellate
20,7,quiescent_stellate
35,0,beta
31,0,beta
35,0,beta
31,0,beta
35,0,beta
7,10,endothelial
35,1,alpha
31,0,beta
7,10,endothelial
7,10,endothelial
35,7,activated_stellate
35,1,alpha
31,0,beta
31,0,beta
35,3,acinar
20,7,quiescent_stellate
35,10,endothelial
7,10,endothelial
35,10,endothelial
35,0,delta
7,10,endothelial
35,1,alpha
31,0,beta
20,7,quiescent_stellate
35,10,endothelial
20,7,quiescent_stellate
35,1,alpha
20,7,quiescent_stellate
35,3,acinar
35,3,acinar
27,6,delta
35,3,acinar
35,7,activated_stellate
35,3,acinar
35,3,acinar
27,6,delta
27,6,delta
27,6,delta
35,3,acinar
31,2,beta
35,7,activated_stellate
27,6,delta
27,6,delta
27,6,delta
27,6,delta
31,2,beta
35,6,delta
35,3,acinar
10,7,activated_stellate
10,7,activated_stellate
27,6,delta
35,2,beta
35,3,acinar
35,6,delta
31,2,beta
27,6,delta
35,3,ductal
35,3,acinar
35,3,acinar
27,6,delta
31,0,beta
35,0,beta
35,0,beta
27,6,delta
31,2,beta
31,2,beta
31,2,beta
27,6,delta
27,6,delta
27,6,delta
35,3,acinar
35,4,ductal
27,6,delta
35,7,activated_stellate
31,2,beta
35,7,activated_stellate
35,1,alpha
27,6,delta
35,11,beta
31,2,beta
31,2,beta
35,3,acinar
27,6,delta
15,4,ductal
6,13,macrophage
27,6,delta
33,11,beta
31,2,beta
27,6,delta
35,6,delta
31,0,beta
27,6,delta
31,2,beta
27,6,delta
35,3,acinar
35,6,delta
31,0,beta
35,3,acinar
31,2,beta
31,2,beta
35,4,ductal
27,6,delta
27,6,delta
31,2,beta
27,6,delta
27,6,delta
31,0,beta
35,1,alpha
31,0,beta
35,3,acinar
35,8,alpha
24,1,alpha
31,2,beta
31,2,beta
35,2,beta
31,2,beta
31,2,beta
31,2,beta
35,0,beta
31,2,beta
27,6,delta
31,2,beta
31,0,beta
27,6,delta
31,2,beta
31,0,beta
31,0,beta
35,1,alpha
27,6,delta
35,1,alpha
31,0,beta
27,6,delta
31,2,beta
35,7,activated_stellate
31,0,beta
33,11,beta
27,6,delta
27,6,delta
35,4,ductal
35,3,acinar
35,3,acinar
27,6,delta
35,4,ductal
27,6,delta
31,0,beta
35,4,ductal
33,11,beta
31,2,beta
31,2,beta
31,0,beta
35,1,alpha
31,2,beta
35,11,beta
33,11,beta
31,2,beta
31,2,beta
24,1,alpha
35,3,acinar
31,0,beta
31,2,beta
31,0,beta
31,2,beta
27,6,delta
31,2,beta
31,2,beta
31,2,beta
35,7,activated_stellate
31,2,beta
27,6,delta
31,2,beta
35,3,acinar
31,0,beta
31,2,beta
10,7,activated_stellate
35,1,alpha
31,0,beta
31,2,beta
35,4,quiescent_stellate
35,7,activated_stellate
35,3,acinar
31,0,beta
35,1,alpha
27,6,delta
35,3,acinar
31,2,beta
31,0,beta
35,0,beta
31,2,beta
35,4,ductal
31,0,beta
35,3,acinar
31,0,beta
33,11,beta
33,11,beta
35,0,beta
31,0,beta
31,2,beta
35,1,alpha
35,3,acinar
31,2,beta
33,11,beta
35,1,alpha
31,2,beta
35,11,beta
23,9,gamma
27,6,delta
35,13,macrophage
24,1,alpha
27,6,delta
31,2,beta
15,4,ductal
35,4,ductal
35,1,alpha
31,2,beta
33,11,beta
35,3,acinar
35,10,endothelial
35,1,alpha
23,9,gamma
31,2,beta
35,7,quiescent_stellate
31,2,beta
27,6,delta
31,2,beta
35,4,ductal
31,2,beta
35,1,alpha
35,0,beta
27,6,delta
33,11,beta
35,1,alpha
35,7,quiescent_stellate
35,4,ductal
27,6,delta
31,2,beta
31,0,beta
27,6,delta
35,1,alpha
31,2,beta
31,2,beta
27,6,delta
31,2,beta
31,0,beta
27,6,delta
35,4,ductal
15,4,ductal
31,0,beta
31,0,beta
31,2,beta
31,0,beta
35,10,endothelial
31,0,beta
35,2,beta
35,1,alpha
31,0,beta
31,0,beta
35,1,alpha
31,2,beta
35,3,acinar
27,6,delta
31,2,beta
31,2,beta
35,4,ductal
14,4,ductal
31,2,beta
35,1,alpha
31,2,beta
31,0,beta
15,4,ductal
35,1,alpha
10,7,activated_stellate
31,2,beta
35,1,alpha
35,4,ductal
27,6,delta
35,1,alpha
23,9,gamma
31,2,beta
35,7,activated_stellate
4,4,ductal
35,1,beta
31,0,beta
10,7,activated_stellate
31,0,beta
27,6,delta
35,7,activated_stellate
31,2,beta
23,9,gamma
31,0,beta
35,2,beta
31,2,beta
27,6,delta
31,2,beta
31,2,beta
35,1,alpha
31,0,beta
35,1,alpha
27,6,epsilon
35,7,activated_stellate
31,2,beta
35,1,alpha
12,4,ductal
35,1,alpha
31,2,beta
35,2,beta
27,6,delta
35,4,ductal
31,2,beta
35,1,alpha
27,6,delta
31,0,beta
35,0,beta
31,0,beta
31,2,beta
35,0,beta
10,7,activated_stellate
35,1,alpha
33,11,beta
35,4,ductal
27,6,delta
35,1,alpha
35,1,alpha
35,11,beta
31,2,beta
35,0,beta
27,6,delta
35,1,alpha
33,11,beta
31,0,beta
31,0,beta
31,0,beta
31,2,beta
27,6,delta
31,2,beta
35,2,beta
31,2,beta
35,1,alpha
31,0,beta
23,9,gamma
35,0,beta
35,7,activated_stellate
31,0,beta
35,1,alpha
35,1,alpha
31,0,beta
31,0,beta
27,6,delta
31,2,beta
35,11,beta
31,2,beta
31,0,beta
31,0,beta
31,0,beta
35,7,quiescent_stellate
35,4,ductal
12,4,ductal
27,6,delta
35,1,alpha
31,2,beta
33,11,beta
31,2,beta
31,2,beta
31,0,beta
31,0,beta
23,9,gamma
31,0,beta
35,11,beta
23,9,gamma
35,1,alpha
31,0,beta
35,1,alpha
35,1,alpha
31,2,beta
27,6,delta
31,2,beta
31,0,beta
33,11,beta
35,2,beta
35,10,endothelial
35,2,beta
35,7,quiescent_stellate
31,2,beta
31,2,beta
35,1,alpha
35,4,ductal
35,2,beta
35,2,beta
23,9,gamma
35,1,alpha
23,9,gamma
31,0,beta
31,2,beta
35,1,alpha
35,1,alpha
35,4,ductal
31,0,beta
35,1,alpha
35,0,beta
27,6,delta
35,4,ductal
31,0,beta
31,0,beta
31,2,beta
31,2,beta
35,2,beta
35,2,beta
12,4,ductal
31,0,beta
35,8,alpha
33,11,beta
31,0,beta
35,1,alpha
35,3,acinar
35,3,acinar
35,0,beta
31,0,beta
35,11,beta
35,1,alpha
35,1,alpha
35,1,alpha
35,1,alpha
31,0,beta
35,1,alpha
35,0,beta
35,1,alpha
31,2,beta
33,11,beta
31,2,beta
35,1,alpha
27,6,delta
35,1,alpha
35,2,beta
31,0,beta
31,0,beta
35,1,alpha
23,9,gamma
35,3,acinar
31,2,beta
35,4,ductal
27,6,delta
31,0,beta
35,4,ductal
35,9,gamma
35,0,beta
35,7,quiescent_stellate
35,4,ductal
27,6,delta
23,9,gamma
31,2,beta
31,2,beta
31,2,beta
35,8,gamma
35,4,ductal
35,1,alpha
35,3,acinar
35,4,ductal
7,10,endothelial
35,1,alpha
7,10,endothelial
31,0,beta
31,2,beta
33,11,beta
31,0,beta
35,1,alpha
35,11,beta
35,4,ductal
35,4,ductal
31,2,beta
31,0,beta
23,9,gamma
35,0,beta
20,7,quiescent_stellate
35,4,ductal
35,11,beta
35,3,acinar
35,4,ductal
35,10,endothelial
35,3,acinar
16,9,gamma
35,11,beta
35,2,beta
35,7,quiescent_stellate
31,0,beta
31,0,beta
27,6,epsilon
31,0,beta
35,1,alpha
35,1,alpha
27,6,delta
31,2,beta
35,6,epsilon
31,2,beta
35,1,alpha
35,0,beta
33,11,beta
23,9,gamma
35,4,acinar
33,11,beta
35,1,alpha
31,0,beta
35,1,alpha
15,4,ductal
35,1,alpha
33,11,beta
35,11,beta
23,9,gamma
31,0,beta
31,0,beta
27,6,delta
27,6,delta
27,6,delta
35,7,quiescent_stellate
31,2,beta
31,0,beta
35,1,alpha
31,0,beta
35,1,alpha
35,1,alpha
31,2,beta
35,0,beta
35,0,beta
35,1,alpha
35,11,beta
33,11,beta
35,7,quiescent_stellate
35,1,alpha
3,10,endothelial
23,9,gamma
31,0,beta
31,2,beta
20,7,quiescent_stellate
35,0,beta
35,1,alpha
27,6,delta
31,2,beta
35,3,acinar
31,2,beta
7,10,endothelial
7,10,endothelial
31,0,beta
35,0,beta
35,8,alpha
31,0,beta
0,9,mast
31,0,beta
32,1,alpha
35,10,endothelial
35,1,beta
31,0,beta
31,0,beta
7,10,endothelial
27,6,alpha
35,2,beta
31,0,beta
35,0,beta
33,11,beta
35,1,alpha
0,9,mast
31,0,beta
35,6,epsilon
3,10,endothelial
35,7,quiescent_stellate
35,1,alpha
35,1,alpha
35,11,beta
31,0,beta
25,3,acinar
27,6,delta
35,3,acinar
31,0,beta
31,0,beta
13,10,endothelial
31,0,beta
5,13,macrophage
35,3,acinar
35,7,quiescent_stellate
35,2,beta
31,0,beta
31,0,beta
3,10,endothelial
33,11,beta
35,0,beta
35,4,ductal
33,11,beta
35,0,beta
35,7,quiescent_stellate
31,2,beta
35,3,acinar
33,11,beta
35,0,delta
35,0,beta
31,0,beta
31,2,beta
33,11,beta
35,7,quiescent_stellate
35,1,alpha
35,10,endothelial
31,0,beta
35,11,delta
23,9,gamma
31,2,beta
35,7,quiescent_stellate
35,10,endothelial
35,1,alpha
35,0,beta
35,4,ductal
31,2,beta
35,0,beta
31,2,beta
35,7,quiescent_stellate
35,11,beta
35,6,epsilon
34,8,beta
35,11,beta
35,8,alpha
35,0,beta
7,10,endothelial
7,10,endothelial
35,7,quiescent_stellate
33,11,beta
31,0,beta
27,6,epsilon
20,7,quiescent_stellate
31,0,beta
0,9,mast
