cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
B1_B000767_B009945_S25.mm10-plus-4-0,single_batch,B cell,4,B cell,5.2254753,-4.9916315,106,0.9039587378501892
B1_B001247_B009941_S25.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-5.760993,16.7866,107,1.779350996017456
B1_B002681_B009943_S25.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.5399723,12.718761,108,0.4480723142623901
B1_D045313_B009942_S25.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-5.3746347,10.8754225,109,0.4690355360507965
B20_B001247_B009941_S44.mm10-plus-4-0,single_batch,myeloid leukocyte,1,endothelial cell of hepatic sinusoid,-14.556765,16.359539,110,2.271519660949707
B20_B002688_B009944_S44.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-8.690318,13.669881,111,0.8521155118942261
B20_D045313_B009942_S44.mm10-plus-4-0,single_batch,Kupffer cell,1,endothelial cell of hepatic sinusoid,-12.66344,15.346332,112,1.1548926830291748
B21_B001247_B009941_S45.mm10-plus-4-0,single_batch,myeloid leukocyte,1,endothelial cell of hepatic sinusoid,-14.568288,16.372955,113,2.271519660949707
B21_B002688_B009944_S45.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-8.602031,14.608604,114,1.1325169801712036
B21_D045313_B009942_S45.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-6.86419,12.499371,115,0.3845422863960266
B22_B000767_B009945_S46.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-10.029337,23.11448,116,1.6103618144989014
B22_B001247_B009941_S46.mm10-plus-4-0,single_batch,T cell,2,mature NK T cell,-8.577693,23.419611,117,1.5603231191635132
B22_D045313_B009942_S46.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-5.242059,11.16638,118,0.5974550843238831
B2_B001247_B009941_S26.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",2.4798896,5.311791,119,1.2813791036605835
B3_B000767_B009945_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,5.0661526,-4.905446,120,0.9357735514640808
B3_B001247_B009941_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,5.408522,-4.930138,121,0.717431366443634
B3_B002688_B009944_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,5.360908,-4.6391535,122,0.7216642498970032
B3_D045313_B009942_S27.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-5.267455,11.059602,123,0.3845422863960266
B4_B000767_B009945_S28.mm10-plus-4-0,single_batch,B cell,4,B cell,5.418438,-5.044132,124,0.996839702129364
B4_B001247_B009941_S28.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-6.3829365,15.940902,125,0.8972364068031311
B4_B002681_B009943_S28.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-9.019152,23.344872,126,1.5393518209457395
B4_B002688_B009944_S28.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-6.664672,11.020421,127,0.3964408934116363
B4_D045313_B009942_S28.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-5.409924,11.87401,128,0.4266801178455353
B5_B001247_B009941_S29.mm10-plus-4-0,single_batch,B cell,4,B cell,5.177064,-4.9375963,129,0.7505483627319336
B5_D045313_B009942_S29.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-5.523287,11.178992,130,0.3888925611972809
B6_B002688_B009944_S30.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.7272573,12.810034,131,0.4465166628360748
B6_D045313_B009942_S30.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-5.4187284,12.43432,132,0.4162071347236633
B7_B000767_B009945_S31.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-10.003493,23.160173,133,1.6616523265838623
B7_B001247_B009941_S31.mm10-plus-4-0,single_batch,B cell,4,B cell,5.4653754,-5.02568,134,0.8796461820602417
B7_B002688_B009944_S31.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.516766,12.343215,135,0.3845422863960266
B7_D045313_B009942_S31.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-12.43085,14.842628,136,1.3120332956314087
B8_B000767_B009945_S32.mm10-plus-4-0,single_batch,B cell,4,B cell,5.103591,-5.0423675,137,1.161280393600464
B8_D045313_B009942_S32.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-8.26433,13.70789,138,0.84855055809021
B9_B000767_B009945_S33.mm10-plus-4-0,single_batch,"CD4-positive, alpha-beta T cell",2,mature NK T cell,-7.9472084,23.13605,139,0.9429326057434082
B9_B002681_B009943_S33.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.4382515,13.915038,140,0.777014434337616
B9_D045313_B009942_S33.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.928717,14.247182,141,1.025525450706482
C10_B000767_B009945_S58.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",3.1698923,4.813865,142,1.3163576126098633
C10_B002681_B009943_S58.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-6.6730504,10.936462,143,0.3845422863960266
C10_B002688_B009944_S58.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.942221,13.684515,144,0.4609176814556122
C11_B001247_B009941_S59.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.171219,16.32766,145,1.1654759645462036
C11_B002681_B009943_S59.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.5013614,12.523446,146,0.4465721547603607
C11_B002688_B009944_S59.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.257066,14.889449,147,0.7098114490509033
C11_D045313_B009942_S59.mm10-plus-4-0,single_batch,NK cell,2,mature NK T cell,-10.552956,23.368275,148,1.699703335762024
C12_B001247_B009941_S60.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-9.08806,14.3777075,149,0.7843581438064575
C12_D045313_B009942_S60.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-8.781514,14.558231,150,1.1294682025909424
C13_B000767_B009945_S61.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",3.1447072,4.828866,151,1.016554355621338
C13_B001247_B009941_S61.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.155994,16.258356,152,0.5254335999488831
C13_B002681_B009943_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-6.8380246,11.708553,153,0.3969234526157379
C13_B002688_B009944_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-6.712687,13.153554,154,0.7486022114753723
C13_D045313_B009942_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-5.4631686,11.192664,155,0.4737648963928222
C14_B000767_B009945_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-12.961449,15.921369,156,0.538354754447937
C14_B001247_B009941_S62.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-5.76239,17.018023,157,1.0015740394592283
C14_B002681_B009943_S62.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.837462,13.809179,158,1.1162980794906616
C14_B002688_B009944_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.147053,16.022417,159,0.4981223344802856
C14_D045313_B009942_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.4055,15.884577,160,0.472644567489624
C15_B000767_B009945_S63.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.835238,16.151102,161,0.5782744884490967
C15_B001247_B009941_S63.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.0135975,15.932406,162,0.8152543306350708
C15_D045313_B009942_S63.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-8.977537,22.500534,163,1.4646944999694824
C16_B000767_B009945_S64.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.047565,16.339867,164,0.7326787710189819
C16_B002681_B009943_S64.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-6.8311367,10.75517,165,0.4097165167331695
C16_B002688_B009944_S64.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-2.6428766,16.926907,166,1.2503870725631714
C16_D045313_B009942_S64.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-9.689046,4.9772305,167,3.9888336658477774
C17_B000767_B009945_S65.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-8.916972,22.460325,168,1.5360878705978394
C17_B001247_B009941_S65.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.50797,16.336258,169,2.271519660949707
C17_B002688_B009944_S65.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.0012455,13.794146,170,0.9791181087493896
C17_D045313_B009942_S65.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.034696,13.986034,171,0.9865965247154236
C18_B000767_B009945_S66.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.530501,16.338308,172,0.5510880351066589
C18_B001247_B009941_S66.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-9.717156,4.9590797,173,3.9896435737609854
C18_B002688_B009944_S66.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.5329127,12.598249,174,0.4399799704551697
C18_D045313_B009942_S66.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.147462,16.015795,175,0.5160033106803894
C19_B000767_B009945_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.282897,15.7298975,176,1.1910476684570312
C19_B001247_B009941_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.308673,16.242765,177,0.7594152688980103
C19_D045313_B009942_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-12.134827,15.257934,178,0.5814608335494995
C1_B000767_B009945_S49.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-8.88918,22.407686,179,1.4730231761932373
C1_B001247_B009941_S49.mm10-plus-4-0,single_batch,B cell,4,B cell,4.8221016,-4.66243,180,0.7932481169700623
C1_B002681_B009943_S49.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-6.405363,16.129158,181,0.7862499952316284
C1_B002688_B009944_S49.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.490928,14.516736,182,0.568727433681488
