cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
W31145,single_batch,15Mo,1,16Neu,-9.1574135,3.7118535,38,0.9748445749282836
W31146,single_batch,3Ery,0,5Ery,-6.334369,-3.8911912,39,0.6255022883415222
W31147,single_batch,3Ery,6,2Ery,-4.4799285,-4.36645,40,0.8573838472366333
W31148,single_batch,14Mo,5,13Baso,-7.0299582,4.412668,41,0.7460975646972656
W31149,single_batch,19Lymph,13,19Lymph,-12.976221,-0.6718366,42,2.595523834228516
W31150,single_batch,12Baso,8,12Baso,-9.554476,1.9476755,43,0.9324617981910706
W31151,single_batch,3Ery,3,3Ery,-4.5445476,-6.1827264,44,0.965106964111328
W31152,single_batch,14Mo,5,13Baso,-6.805657,4.0979805,45,0.8218165636062622
W31153,single_batch,6Ery,0,5Ery,-6.362656,-4.7557044,46,1.0422184467315674
W31154,single_batch,4Ery,0,5Ery,-5.4748554,-4.9000664,47,0.7487584352493286
W31155,single_batch,7MEP,4,7MEP,-10.384634,-0.773655,48,2.1452016830444336
W31156,single_batch,2Ery,6,2Ery,-4.083253,-4.2386875,49,0.8586075305938721
W31157,single_batch,13Baso,9,10GMP,-8.314353,2.2749991,50,1.0685791969299316
W31158,single_batch,14Mo,1,16Neu,-8.873594,5.2023234,51,0.8255376219749451
W31159,single_batch,6Ery,7,6Ery,-7.3259797,-3.7015018,52,1.2698137760162354
W31160,single_batch,18Eos,8,12Baso,-9.554182,1.8537176,53,1.4315457344055176
W31161,single_batch,4Ery,0,5Ery,-5.1706095,-3.6803157,54,1.046425461769104
W31162,single_batch,3Ery,0,5Ery,-6.1599455,-3.9991982,55,0.5994926691055298
W31163,single_batch,3Ery,0,5Ery,-6.2206063,-4.70256,56,0.6394763588905334
W31164,single_batch,14Mo,5,13Baso,-6.7492185,4.2344956,57,0.5930439829826355
W31165,single_batch,2Ery,6,2Ery,-3.7483666,-4.792771,58,0.862958550453186
W31166,single_batch,13Baso,2,14Mo,-7.387892,2.9491825,59,0.6298144459724426
W31167,single_batch,2Ery,6,2Ery,-3.71288,-4.4103446,60,0.934917449951172
W31168,single_batch,13Baso,5,13Baso,-6.9394507,5.1947923,61,1.566347360610962
W31169,single_batch,13Baso,2,14Mo,-7.525135,3.017153,62,0.8329395651817322
W31170,single_batch,14Mo,5,13Baso,-7.1770544,5.0517225,63,1.0044667720794678
W31171,single_batch,7MEP,4,7MEP,-10.638983,-0.8195897,64,0.9454752206802368
W31172,single_batch,7MEP,3,3Ery,-5.7058196,-6.153244,65,2.4089062213897705
W31173,single_batch,7MEP,4,7MEP,-10.491272,-1.0299839,66,1.2213103771209717
W31174,single_batch,10GMP,9,10GMP,-8.282627,2.3574705,67,0.8355689644813538
W31175,single_batch,12Baso,8,12Baso,-9.113586,2.510238,68,1.0220476388931274
W31176,single_batch,6Ery,7,6Ery,-7.780424,-3.1476145,69,1.698859930038452
W31177,single_batch,5Ery,7,6Ery,-7.288375,-3.3792377,70,0.6151979565620422
W31178,single_batch,5Ery,7,6Ery,-7.104227,-3.1407666,71,0.6196181774139404
W31179,single_batch,14Mo,1,16Neu,-8.716786,4.5178304,72,0.9435657262802124
W31180,single_batch,4Ery,6,2Ery,-5.018595,-4.612376,73,0.6023454070091248
W31181,single_batch,16Neu,1,16Neu,-9.351319,4.998915,74,0.6393954753875732
W31182,single_batch,16Neu,1,16Neu,-8.507813,5.511902,75,0.820305347442627
W31183,single_batch,3Ery,3,3Ery,-4.9340396,-5.5593615,76,0.6048137545585632
W31184,single_batch,2Ery,6,2Ery,-4.5151663,-4.2527995,77,0.821348249912262
W31185,single_batch,6Ery,0,5Ery,-5.4820886,-3.2338777,78,0.590248167514801
W31186,single_batch,13Baso,11,9GMP,-7.6818748,3.0378408,79,1.035654067993164
W31187,single_batch,13Baso,8,12Baso,-8.860612,2.494049,80,0.6535032391548157
W31188,single_batch,10GMP,9,10GMP,-8.701698,2.251636,81,0.7239184379577637
W31189,single_batch,14Mo,1,16Neu,-8.780749,4.6053257,82,0.7995785474777222
W31190,single_batch,5Ery,0,5Ery,-6.480931,-3.3379998,83,0.5738287568092346
W31191,single_batch,7MEP,4,7MEP,-10.477809,-0.86366606,84,1.002310037612915
W31192,single_batch,7MEP,4,7MEP,-9.989275,-1.5355557,85,1.0300674438476562
W31193,single_batch,5Ery,0,5Ery,-5.423652,-4.353462,86,0.608435869216919
W31194,single_batch,6Ery,7,6Ery,-7.712321,-3.0856361,87,1.3392736911773682
W31195,single_batch,2Ery,6,2Ery,-4.181275,-4.2449865,88,0.817608118057251
W31196,single_batch,10GMP,10,8Mk,-9.889432,-2.0572643,89,1.483912229537964
W31197,single_batch,10GMP,8,12Baso,-8.869315,2.4412763,90,1.0880248546600342
W31198,single_batch,2Ery,6,2Ery,-4.752366,-4.121783,91,0.5718743801116943
W31199,single_batch,7MEP,4,7MEP,-10.382737,-0.33972377,92,1.8390610218048096
W31200,single_batch,6Ery,7,6Ery,-7.6568284,-3.2233412,93,1.0184879302978516
W31201,single_batch,7MEP,4,7MEP,-10.208724,-1.1045389,94,0.8508400917053223
W31202,single_batch,14Mo,1,16Neu,-8.542155,3.4196632,95,0.7511257529258728
W31203,single_batch,16Neu,2,14Mo,-7.199786,3.1204858,96,0.7391790151596069
W31204,single_batch,10GMP,9,10GMP,-8.342369,2.5404909,97,1.012600660324097
W31205,single_batch,3Ery,7,6Ery,-7.186934,-3.257562,98,0.6533200740814209
W31206,single_batch,3Ery,3,3Ery,-4.7081237,-6.180981,99,0.7401643991470337
W31207,single_batch,13Baso,5,13Baso,-6.9485006,4.4002256,100,0.6926850080490112
W31209,single_batch,1Ery,6,2Ery,-3.737918,-4.186139,101,1.6269662380218506
W31210,single_batch,14Mo,2,14Mo,-6.8233786,3.1891198,102,0.8451710939407349
W31211,single_batch,15Mo,2,14Mo,-6.7783017,3.729068,103,1.1771204471588137
W31212,single_batch,2Ery,0,5Ery,-5.4394665,-3.005056,104,0.5396299362182617
W31213,single_batch,5Ery,7,6Ery,-8.987693,-1.9331254,105,0.7442629337310791
W31214,single_batch,2Ery,6,2Ery,-4.3229485,-2.9857671,106,0.9684303998947144
W31215,single_batch,5Ery,7,6Ery,-8.262252,-2.30646,107,0.5641230940818787
W31217,single_batch,3Ery,3,3Ery,-4.643524,-6.13435,108,0.6545574069023132
W31218,single_batch,14Mo,2,14Mo,-7.387419,2.797394,109,0.713670015335083
W31219,single_batch,10GMP,11,9GMP,-8.300172,2.5722697,110,1.510550618171692
W31220,single_batch,2Ery,6,2Ery,-3.9108634,-3.6286278,111,0.717012882232666
W31221,single_batch,7MEP,4,7MEP,-10.525244,-0.83484703,112,1.2619071006774902
W31222,single_batch,4Ery,0,5Ery,-5.430808,-4.7579603,113,0.8236329555511475
W31223,single_batch,9GMP,10,8Mk,-9.94388,-2.2069545,114,1.5805095434188845
W31224,single_batch,7MEP,4,7MEP,-9.934666,-1.3408903,115,1.2580124139785769
W31225,single_batch,3Ery,0,5Ery,-4.9941545,-3.140377,116,1.050359129905701
W31226,single_batch,16Neu,1,16Neu,-9.742117,4.732195,117,1.0793485641479492
W31227,single_batch,11DC,12,11DC,-13.337819,1.5825222,118,2.630985975265503
W31228,single_batch,10GMP,9,10GMP,-9.094511,1.1472114,119,3.4357717037200928
W31229,single_batch,6Ery,0,5Ery,-6.322886,-5.006497,120,1.1517884731292725
W31230,single_batch,3Ery,7,6Ery,-7.5800905,-3.207121,121,0.725058913230896
W31231,single_batch,2Ery,0,5Ery,-5.039161,-2.7546635,122,1.5521152019500732
W31232,single_batch,5Ery,6,2Ery,-4.688742,-4.2261257,123,0.6728973984718323
W31233,single_batch,2Ery,7,6Ery,-8.161938,-2.1270337,124,1.5808653831481934
W31234,single_batch,2Ery,6,2Ery,-4.653753,-3.7723815,125,0.7780030965805054
W31236,single_batch,5Ery,7,6Ery,-6.34555,-2.8976107,126,1.0557184219360352
W31237,single_batch,14Mo,2,14Mo,-7.0238404,3.0793865,127,0.7241411805152893
W31238,single_batch,5Ery,0,5Ery,-6.405888,-4.51004,128,0.8500366806983948
W31239,single_batch,14Mo,2,14Mo,-6.8612485,3.6754487,129,0.5969794392585754
W31240,single_batch,3Ery,0,5Ery,-5.834157,-4.8642354,130,0.8490689396858215
W31241,single_batch,2Ery,6,2Ery,-4.4915376,-3.510617,131,1.2695428133010864
W31242,single_batch,16Neu,1,16Neu,-9.638466,4.1989913,132,0.9316227436065674
W31243,single_batch,2Ery,6,2Ery,-3.653696,-4.4191685,133,0.7853730320930481
W31244,single_batch,13Baso,9,10GMP,-8.957562,1.2060391,134,1.2529267072677612
W31245,single_batch,16Neu,1,16Neu,-9.632375,3.649656,135,1.0233471393585205
W31246,single_batch,2Ery,6,2Ery,-4.588349,-2.857993,136,1.0382206439971924
W31247,single_batch,3Ery,3,3Ery,-4.0371985,-4.856923,137,0.62189120054245
W31248,single_batch,3Ery,3,3Ery,-5.2341094,-5.44845,138,1.185970664024353
W31249,single_batch,14Mo,2,14Mo,-7.1565137,2.8768094,139,0.6802626252174377
W31250,single_batch,5Ery,0,5Ery,-5.19242,-3.1334536,140,0.9268981218338012
W31251,single_batch,16Neu,1,16Neu,-9.579828,5.3790116,141,1.0409082174301147
W31252,single_batch,14Mo,2,14Mo,-7.098566,2.6962564,142,0.5963101387023926
W31253,single_batch,14Mo,9,10GMP,-8.928289,1.5277036,143,0.8961473703384399
W31254,single_batch,13Baso,5,13Baso,-6.6818438,4.8953743,144,1.3324906826019287
W31255,single_batch,3Ery,6,2Ery,-4.8950214,-4.3090076,145,0.6426587700843811
W31256,single_batch,14Mo,2,14Mo,-8.055556,2.0325394,146,1.0231740474700928
W31257,single_batch,7MEP,4,7MEP,-10.422163,-0.9958016,147,0.9955865144729614
W31259,single_batch,14Mo,8,12Baso,-8.959573,2.8203063,148,0.7533931136131287
W31260,single_batch,10GMP,9,10GMP,-9.0571785,1.0348185,149,0.965411365032196
W31262,single_batch,2Ery,7,6Ery,-8.507129,-1.9598114,150,1.4610328674316406
W31263,single_batch,14Mo,9,10GMP,-9.153597,1.7301712,151,0.7783164978027344
W31264,single_batch,15Mo,2,14Mo,-9.47197,3.208403,152,0.8281445503234863
W31265,single_batch,14Mo,2,14Mo,-7.27893,3.2484033,153,0.8004704117774963
W31266,single_batch,16Neu,1,16Neu,-9.462456,4.940189,154,0.6171149611473083
W31267,single_batch,10GMP,9,10GMP,-9.014826,1.0447497,155,3.482969284057617
W31268,single_batch,7MEP,4,7MEP,-10.357854,-0.9350669,156,0.9949454069137572
W31269,single_batch,5Ery,7,6Ery,-8.644833,-1.9315393,157,1.3438209295272827
W31270,single_batch,16Neu,1,16Neu,-9.594673,4.4123893,158,1.1401504278182983
W31271,single_batch,2Ery,7,6Ery,-8.137229,-2.0445957,159,1.578487515449524
W31272,single_batch,16Neu,1,16Neu,-9.508034,3.9622295,160,1.017695426940918
W31273,single_batch,14Mo,8,12Baso,-9.17453,3.0980031,161,0.9110047221183776
W31274,single_batch,10GMP,8,12Baso,-8.580711,2.4788136,162,0.7425116300582886
W31275,single_batch,16Neu,1,16Neu,-9.900815,4.560244,163,0.8688207268714905
W31276,single_batch,8Mk,10,8Mk,-10.704957,-2.003443,164,0.9018140435218812
W31277,single_batch,7MEP,4,7MEP,-10.650004,-1.3242027,165,0.7544301748275757
W31278,single_batch,14Mo,5,13Baso,-7.1284184,4.1255293,166,0.9433172345161438
W31279,single_batch,7MEP,4,7MEP,-9.904048,-1.3323635,167,1.1355738639831543
W31280,single_batch,2Ery,0,5Ery,-5.5549154,-3.1427195,168,0.5973852872848511
W31281,single_batch,14Mo,2,14Mo,-6.6631756,3.5924942,169,0.6642217636108398
W31282,single_batch,14Mo,9,10GMP,-8.559987,1.4115624,170,1.191085934638977
W31283,single_batch,4Ery,0,5Ery,-4.862569,-3.337835,171,0.7514726519584656
W31284,single_batch,5Ery,7,6Ery,-7.9949303,-2.3510838,172,0.6412962675094604
W31285,single_batch,14Mo,9,10GMP,-9.145,2.0567608,173,0.7062368392944336
W31286,single_batch,14Mo,9,10GMP,-8.714456,1.5226706,174,1.0635433197021484
W31287,single_batch,10GMP,10,8Mk,-10.724042,-1.8848739,175,1.1970036029815674
W31288,single_batch,6Ery,4,7MEP,-10.613359,-1.3351696,176,1.2338694334030151
W31289,single_batch,5Ery,0,5Ery,-5.638389,-3.2847688,177,0.6072729229927063
W31290,single_batch,14Mo,2,14Mo,-7.6182523,2.9319632,178,1.187280774116516
W31291,single_batch,3Ery,3,3Ery,-4.7709894,-5.0828824,179,0.8593158721923828
W31292,single_batch,5Ery,0,5Ery,-6.383508,-4.3184147,180,0.5508058071136475
W31293,single_batch,15Mo,8,12Baso,-8.454425,4.44006,181,1.6231603622436523
W31294,single_batch,5Ery,0,5Ery,-5.8206573,-3.1234314,182,0.571699321269989
W31295,single_batch,14Mo,2,14Mo,-7.0167017,3.0111754,183,0.7783944606781006
W31296,single_batch,16Neu,2,14Mo,-6.923429,3.550729,184,0.710588276386261
W31297,single_batch,8Mk,4,7MEP,-10.833043,-1.8071479,185,1.700923204421997
W31298,single_batch,3Ery,3,3Ery,-4.326121,-5.8397503,186,1.0805203914642334
W31299,single_batch,14Mo,8,12Baso,-8.272347,3.9978907,187,0.9683358669281006
W31300,single_batch,12Baso,4,7MEP,-10.40002,-0.059916127,188,1.87642502784729
W31301,single_batch,14Mo,8,12Baso,-8.280493,3.9219718,189,1.1916362047195437
W31302,single_batch,3Ery,3,3Ery,-4.376174,-5.9914656,190,0.7447632551193237
W31303,single_batch,5Ery,7,6Ery,-8.259186,-2.6014369,191,0.933585286140442
W31305,single_batch,16Neu,9,10GMP,-8.960601,1.3855083,192,1.1678777933120728
W31306,single_batch,15Mo,1,16Neu,-8.018344,5.157318,193,1.7839176654815674
W31307,single_batch,13Baso,5,13Baso,-6.9221425,4.2528353,194,0.8400856256484985
W31309,single_batch,5Ery,0,5Ery,-6.2840376,-4.0142713,195,0.5908673405647278
W31310,single_batch,3Ery,3,3Ery,-4.95736,-6.50146,196,1.0338071584701538
W31311,single_batch,13Baso,2,14Mo,-8.070845,2.0751805,197,1.0099080801010132
W31312,single_batch,12Baso,8,12Baso,-9.831667,1.7627057,198,1.3870563507080078
W31313,single_batch,8Mk,4,7MEP,-10.20835,-0.47007075,199,0.968911588191986
W31314,single_batch,7MEP,10,8Mk,-9.7942705,-1.7925828,200,1.2453253269195557
W31315,single_batch,6Ery,7,6Ery,-7.381905,-3.6737204,201,0.8973194360733032
W31316,single_batch,2Ery,6,2Ery,-4.031642,-4.2537894,202,0.7614517211914062
W31317,single_batch,3Ery,3,3Ery,-4.318087,-5.8516793,203,0.8104414343833923
W31318,single_batch,3Ery,3,3Ery,-4.857602,-5.4528174,204,1.084566354751587
W31319,single_batch,15Mo,5,13Baso,-6.9279656,4.0908723,205,0.8899695873260498
W31321,single_batch,3Ery,3,3Ery,-6.154781,-5.490426,206,1.9628019332885744
W31322,single_batch,3Ery,3,3Ery,-5.7593975,-4.8170743,207,0.6493762135505676
W31323,single_batch,3Ery,3,3Ery,-5.883489,-5.721033,208,0.8753397464752197
W31324,single_batch,8Mk,4,7MEP,-9.746451,-1.8464583,209,1.4048867225646973
W31325,single_batch,2Ery,6,2Ery,-5.0782094,-3.6735318,210,0.5913810729980469
W31326,single_batch,2Ery,6,2Ery,-4.26044,-4.5290046,211,0.9478488564491272
W31327,single_batch,14Mo,5,13Baso,-7.953049,4.5596304,212,0.8263857364654541
W31328,single_batch,3Ery,0,5Ery,-5.625757,-4.981075,213,0.5434563159942627
W31329,single_batch,15Mo,5,13Baso,-7.599189,5.245224,214,1.1654237508773804
W31330,single_batch,14Mo,5,13Baso,-7.4541745,3.745276,215,0.6680654287338257
W31331,single_batch,7MEP,4,7MEP,-9.9830065,-1.2879859,216,1.3256900310516355
W31332,single_batch,15Mo,1,16Neu,-9.680936,3.751262,217,0.9598907232284546
W31333,single_batch,3Ery,0,5Ery,-5.8453493,-4.2096105,218,1.0346015691757202
W31334,single_batch,3Ery,0,5Ery,-6.023816,-4.65086,219,0.6779026985168457
W31335,single_batch,13Baso,9,10GMP,-8.928529,1.8943149,220,0.8991045951843262
W31336,single_batch,15Mo,5,13Baso,-7.5800443,5.211288,221,1.1170023679733276
W31337,single_batch,3Ery,6,2Ery,-5.029245,-4.7490406,222,1.031300067901611
W31338,single_batch,15Mo,5,13Baso,-7.8882537,4.9338946,223,0.8035694360733032
W31339,single_batch,13Baso,5,13Baso,-6.9726515,4.152206,224,0.8908733129501343
W31340,single_batch,3Ery,0,5Ery,-6.582567,-4.1775794,225,1.1387929916381836
W31341,single_batch,15Mo,8,12Baso,-8.928618,3.6127212,226,0.8454363346099854
W31342,single_batch,15Mo,1,16Neu,-8.654897,5.571707,227,0.9517441987991332
W31343,single_batch,13Baso,5,13Baso,-6.815448,5.1228533,228,1.3836735486984253
W31344,single_batch,19Lymph,4,7MEP,-8.730215,2.9048645,229,3.659777164459229
W31345,single_batch,4Ery,0,5Ery,-6.312662,-4.5817356,230,0.6307124495506287
W31346,single_batch,3Ery,0,5Ery,-6.0659146,-4.947077,231,0.8932633399963379
W31347,single_batch,14Mo,2,14Mo,-7.7669387,3.1864827,232,1.0219314098358154
W31348,single_batch,4Ery,0,5Ery,-5.462359,-4.458465,233,0.7419880032539368
W31349,single_batch,6Ery,7,6Ery,-8.85028,-2.263893,234,1.3551151752471924
W31350,single_batch,16Neu,1,16Neu,-9.280899,5.5723515,235,1.669105052947998
W31351,single_batch,14Mo,5,13Baso,-7.06985,4.632184,236,0.7385181188583374
W31353,single_batch,3Ery,6,2Ery,-4.490864,-3.8323739,237,0.873775839805603
W31354,single_batch,17Neu,8,12Baso,-10.197634,1.4656916,238,2.466611862182617
W31355,single_batch,15Mo,5,13Baso,-7.4694624,4.3305707,239,0.5730500817298889
W31356,single_batch,4Ery,0,5Ery,-6.2170696,-4.4070964,240,1.0948498249053955
W31357,single_batch,3Ery,3,3Ery,-4.459255,-5.8846655,241,0.7636749148368835
W31358,single_batch,6Ery,7,6Ery,-8.767437,-2.1489553,242,1.1401941776275637
W31359,single_batch,14Mo,2,14Mo,-7.6513186,3.4484332,243,0.6034470796585083
W31360,single_batch,3Ery,3,3Ery,-5.4794335,-6.41809,244,1.1825201511383057
W31361,single_batch,16Neu,1,16Neu,-9.477504,4.2815175,245,0.8701298236846924
W31362,single_batch,14Mo,5,13Baso,-6.39534,4.0630474,246,1.0716642141342163
W31363,single_batch,15Mo,1,16Neu,-8.553537,4.5570116,247,0.8899842500686646
W31364,single_batch,7MEP,4,7MEP,-9.852742,-1.3733772,248,1.4298574924468994
W31365,single_batch,13Baso,2,14Mo,-7.9359937,3.180036,249,0.7528377771377563
W31366,single_batch,15Mo,1,16Neu,-9.513845,3.3149598,250,0.9562591314315796
W31367,single_batch,14Mo,5,13Baso,-6.5744076,4.554076,251,0.9731402397155762
W31368,single_batch,3Ery,3,3Ery,-4.8581033,-5.5429482,252,0.7279475927352905
W31369,single_batch,2Ery,0,5Ery,-5.0864487,-3.0594897,253,0.9364004135131836
W31370,single_batch,2Ery,3,3Ery,-4.3264847,-5.0369534,254,1.3154590129852295
W31371,single_batch,14Mo,8,12Baso,-8.30722,3.9018116,255,0.7007572650909424
W31372,single_batch,2Ery,3,3Ery,-3.9135296,-5.033881,256,0.9348800182342528
W31373,single_batch,13Baso,8,12Baso,-8.782964,3.4571187,257,2.033128499984741
W31374,single_batch,2Ery,6,2Ery,-4.5162835,-4.8032045,258,0.6625953912734985
W31375,single_batch,3Ery,0,5Ery,-6.1512136,-4.8505664,259,0.7782100439071655
W31376,single_batch,13Baso,9,10GMP,-8.896315,2.4259272,260,0.829692542552948
W31377,single_batch,12Baso,4,7MEP,-9.944007,-0.81028616,261,1.0610839128494265
W31378,single_batch,2Ery,6,2Ery,-4.615139,-3.467503,262,0.7662745714187622
W31379,single_batch,10GMP,8,12Baso,-9.009095,2.4212518,263,1.378454327583313
W31380,single_batch,5Ery,0,5Ery,-6.5082583,-3.0407455,264,0.5920002460479736
W31381,single_batch,13Baso,2,14Mo,-7.054004,2.7886536,265,0.7275393009185791
W31382,single_batch,3Ery,3,3Ery,-5.720402,-5.2101135,266,0.915232002735138
W31383,single_batch,9GMP,9,10GMP,-8.899028,1.6695865,267,1.1019134521484375
W31386,single_batch,15Mo,1,16Neu,-8.73872,4.8743906,268,0.7572430372238159
W31387,single_batch,2Ery,6,2Ery,-4.7087865,-3.8566225,269,0.6399893760681152
W31388,single_batch,10GMP,9,10GMP,-9.166837,1.1112496,270,0.8052379488945007
W31389,single_batch,5Ery,0,5Ery,-6.6090283,-3.7225926,271,0.7407804727554321
W31390,single_batch,5Ery,0,5Ery,-5.9637766,-4.0448017,272,0.5950738191604614
W31391,single_batch,2Ery,6,2Ery,-4.878473,-3.8657794,273,0.9270986318588256
W31392,single_batch,14Mo,9,10GMP,-8.537412,2.273687,274,0.767440140247345
W31393,single_batch,13Baso,2,14Mo,-8.127356,2.5197878,275,0.721378743648529
W31394,single_batch,2Ery,6,2Ery,-4.639844,-3.450156,276,0.7069640159606934
W31395,single_batch,14Mo,5,13Baso,-7.607943,4.010548,277,0.7765337228775024
W31396,single_batch,16Neu,1,16Neu,-9.618334,4.946328,278,0.8236140608787537
W31397,single_batch,12Baso,4,7MEP,-10.301652,0.28185263,279,1.0792953968048096
W31398,single_batch,14Mo,2,14Mo,-6.887124,3.6786857,280,0.5297734141349792
W31399,single_batch,14Mo,2,14Mo,-7.503725,2.1701584,281,1.1227748394012451
W31401,single_batch,3Ery,6,2Ery,-4.562661,-4.202902,282,0.7738358974456787
W31402,single_batch,14Mo,2,14Mo,-7.5140347,2.669596,283,0.8166550993919373
W31403,single_batch,13Baso,2,14Mo,-8.127289,2.6959407,284,0.7707725167274475
W31405,single_batch,12Baso,9,10GMP,-9.449575,1.631748,285,0.9115928411483764
W31406,single_batch,5Ery,7,6Ery,-6.65506,-2.9311001,286,0.7102956175804138
W31407,single_batch,10GMP,10,8Mk,-10.741091,-1.9659761,287,1.332608342170715
W31409,single_batch,14Mo,2,14Mo,-7.441277,2.5974636,288,0.7639652490615845
W31410,single_batch,4Ery,0,5Ery,-6.756732,-3.3334022,289,0.7049268484115601
W31411,single_batch,15Mo,2,14Mo,-6.9756923,3.3557541,290,0.9813584685325624
W31412,single_batch,11DC,12,11DC,-13.363286,1.6159154,291,3.0075340270996094
W31413,single_batch,3Ery,3,3Ery,-5.6207104,-5.7644672,292,0.7488648891448975
W31414,single_batch,4Ery,0,5Ery,-5.7154965,-3.810386,293,0.7023805975914001
W31415,single_batch,4Ery,7,6Ery,-7.4184103,-2.8148687,294,0.5716501474380493
W31416,single_batch,4Ery,0,5Ery,-6.088515,-4.030712,295,0.6600736379623413
W31418,single_batch,4Ery,6,2Ery,-4.5536337,-4.167378,296,0.6839337944984436
W31419,single_batch,5Ery,7,6Ery,-7.9425235,-2.2299945,297,1.0665425062179563
W31420,single_batch,1Ery,6,2Ery,-3.95918,-3.2428591,298,1.451534390449524
W31421,single_batch,16Neu,1,16Neu,-9.465696,5.38204,299,0.8861641883850098
W31422,single_batch,14Mo,2,14Mo,-6.7917805,3.7245305,300,0.5969600677490234
W31423,single_batch,2Ery,6,2Ery,-4.586512,-4.094854,301,0.9280097484588624
W31424,single_batch,5Ery,0,5Ery,-6.8929424,-3.4487596,302,0.5895187854766846
W31425,single_batch,15Mo,1,16Neu,-9.493738,3.9554586,303,0.90386962890625
W31426,single_batch,5Ery,0,5Ery,-6.498137,-4.3464503,304,0.630108118057251
W31427,single_batch,2Ery,0,5Ery,-5.3510046,-2.7709649,305,0.638361930847168
W31428,single_batch,5Ery,0,5Ery,-6.304996,-3.2374697,306,0.5988292694091797
W31429,single_batch,1Ery,6,2Ery,-4.1408024,-3.0864012,307,1.2212142944335938
W31430,single_batch,7MEP,4,7MEP,-10.28766,-1.0335736,308,1.4314978122711182
W31431,single_batch,2Ery,0,5Ery,-5.1279745,-2.8282638,309,1.1300113201141355
W31432,single_batch,14Mo,8,12Baso,-9.246444,3.3445058,310,0.81681889295578
W31433,single_batch,10GMP,10,8Mk,-10.657464,-2.070465,311,1.209343433380127
