cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
W31185,single_batch,6Ery,3,5Ery,-3.6612945,-1.7780313,78,0.590248167514801
W31186,single_batch,13Baso,5,14Mo,-11.050346,2.06897,79,1.035654067993164
W31187,single_batch,13Baso,1,10GMP,-9.797702,1.6735216,80,0.6535032391548157
W31188,single_batch,10GMP,1,10GMP,-9.8634405,1.4848452,81,0.7239184379577637
W31189,single_batch,14Mo,2,16Neu,-10.342826,3.6745303,82,0.7995785474777222
W31190,single_batch,5Ery,3,5Ery,-4.466223,-2.0603313,83,0.5738287568092346
W31191,single_batch,7MEP,6,7MEP,-7.2711344,-0.03985419,84,1.002310037612915
W31192,single_batch,7MEP,6,7MEP,-7.716762,-0.6061516,85,1.0300674438476562
W31193,single_batch,5Ery,3,5Ery,-3.4745677,-2.9346838,86,0.608435869216919
W31194,single_batch,6Ery,7,6Ery,-5.7839622,-1.8563653,87,1.3392736911773682
W31195,single_batch,2Ery,0,2Ery,-2.123154,-2.4495733,88,0.817608118057251
W31196,single_batch,10GMP,7,6Ery,-7.6598964,-1.1719956,89,1.483912229537964
W31197,single_batch,10GMP,1,10GMP,-9.763322,1.6941106,90,1.0880248546600342
W31198,single_batch,2Ery,0,2Ery,-2.7941139,-2.457314,91,0.5718743801116943
W31199,single_batch,7MEP,6,7MEP,-7.7358656,0.24184455,92,1.8390610218048096
W31200,single_batch,6Ery,7,6Ery,-5.536817,-2.0932214,93,1.0184879302978516
W31201,single_batch,7MEP,6,7MEP,-7.2804136,-0.34853184,94,0.8508400917053223
W31202,single_batch,14Mo,2,16Neu,-10.330579,2.5875947,95,0.7511257529258728
W31203,single_batch,16Neu,5,14Mo,-11.6165285,2.0333614,96,0.7391790151596069
W31204,single_batch,10GMP,1,10GMP,-10.298155,1.6396738,97,1.012600660324097
W31205,single_batch,3Ery,7,6Ery,-5.029532,-2.0910118,98,0.6533200740814209
W31206,single_batch,3Ery,8,3Ery,-2.2296555,-4.452706,99,0.7401643991470337
W31207,single_batch,13Baso,4,13Baso,-12.01103,3.2230504,100,0.6926850080490112
W31209,single_batch,1Ery,0,2Ery,-1.8408059,-2.2857497,101,1.6269662380218506
W31210,single_batch,14Mo,5,14Mo,-11.905435,1.8464519,102,0.8451710939407349
W31211,single_batch,15Mo,4,13Baso,-11.944248,2.4891083,103,1.1771204471588137
W31212,single_batch,2Ery,3,5Ery,-3.5984437,-1.5277193,104,0.5396299362182617
W31213,single_batch,5Ery,7,6Ery,-6.4517183,-1.016133,105,0.7442629337310791
W31214,single_batch,2Ery,0,2Ery,-2.6210895,-1.2689413,106,0.9684303998947144
W31215,single_batch,5Ery,7,6Ery,-5.9967914,-1.3071476,107,0.5641230940818787
W31217,single_batch,3Ery,8,3Ery,-2.1110125,-4.4352913,108,0.6545574069023132
W31218,single_batch,14Mo,5,14Mo,-11.293411,1.8335882,109,0.713670015335083
W31219,single_batch,10GMP,1,10GMP,-10.284748,1.7093025,110,1.510550618171692
W31220,single_batch,2Ery,0,2Ery,-2.0654018,-1.8954614,111,0.717012882232666
W31221,single_batch,7MEP,6,7MEP,-7.433449,0.12428308,112,1.2619071006774902
W31222,single_batch,4Ery,3,5Ery,-3.19157,-3.265349,113,0.8236329555511475
W31223,single_batch,9GMP,1,10GMP,-7.955262,-1.2768197,114,1.5805095434188845
W31224,single_batch,7MEP,6,7MEP,-7.3474336,-0.5895455,115,1.2580124139785769
W31225,single_batch,3Ery,3,5Ery,-3.620187,-1.5408384,116,1.050359129905701
W31226,single_batch,16Neu,2,16Neu,-9.308366,4.2789674,117,1.0793485641479492
W31227,single_batch,11DC,10,11DC,-13.187698,-0.6248962,118,2.630985975265503
W31228,single_batch,10GMP,1,10GMP,-9.425298,0.50459194,119,3.4357717037200928
W31229,single_batch,6Ery,3,5Ery,-4.0489,-3.6975436,120,1.1517884731292725
W31230,single_batch,3Ery,7,6Ery,-5.567146,-2.0395017,121,0.725058913230896
W31231,single_batch,2Ery,3,5Ery,-3.8561401,-1.2612453,122,1.5521152019500732
W31232,single_batch,5Ery,0,2Ery,-2.7089477,-2.5744376,123,0.6728973984718323
W31233,single_batch,2Ery,7,6Ery,-5.677499,-0.6398097,124,1.5808653831481934
W31234,single_batch,2Ery,0,2Ery,-2.8575032,-2.2511787,125,0.7780030965805054
W31236,single_batch,5Ery,7,6Ery,-4.5988574,-1.5430081,126,1.0557184219360352
W31237,single_batch,14Mo,5,14Mo,-11.5612755,1.8401027,127,0.7241411805152893
W31238,single_batch,5Ery,3,5Ery,-4.302989,-3.2893782,128,0.8500366806983948
W31239,single_batch,14Mo,5,14Mo,-11.810131,2.4916008,129,0.5969794392585754
W31240,single_batch,3Ery,3,5Ery,-3.726708,-3.645307,130,0.8490689396858215
W31241,single_batch,2Ery,0,2Ery,-2.7562082,-1.857319,131,1.2695428133010864
W31242,single_batch,16Neu,2,16Neu,-9.281495,3.6616848,132,0.9316227436065674
W31243,single_batch,2Ery,0,2Ery,-1.6849253,-2.432148,133,0.7853730320930481
W31244,single_batch,13Baso,1,10GMP,-9.6137705,0.51564944,134,1.2529267072677612
W31245,single_batch,16Neu,2,16Neu,-9.27006,3.100242,135,1.0233471393585205
W31246,single_batch,2Ery,0,2Ery,-2.9730296,-1.2262324,136,1.0382206439971924
W31247,single_batch,3Ery,0,2Ery,-1.9355197,-2.987701,137,0.62189120054245
W31248,single_batch,3Ery,8,3Ery,-2.9335074,-3.9432192,138,1.185970664024353
W31249,single_batch,14Mo,5,14Mo,-11.516714,1.7306644,139,0.6802626252174377
W31250,single_batch,5Ery,3,5Ery,-3.7222335,-1.5883719,140,0.9268981218338012
W31251,single_batch,16Neu,2,16Neu,-9.6734495,4.7368646,141,1.0409082174301147
W31252,single_batch,14Mo,5,14Mo,-11.458056,1.602696,142,0.5963101387023926
W31253,single_batch,14Mo,1,10GMP,-9.815443,0.73816097,143,0.8961473703384399
W31254,single_batch,13Baso,4,13Baso,-12.299968,3.669874,144,1.3324906826019287
W31255,single_batch,3Ery,0,2Ery,-2.8973722,-2.607251,145,0.6426587700843811
W31256,single_batch,14Mo,5,14Mo,-10.57033,1.1090193,146,1.0231740474700928
W31257,single_batch,7MEP,6,7MEP,-7.436657,-0.12277716,147,0.9955865144729614
W31259,single_batch,14Mo,1,10GMP,-9.66744,1.9988521,148,0.7533931136131287
W31260,single_batch,10GMP,1,10GMP,-9.429418,0.38363117,149,0.965411365032196
W31262,single_batch,2Ery,7,6Ery,-5.9055095,-0.72140807,150,1.4610328674316406
W31263,single_batch,14Mo,1,10GMP,-9.472658,0.99268264,151,0.7783164978027344
W31264,single_batch,15Mo,1,10GMP,-9.369876,2.7448692,152,0.8281445503234863
W31265,single_batch,14Mo,5,14Mo,-11.5658,2.0966969,153,0.8004704117774963
W31266,single_batch,16Neu,2,16Neu,-9.633133,4.331673,154,0.6171149611473083
W31267,single_batch,10GMP,1,10GMP,-9.106921,0.3445837,155,3.482969284057617
W31268,single_batch,7MEP,6,7MEP,-7.4913893,0.14326134,156,0.9949454069137572
W31269,single_batch,5Ery,7,6Ery,-6.0044575,-0.8214148,157,1.3438209295272827
W31270,single_batch,16Neu,2,16Neu,-9.46305,3.893184,158,1.1401504278182983
W31271,single_batch,2Ery,7,6Ery,-5.5622835,-0.93416125,159,1.578487515449524
W31272,single_batch,16Neu,2,16Neu,-9.360924,3.2871768,160,1.017695426940918
W31273,single_batch,14Mo,5,14Mo,-9.512327,2.5543003,161,0.9110047221183776
W31274,single_batch,10GMP,1,10GMP,-9.835587,1.6315919,162,0.7425116300582886
W31275,single_batch,16Neu,2,16Neu,-9.234896,4.098328,163,0.8688207268714905
W31276,single_batch,8Mk,9,8Mk,-8.304212,-0.98255104,164,0.9018140435218812
W31277,single_batch,7MEP,6,7MEP,-6.990822,-0.25615257,165,0.7544301748275757
W31278,single_batch,14Mo,4,13Baso,-11.666096,2.8470235,166,0.9433172345161438
W31279,single_batch,7MEP,6,7MEP,-7.298938,-0.70418984,167,1.1355738639831543
W31280,single_batch,2Ery,3,5Ery,-3.8930888,-1.7302798,168,0.5973852872848511
W31281,single_batch,14Mo,5,14Mo,-12.123186,2.3927515,169,0.6642217636108398
W31282,single_batch,14Mo,1,10GMP,-9.947459,0.5695345,170,1.191085934638977
W31283,single_batch,4Ery,3,5Ery,-3.2526839,-1.6452485,171,0.7514726519584656
W31284,single_batch,5Ery,7,6Ery,-5.5688133,-1.3979806,172,0.6412962675094604
W31285,single_batch,14Mo,1,10GMP,-9.540266,1.3464638,173,0.7062368392944336
W31286,single_batch,14Mo,1,10GMP,-9.953442,0.7044189,174,1.0635433197021484
W31287,single_batch,10GMP,9,8Mk,-8.2843,-0.8759115,175,1.1970036029815674
W31288,single_batch,6Ery,6,7MEP,-7.000764,-0.1243671,176,1.2338694334030151
W31289,single_batch,5Ery,3,5Ery,-3.9233983,-1.8208302,177,0.6072729229927063
W31290,single_batch,14Mo,5,14Mo,-11.018159,1.8116739,178,1.187280774116516
W31291,single_batch,3Ery,0,2Ery,-2.407799,-3.4879825,179,0.8593158721923828
W31292,single_batch,5Ery,3,5Ery,-4.310705,-2.5654428,180,0.5508058071136475
W31293,single_batch,15Mo,2,16Neu,-10.502107,3.4824793,181,1.6231603622436523
W31294,single_batch,5Ery,3,5Ery,-4.1110644,-1.7780328,182,0.571699321269989
W31295,single_batch,14Mo,5,14Mo,-11.76989,1.7980213,183,0.7783944606781006
W31296,single_batch,16Neu,4,13Baso,-11.875671,2.3219838,184,0.710588276386261
W31297,single_batch,8Mk,6,7MEP,-8.288282,-0.8206992,185,1.700923204421997
W31298,single_batch,3Ery,0,2Ery,-1.9910761,-4.0439873,186,1.0805203914642334
W31299,single_batch,14Mo,4,13Baso,-10.511096,2.9999952,187,0.9683358669281006
W31300,single_batch,12Baso,6,7MEP,-7.820712,0.52461964,188,1.87642502784729
W31301,single_batch,14Mo,4,13Baso,-10.501649,3.0155842,189,1.1916362047195437
W31302,single_batch,3Ery,0,2Ery,-1.903394,-4.2285657,190,0.7447632551193237
W31303,single_batch,5Ery,7,6Ery,-6.091052,-1.6032816,191,0.933585286140442
W31305,single_batch,16Neu,1,10GMP,-9.683462,0.5326292,192,1.1678777933120728
W31306,single_batch,15Mo,4,13Baso,-11.100745,4.1833763,193,1.7839176654815674
W31307,single_batch,13Baso,4,13Baso,-12.067259,2.9647202,194,0.8400856256484985
W31309,single_batch,5Ery,3,5Ery,-4.1597877,-2.7987638,195,0.5908673405647278
W31310,single_batch,3Ery,8,3Ery,-2.3749394,-4.8491187,196,1.0338071584701538
W31311,single_batch,13Baso,5,14Mo,-10.612388,1.0137451,197,1.0099080801010132
W31312,single_batch,12Baso,1,10GMP,-8.726238,1.504266,198,1.3870563507080078
W31313,single_batch,8Mk,6,7MEP,-7.900111,-0.022561936,199,0.968911588191986
W31314,single_batch,7MEP,7,6Ery,-7.450369,-0.97176874,200,1.2453253269195557
W31315,single_batch,6Ery,7,6Ery,-5.2439995,-2.6390963,201,0.8973194360733032
W31316,single_batch,2Ery,0,2Ery,-2.1753008,-2.4264097,202,0.7614517211914062
W31317,single_batch,3Ery,0,2Ery,-1.8925081,-4.0344543,203,0.8104414343833923
W31318,single_batch,3Ery,0,2Ery,-2.4062467,-3.8592148,204,1.084566354751587
W31319,single_batch,15Mo,4,13Baso,-11.900935,2.6843226,205,0.8899695873260498
W31321,single_batch,3Ery,8,3Ery,-3.6283696,-4.101555,206,1.9628019332885744
W31322,single_batch,3Ery,0,2Ery,-3.6304948,-3.586,207,0.6493762135505676
W31323,single_batch,3Ery,8,3Ery,-3.5275087,-4.2506857,208,0.8753397464752197
W31324,single_batch,8Mk,7,6Ery,-7.35399,-1.0415435,209,1.4048867225646973
W31325,single_batch,2Ery,3,5Ery,-3.2364123,-2.1638036,210,0.5913810729980469
W31326,single_batch,2Ery,0,2Ery,-2.2660215,-2.7492096,211,0.9478488564491272
W31327,single_batch,14Mo,4,13Baso,-11.112222,3.5721083,212,0.8263857364654541
W31328,single_batch,3Ery,3,5Ery,-3.4016883,-3.5206726,213,0.5434563159942627
W31329,single_batch,15Mo,4,13Baso,-11.530935,4.2154484,214,1.1654237508773804
W31330,single_batch,14Mo,4,13Baso,-11.397958,2.676636,215,0.6680654287338257
W31331,single_batch,7MEP,6,7MEP,-7.0573936,-0.33570287,216,1.3256900310516355
W31332,single_batch,15Mo,2,16Neu,-9.264381,3.2106762,217,0.9598907232284546
W31333,single_batch,3Ery,3,5Ery,-3.7539172,-2.6613739,218,1.0346015691757202
W31334,single_batch,3Ery,3,5Ery,-3.9337673,-3.4363704,219,0.6779026985168457
W31335,single_batch,13Baso,1,10GMP,-9.59388,1.2004688,220,0.8991045951843262
W31336,single_batch,15Mo,4,13Baso,-11.512835,4.164863,221,1.1170023679733276
W31337,single_batch,3Ery,0,2Ery,-2.8525145,-3.13772,222,1.031300067901611
W31338,single_batch,15Mo,4,13Baso,-11.268045,3.8815298,223,0.8035694360733032
W31339,single_batch,13Baso,4,13Baso,-11.806201,2.904165,224,0.8908733129501343
W31340,single_batch,3Ery,3,5Ery,-4.5995083,-2.982186,225,1.1387929916381836
W31341,single_batch,15Mo,2,16Neu,-9.805658,2.754774,226,0.8454363346099854
W31342,single_batch,15Mo,2,16Neu,-10.539453,4.734872,227,0.9517441987991332
W31343,single_batch,13Baso,4,13Baso,-12.222073,3.8950856,228,1.3836735486984253
W31344,single_batch,19Lymph,6,7MEP,-9.905227,1.7692993,229,3.659777164459229
W31345,single_batch,4Ery,3,5Ery,-4.087476,-3.3631048,230,0.6307124495506287
W31346,single_batch,3Ery,3,5Ery,-3.8834438,-3.6906066,231,0.8932633399963379
W31347,single_batch,14Mo,5,14Mo,-11.066308,2.1417592,232,1.0219314098358154
W31348,single_batch,4Ery,3,5Ery,-3.315688,-3.093451,233,0.7419880032539368
W31349,single_batch,6Ery,7,6Ery,-6.465531,-1.0812105,234,1.3551151752471924
W31350,single_batch,16Neu,2,16Neu,-9.985076,4.942393,235,1.669105052947998
W31351,single_batch,14Mo,4,13Baso,-11.880838,3.3693826,236,0.7385181188583374
W31353,single_batch,3Ery,0,2Ery,-2.6360044,-2.2433503,237,0.873775839805603
W31354,single_batch,17Neu,1,10GMP,-8.32279,1.429058,238,2.466611862182617
W31355,single_batch,15Mo,4,13Baso,-11.516273,3.1636848,239,0.5730500817298889
W31356,single_batch,4Ery,3,5Ery,-4.1272206,-3.2139785,240,1.0948498249053955
W31357,single_batch,3Ery,0,2Ery,-2.0427768,-4.1803393,241,0.7636749148368835
W31358,single_batch,6Ery,7,6Ery,-6.391688,-1.2034315,242,1.1401941776275637
W31359,single_batch,14Mo,5,14Mo,-11.11775,2.4132187,243,0.6034470796585083
W31360,single_batch,3Ery,8,3Ery,-2.8198843,-4.874197,244,1.1825201511383057
W31361,single_batch,16Neu,2,16Neu,-9.461329,3.6901355,245,0.8701298236846924
W31362,single_batch,14Mo,4,13Baso,-12.43101,2.687355,246,1.0716642141342163
W31363,single_batch,15Mo,2,16Neu,-10.4128475,3.677566,247,0.8899842500686646
W31364,single_batch,7MEP,6,7MEP,-7.5092444,-0.7846708,248,1.4298574924468994
W31365,single_batch,13Baso,5,14Mo,-10.742254,2.1908073,249,0.7528377771377563
W31366,single_batch,15Mo,2,16Neu,-9.2603655,2.7959583,250,0.9562591314315796
W31367,single_batch,14Mo,4,13Baso,-12.387709,3.2671583,251,0.9731402397155762
W31368,single_batch,3Ery,0,2Ery,-2.4532816,-3.932224,252,0.7279475927352905
W31369,single_batch,2Ery,3,5Ery,-3.4242024,-1.4861714,253,0.9364004135131836
W31370,single_batch,2Ery,0,2Ery,-2.0102057,-3.2749436,254,1.3154590129852295
W31371,single_batch,14Mo,4,13Baso,-10.430987,2.906871,255,0.7007572650909424
W31372,single_batch,2Ery,0,2Ery,-1.7823235,-3.1817565,256,0.9348800182342528
W31373,single_batch,13Baso,1,10GMP,-10.001464,2.6970966,257,2.033128499984741
W31374,single_batch,2Ery,0,2Ery,-2.4011528,-3.1164374,258,0.6625953912734985
W31375,single_batch,3Ery,3,5Ery,-3.9295735,-3.6623876,259,0.7782100439071655
W31376,single_batch,13Baso,1,10GMP,-9.836191,1.6650616,260,0.829692542552948
W31377,single_batch,12Baso,6,7MEP,-8.069164,-0.41617945,261,1.0610839128494265
W31378,single_batch,2Ery,0,2Ery,-2.7949426,-1.7883041,262,0.7662745714187622
W31379,single_batch,10GMP,1,10GMP,-9.626971,1.6454498,263,1.378454327583313
W31380,single_batch,5Ery,3,5Ery,-4.6321683,-1.7267826,264,0.5920002460479736
W31381,single_batch,13Baso,5,14Mo,-11.657324,1.5443112,265,0.7275393009185791
W31382,single_batch,3Ery,3,5Ery,-3.5134182,-3.851505,266,0.915232002735138
W31383,single_batch,9GMP,1,10GMP,-9.539852,0.87916243,267,1.1019134521484375
W31386,single_batch,15Mo,2,16Neu,-10.341934,3.9867125,268,0.7572430372238159
W31387,single_batch,2Ery,0,2Ery,-2.786197,-2.149115,269,0.6399893760681152
W31388,single_batch,10GMP,1,10GMP,-9.142313,0.5914483,270,0.8052379488945007
W31389,single_batch,5Ery,3,5Ery,-4.567998,-2.4816217,271,0.7407804727554321
W31390,single_batch,5Ery,3,5Ery,-4.103365,-2.9437494,272,0.5950738191604614
W31391,single_batch,2Ery,0,2Ery,-2.9279547,-2.1682646,273,0.9270986318588256
W31392,single_batch,14Mo,1,10GMP,-10.061876,1.3787707,274,0.767440140247345
W31393,single_batch,13Baso,5,14Mo,-10.470363,1.519055,275,0.721378743648529
W31394,single_batch,2Ery,0,2Ery,-2.9652605,-1.8827517,276,0.7069640159606934
W31395,single_batch,14Mo,4,13Baso,-11.283167,3.0193956,277,0.7765337228775024
W31396,single_batch,16Neu,2,16Neu,-9.551524,4.310669,278,0.8236140608787537
W31397,single_batch,12Baso,6,7MEP,-7.9956465,0.7186747,279,1.0792953968048096
W31398,single_batch,14Mo,5,14Mo,-11.95582,2.3766868,280,0.5297734141349792
W31399,single_batch,14Mo,5,14Mo,-11.071054,1.0007836,281,1.1227748394012451
W31401,single_batch,3Ery,0,2Ery,-2.6155777,-2.57074,282,0.7738358974456787
W31402,single_batch,14Mo,5,14Mo,-11.044464,1.7110363,283,0.8166550993919373
W31403,single_batch,13Baso,4,13Baso,-10.806138,2.0428264,284,0.7707725167274475
W31405,single_batch,12Baso,1,10GMP,-9.085505,1.1310406,285,0.9115928411483764
W31406,single_batch,5Ery,7,6Ery,-4.782163,-1.6038216,286,0.7102956175804138
W31407,single_batch,10GMP,9,8Mk,-8.292964,-0.88341933,287,1.332608342170715
W31409,single_batch,14Mo,5,14Mo,-11.210708,1.450171,288,0.7639652490615845
W31410,single_batch,4Ery,3,5Ery,-4.758454,-2.1041486,289,0.7049268484115601
W31411,single_batch,15Mo,5,14Mo,-11.834197,2.0517545,290,0.9813584685325624
W31412,single_batch,11DC,10,11DC,-13.228642,-0.63846004,291,3.0075340270996094
W31413,single_batch,3Ery,8,3Ery,-3.1757498,-4.2917767,292,0.7488648891448975
W31414,single_batch,4Ery,3,5Ery,-3.8392336,-2.3041618,293,0.7023805975914001
W31415,single_batch,4Ery,7,6Ery,-5.277104,-1.7101891,294,0.5716501474380493
W31416,single_batch,4Ery,3,5Ery,-4.0813603,-2.643397,295,0.6600736379623413
W31418,single_batch,4Ery,0,2Ery,-2.6425502,-2.5259476,296,0.6839337944984436
W31419,single_batch,5Ery,7,6Ery,-5.424824,-1.1759448,297,1.0665425062179563
W31420,single_batch,1Ery,0,2Ery,-2.311513,-1.4592115,298,1.451534390449524
W31421,single_batch,16Neu,2,16Neu,-9.809668,4.7652373,299,0.8861641883850098
W31422,single_batch,14Mo,4,13Baso,-11.874209,2.42685,300,0.5969600677490234
W31423,single_batch,2Ery,0,2Ery,-2.6370676,-2.4385753,301,0.9280097484588624
W31424,single_batch,5Ery,3,5Ery,-4.827184,-2.305629,302,0.5895187854766846
W31425,single_batch,15Mo,2,16Neu,-9.423377,3.3985326,303,0.90386962890625
W31426,single_batch,5Ery,3,5Ery,-4.453263,-3.1236658,304,0.630108118057251
W31427,single_batch,2Ery,3,5Ery,-3.4990165,-1.3544263,305,0.638361930847168
W31428,single_batch,5Ery,3,5Ery,-4.436221,-2.0270398,306,0.5988292694091797
W31429,single_batch,1Ery,0,2Ery,-2.448078,-1.3408924,307,1.2212142944335938
W31430,single_batch,7MEP,6,7MEP,-7.58408,-0.29978046,308,1.4314978122711182
W31431,single_batch,2Ery,3,5Ery,-3.800783,-1.3479563,309,1.1300113201141355
W31432,single_batch,14Mo,5,14Mo,-9.46297,2.7259643,310,0.81681889295578
