hdbscan_final,leiden_target14_final,true_label
14,1,alpha
18,0,beta
14,1,alpha
18,0,beta
14,1,alpha
0,9,endothelial
20,10,beta
18,0,beta
14,1,alpha
20,5,delta
18,6,beta
18,6,beta
19,5,delta
18,0,beta
5,8,gamma
14,1,alpha
18,0,beta
18,0,beta
19,5,delta
14,1,alpha
20,4,ductal
18,0,beta
14,1,alpha
18,0,beta
20,4,ductal
14,1,alpha
12,4,ductal
18,0,beta
18,0,beta
14,1,alpha
18,0,beta
18,0,beta
13,7,quiescent_stellate
12,4,ductal
4,11,ductal
0,9,endothelial
8,7,activated_stellate
18,0,beta
19,5,delta
5,8,gamma
18,0,beta
20,10,beta
18,0,beta
14,1,alpha
18,0,beta
18,0,beta
19,5,delta
12,4,ductal
18,0,beta
19,5,delta
19,5,delta
18,0,beta
19,5,delta
18,0,beta
8,7,activated_stellate
18,0,beta
18,0,beta
19,5,delta
18,0,beta
13,7,quiescent_stellate
18,0,beta
10,2,acinar
14,1,alpha
19,5,delta
18,0,beta
14,1,alpha
18,0,beta
0,9,endothelial
19,5,delta
20,5,delta
20,0,beta
18,0,beta
19,5,delta
5,8,gamma
14,1,alpha
18,0,beta
18,0,beta
20,0,beta
20,4,ductal
19,5,delta
14,1,alpha
18,0,beta
5,8,gamma
18,0,beta
18,0,beta
18,0,beta
13,7,quiescent_stellate
14,1,alpha
19,5,delta
14,1,alpha
0,9,endothelial
14,1,alpha
19,5,delta
18,6,beta
5,8,gamma
12,4,ductal
14,1,alpha
14,1,alpha
19,5,delta
18,0,beta
18,0,beta
12,4,ductal
14,1,alpha
18,0,beta
19,5,delta
3,12,macrophage
0,9,endothelial
18,0,beta
18,0,beta
18,0,beta
17,10,beta
18,0,beta
18,0,beta
18,0,beta
20,10,beta
18,0,beta
18,0,beta
20,10,beta
5,8,gamma
0,9,endothelial
18,0,beta
18,6,beta
17,10,beta
19,5,delta
18,0,beta
5,8,gamma
20,3,epsilon
19,5,delta
18,0,beta
18,0,beta
5,8,gamma
18,0,beta
5,8,beta
18,0,beta
18,0,beta
20,0,beta
0,9,endothelial
18,0,beta
19,5,delta
14,1,alpha
20,3,epsilon
14,1,alpha
13,7,quiescent_stellate
14,3,alpha
14,1,alpha
18,0,beta
18,0,beta
4,11,ductal
17,10,beta
14,1,alpha
18,0,beta
14,1,alpha
20,10,beta
17,10,beta
19,5,delta
19,5,delta
18,0,beta
17,10,beta
18,0,beta
4,11,ductal
10,2,acinar
18,0,beta
20,3,alpha
18,0,beta
18,0,beta
14,1,alpha
18,0,beta
13,7,quiescent_stellate
18,0,beta
5,8,gamma
18,0,beta
5,8,gamma
0,9,endothelial
18,0,beta
14,1,alpha
6,7,schwann
18,0,beta
13,7,quiescent_stellate
0,9,endothelial
5,8,gamma
18,0,beta
18,0,beta
14,1,alpha
14,1,alpha
5,8,gamma
18,0,beta
16,10,beta
19,5,delta
10,2,acinar
10,2,acinar
5,8,gamma
12,4,ductal
20,4,ductal
0,9,endothelial
20,5,delta
18,0,beta
18,0,beta
0,9,endothelial
14,1,alpha
10,2,acinar
0,9,endothelial
0,9,endothelial
14,1,alpha
17,10,beta
20,10,beta
5,8,gamma
18,0,beta
14,1,alpha
20,10,beta
18,0,beta
18,0,beta
17,10,beta
18,0,beta
20,5,delta
20,10,beta
13,7,quiescent_stellate
8,7,activated_stellate
20,0,beta
20,3,alpha
17,10,beta
5,8,gamma
13,7,quiescent_stellate
18,0,beta
14,1,alpha
13,7,quiescent_stellate
0,9,endothelial
20,0,beta
12,4,ductal
0,9,endothelial
4,11,ductal
10,2,acinar
14,3,alpha
19,5,delta
19,5,beta
20,12,macrophage
20,4,ductal
0,9,endothelial
0,9,endothelial
5,8,gamma
0,9,endothelial
0,9,endothelial
18,0,beta
18,0,beta
5,8,gamma
14,1,beta
1,13,mast
17,10,beta
0,9,endothelial
5,8,gamma
13,7,quiescent_stellate
14,1,alpha
18,0,beta
14,1,alpha
20,2,acinar
4,11,ductal
18,0,beta
17,10,beta
4,11,ductal
18,0,beta
18,0,beta
20,4,ductal
10,2,acinar
0,9,endothelial
20,0,beta
20,10,beta
18,0,beta
12,4,ductal
8,7,activated_stellate
18,0,beta
13,7,quiescent_stellate
10,2,acinar
5,8,gamma
13,7,quiescent_stellate
0,9,endothelial
0,9,endothelial
14,1,alpha
13,7,quiescent_stellate
20,3,beta
20,2,acinar
18,0,beta
0,9,endothelial
0,9,endothelial
20,0,beta
10,2,acinar
19,5,delta
18,0,beta
18,0,beta
20,0,beta
18,0,beta
20,10,beta
20,0,beta
18,0,beta
20,0,beta
5,8,gamma
12,4,ductal
18,0,beta
5,8,gamma
18,0,beta
19,5,delta
18,0,beta
18,0,beta
5,8,gamma
13,7,quiescent_stellate
19,5,delta
18,0,beta
20,5,delta
20,7,quiescent_stellate
20,5,delta
18,0,beta
14,1,alpha
19,5,delta
20,1,alpha
13,7,quiescent_stellate
13,7,quiescent_stellate
20,10,beta
0,9,endothelial
0,9,endothelial
8,7,activated_stellate
18,0,beta
14,1,alpha
19,5,delta
18,0,beta
0,9,endothelial
14,1,alpha
13,7,quiescent_stellate
20,3,beta
0,9,endothelial
8,7,activated_stellate
5,8,gamma
18,0,beta
13,7,quiescent_stellate
18,0,beta
0,9,endothelial
5,8,gamma
20,0,beta
18,0,beta
14,1,alpha
0,9,endothelial
5,8,gamma
18,0,beta
18,0,beta
17,10,beta
17,10,beta
0,9,endothelial
1,13,mast
18,0,beta
18,0,beta
0,9,endothelial
18,0,beta
0,9,endothelial
20,0,beta
0,9,endothelial
18,0,beta
13,7,quiescent_stellate
0,9,endothelial
0,9,endothelial
20,0,beta
0,9,endothelial
20,7,quiescent_stellate
18,0,beta
14,1,alpha
12,4,ductal
0,9,endothelial
17,10,beta
20,0,beta
0,9,endothelial
18,0,beta
18,0,beta
18,0,beta
0,9,endothelial
3,12,macrophage
0,9,endothelial
20,4,ductal
18,0,beta
12,4,ductal
0,9,endothelial
13,7,quiescent_stellate
18,0,beta
0,9,endothelial
0,9,endothelial
20,6,beta
0,9,endothelial
0,9,endothelial
14,1,alpha
12,4,ductal
18,0,beta
10,2,delta
19,5,delta
19,5,delta
20,2,acinar
10,2,acinar
10,2,acinar
10,2,acinar
19,5,delta
10,2,acinar
20,2,ductal
14,1,alpha
19,5,delta
19,5,delta
19,5,delta
19,5,delta
10,2,acinar
18,0,beta
10,2,acinar
0,9,endothelial
19,5,delta
20,0,beta
19,5,delta
14,1,alpha
4,11,ductal
19,5,delta
19,5,delta
18,0,beta
19,5,delta
18,0,beta
17,10,beta
20,5,delta
5,8,gamma
18,0,beta
20,5,delta
18,0,beta
19,5,delta
18,0,beta
14,1,alpha
18,0,beta
19,5,delta
19,5,delta
18,0,beta
19,5,delta
19,5,delta
4,11,ductal
18,0,beta
19,5,delta
19,5,delta
14,1,alpha
18,0,beta
14,1,alpha
14,1,alpha
18,0,beta
10,2,acinar
18,0,beta
18,0,beta
18,0,beta
19,5,delta
8,7,activated_stellate
18,0,beta
18,0,beta
18,0,beta
19,5,delta
18,0,beta
14,1,alpha
20,4,ductal
20,2,acinar
19,5,delta
18,0,beta
18,0,beta
18,0,beta
10,2,acinar
18,0,beta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
19,5,delta
19,5,delta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
20,2,acinar
18,0,beta
18,0,beta
18,0,beta
14,1,alpha
0,9,endothelial
18,0,beta
19,5,delta
18,0,beta
19,5,delta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
19,5,delta
12,4,ductal
18,0,beta
18,0,beta
12,4,ductal
18,0,beta
18,0,beta
18,0,beta
18,0,beta
10,2,acinar
10,2,acinar
20,0,beta
14,1,alpha
18,0,beta
19,5,delta
20,0,beta
18,0,beta
18,0,beta
18,0,beta
17,10,beta
12,4,ductal
18,0,beta
10,2,acinar
18,0,beta
10,2,acinar
18,0,beta
12,4,ductal
18,0,beta
8,7,activated_stellate
14,1,alpha
18,0,beta
19,5,delta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
17,10,beta
10,2,acinar
17,10,beta
18,0,beta
18,0,beta
19,5,delta
20,10,beta
12,4,ductal
18,0,beta
18,0,beta
20,4,ductal
3,12,macrophage
18,0,beta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
8,7,activated_stellate
18,0,beta
18,0,beta
20,4,ductal
18,6,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
14,1,alpha
17,10,beta
18,0,beta
10,2,acinar
17,10,beta
17,10,beta
18,0,beta
18,0,beta
4,11,ductal
18,0,beta
20,5,delta
18,0,beta
14,1,alpha
16,10,beta
18,0,beta
18,0,beta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
20,10,delta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
17,10,beta
18,0,beta
18,0,beta
5,8,gamma
18,0,beta
18,0,beta
20,5,delta
12,4,ductal
18,0,beta
18,0,beta
17,10,beta
19,5,delta
18,0,beta
20,4,ductal
20,0,beta
20,10,beta
18,0,beta
18,0,beta
20,4,ductal
8,7,activated_stellate
17,10,beta
14,1,alpha
18,0,beta
18,0,beta
20,7,activated_stellate
14,1,alpha
10,2,acinar
5,8,gamma
18,0,beta
18,0,beta
18,0,beta
19,5,delta
14,1,alpha
0,9,endothelial
5,8,gamma
18,0,beta
20,3,alpha
18,0,beta
18,0,beta
18,0,beta
20,5,beta
17,10,beta
0,9,endothelial
18,0,beta
19,5,delta
18,0,beta
14,1,alpha
18,0,beta
14,1,alpha
14,1,alpha
20,10,delta
14,1,alpha
12,4,ductal
20,10,beta
14,3,alpha
0,9,endothelial
18,0,beta
18,0,beta
4,11,ductal
19,5,delta
20,0,beta
18,0,beta
14,1,alpha
14,1,alpha
19,5,delta
5,8,gamma
14,1,alpha
18,0,beta
14,1,alpha
12,4,ductal
18,0,beta
5,8,gamma
18,0,beta
6,7,schwann
20,5,delta
20,10,beta
14,1,alpha
19,5,delta
18,0,beta
10,2,acinar
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
14,1,alpha
18,0,beta
20,10,beta
3,12,macrophage
5,8,gamma
17,10,beta
17,10,beta
14,1,alpha
10,2,acinar
0,9,endothelial
14,1,alpha
18,0,beta
14,1,alpha
14,1,alpha
14,1,alpha
16,10,beta
18,0,beta
14,1,alpha
14,1,alpha
3,12,macrophage
14,1,alpha
18,0,beta
18,0,beta
17,10,beta
14,1,alpha
20,7,activated_stellate
19,5,delta
14,1,alpha
14,1,alpha
0,9,endothelial
18,0,beta
20,7,delta
18,0,beta
18,0,beta
20,0,beta
12,4,ductal
17,10,beta
12,4,ductal
18,0,beta
18,0,beta
6,7,activated_stellate
18,0,beta
12,4,ductal
20,10,beta
18,0,beta
19,5,delta
12,4,ductal
14,1,alpha
12,4,ductal
20,0,beta
5,8,gamma
12,4,ductal
18,0,beta
5,8,gamma
19,5,delta
14,3,alpha
5,8,gamma
14,1,alpha
20,0,beta
3,12,macrophage
18,0,beta
18,0,beta
13,7,quiescent_stellate
19,5,delta
18,0,beta
14,1,alpha
18,0,beta
14,1,alpha
18,0,beta
18,0,beta
5,8,gamma
14,1,alpha
18,0,beta
18,0,beta
18,0,beta
17,10,beta
3,12,macrophage
18,0,beta
19,5,delta
18,0,beta
5,8,gamma
20,5,epsilon
19,5,delta
14,1,alpha
16,10,beta
18,0,beta
19,5,delta
14,1,alpha
0,9,endothelial
17,10,beta
20,7,activated_stellate
10,2,acinar
18,0,beta
10,2,acinar
14,1,alpha
5,8,gamma
3,12,macrophage
18,0,beta
18,0,beta
10,2,acinar
18,0,beta
18,0,beta
14,1,alpha
20,5,delta
18,0,beta
4,11,ductal
14,1,alpha
18,0,beta
19,5,delta
17,10,beta
16,10,beta
10,2,acinar
20,5,beta
18,0,beta
18,0,beta
14,1,alpha
14,1,alpha
14,1,alpha
20,4,ductal
14,1,alpha
10,2,acinar
10,2,acinar
18,0,beta
19,5,delta
13,7,quiescent_stellate
14,1,alpha
19,5,delta
20,10,beta
12,4,ductal
20,10,beta
18,0,beta
18,0,beta
18,0,beta
13,7,quiescent_stellate
0,9,endothelial
10,2,acinar
8,7,activated_stellate
19,5,delta
20,0,beta
14,1,alpha
0,9,endothelial
0,9,endothelial
14,1,alpha
18,0,beta
5,8,gamma
18,0,beta
4,11,ductal
6,7,activated_stellate
14,1,alpha
18,0,beta
18,0,beta
14,1,alpha
10,2,acinar
13,7,quiescent_stellate
18,0,beta
14,1,alpha
18,0,beta
4,11,ductal
18,0,beta
20,5,delta
18,0,beta
20,10,beta
18,0,beta
18,0,beta
13,7,quiescent_stellate
18,0,beta
18,0,beta
6,7,schwann
0,9,endothelial
18,0,beta
18,0,beta
12,4,ductal
5,8,gamma
14,1,alpha
5,8,gamma
14,1,alpha
20,7,quiescent_stellate
0,9,endothelial
13,7,quiescent_stellate
20,5,delta
18,0,beta
20,4,ductal
0,9,endothelial
17,10,beta
19,5,delta
20,7,activated_stellate
0,9,endothelial
10,2,acinar
0,9,endothelial
19,5,delta
5,8,gamma
8,7,activated_stellate
0,9,endothelial
18,0,beta
4,11,ductal
18,0,beta
18,0,beta
20,1,alpha
14,1,alpha
16,10,beta
4,11,ductal
17,10,beta
14,3,alpha
0,9,endothelial
0,9,endothelial
18,0,beta
0,9,endothelial
0,9,endothelial
20,1,alpha
13,7,quiescent_stellate
20,4,ductal
18,6,beta
13,7,quiescent_stellate
20,3,epsilon
19,5,delta
3,12,macrophage
5,8,gamma
12,4,ductal
14,1,alpha
18,0,beta
14,1,alpha
0,9,endothelial
18,0,beta
5,8,gamma
18,0,beta
20,0,beta
20,7,quiescent_stellate
14,1,alpha
20,0,beta
5,8,gamma
14,1,alpha
14,1,alpha
17,10,beta
0,9,endothelial
17,10,beta
13,7,quiescent_stellate
0,9,endothelial
17,10,beta
18,0,beta
17,10,beta
20,0,beta
12,4,ductal
20,0,beta
14,1,alpha
13,7,quiescent_stellate
18,0,beta
0,9,endothelial
18,0,beta
4,11,ductal
12,4,ductal
20,10,beta
20,7,activated_stellate
18,0,beta
12,4,ductal
18,0,beta
0,9,endothelial
18,0,beta
20,0,beta
10,2,acinar
14,1,alpha
6,7,schwann
18,0,beta
18,0,beta
13,7,quiescent_stellate
18,0,beta
5,8,gamma
0,9,endothelial
18,0,beta
1,13,mast
18,0,beta
5,8,gamma
13,7,quiescent_stellate
20,0,beta
20,10,beta
18,0,beta
0,9,endothelial
18,0,beta
14,1,alpha
13,7,quiescent_stellate
8,7,activated_stellate
18,0,beta
14,1,alpha
0,9,endothelial
13,7,quiescent_stellate
0,9,endothelial
0,9,endothelial
0,9,endothelial
0,9,endothelial
12,4,ductal
20,0,beta
12,4,ductal
13,7,quiescent_stellate
18,0,beta
0,9,endothelial
0,9,endothelial
14,1,alpha
13,7,quiescent_stellate
14,1,alpha
20,2,acinar
5,8,gamma
0,9,endothelial
18,0,beta
13,7,quiescent_stellate
20,7,activated_stellate
18,0,beta
18,0,beta
0,9,endothelial
14,1,alpha
13,7,quiescent_stellate
13,7,quiescent_stellate
13,7,quiescent_stellate
13,7,quiescent_stellate
0,9,endothelial
20,10,beta
13,7,quiescent_stellate
18,0,beta
13,7,quiescent_stellate
13,7,quiescent_stellate
18,0,beta
18,0,beta
20,10,beta
20,0,beta
18,0,beta
0,9,endothelial
14,1,alpha
18,0,beta
0,9,endothelial
0,9,endothelial
20,7,activated_stellate
14,1,alpha
18,0,beta
18,0,beta
20,2,acinar
13,7,quiescent_stellate
0,9,endothelial
0,9,endothelial
0,9,endothelial
20,0,delta
0,9,endothelial
14,1,alpha
18,0,beta
13,7,quiescent_stellate
0,9,endothelial
13,7,quiescent_stellate
14,1,alpha
13,7,quiescent_stellate
10,2,acinar
10,2,acinar
19,5,delta
10,2,acinar
8,7,activated_stellate
10,2,acinar
10,2,acinar
19,5,delta
19,5,delta
19,5,delta
10,2,acinar
18,0,beta
8,7,activated_stellate
19,5,delta
19,5,delta
19,5,delta
19,5,delta
18,0,beta
20,5,delta
10,2,acinar
8,7,activated_stellate
8,7,activated_stellate
20,5,delta
18,0,beta
10,2,acinar
20,5,delta
18,0,beta
19,5,delta
20,2,ductal
10,2,acinar
10,2,acinar
19,5,delta
18,0,beta
20,0,beta
20,0,beta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
19,5,delta
19,5,delta
19,5,delta
10,2,acinar
20,4,ductal
19,5,delta
8,7,activated_stellate
18,0,beta
20,7,activated_stellate
14,1,alpha
19,5,delta
20,10,beta
18,0,beta
18,0,beta
10,2,acinar
19,5,delta
20,4,ductal
3,12,macrophage
19,5,delta
17,10,beta
18,0,beta
19,5,delta
20,5,delta
18,0,beta
19,5,delta
18,0,beta
19,5,delta
10,2,acinar
19,5,delta
18,0,beta
10,2,acinar
18,0,beta
18,0,beta
4,11,ductal
19,5,delta
19,5,delta
18,0,beta
19,5,delta
19,5,delta
18,0,beta
14,1,alpha
18,0,beta
10,2,acinar
14,1,alpha
14,1,alpha
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
20,0,beta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
14,1,alpha
19,5,delta
14,1,alpha
18,0,beta
19,5,delta
18,0,beta
8,7,activated_stellate
18,0,beta
17,10,beta
19,5,delta
19,5,delta
4,11,ductal
20,2,acinar
10,2,acinar
19,5,delta
12,4,ductal
20,5,delta
18,0,beta
12,4,ductal
16,10,beta
18,0,beta
18,0,beta
18,0,beta
14,1,alpha
18,0,beta
20,10,beta
17,10,beta
18,0,beta
18,0,beta
14,1,alpha
10,2,acinar
18,0,beta
18,0,beta
18,0,beta
18,0,beta
19,5,delta
18,0,beta
18,6,beta
18,0,beta
8,7,activated_stellate
18,0,beta
19,5,delta
18,0,beta
10,2,acinar
18,0,beta
18,0,beta
8,7,activated_stellate
14,1,alpha
18,0,beta
18,0,beta
20,4,quiescent_stellate
8,7,activated_stellate
20,2,acinar
18,0,beta
14,1,alpha
19,5,delta
10,2,acinar
18,0,beta
18,0,beta
20,0,beta
18,0,beta
12,4,ductal
18,0,beta
10,2,acinar
18,0,beta
17,10,beta
17,10,beta
18,0,beta
18,0,beta
18,0,beta
14,1,alpha
10,2,acinar
18,0,beta
17,10,beta
14,1,alpha
18,0,beta
20,10,beta
5,8,gamma
19,5,delta
3,12,macrophage
14,1,alpha
19,5,delta
18,0,beta
12,4,ductal
20,4,ductal
14,1,alpha
18,0,beta
17,10,beta
10,2,acinar
0,9,endothelial
20,3,alpha
5,8,gamma
18,0,beta
20,5,quiescent_stellate
18,0,beta
19,5,delta
18,0,beta
12,4,ductal
18,0,beta
14,1,alpha
20,10,beta
19,5,delta
17,10,beta
14,1,alpha
20,7,quiescent_stellate
12,4,ductal
19,5,delta
18,0,beta
18,0,beta
20,5,delta
14,3,alpha
18,0,beta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
19,5,delta
12,4,ductal
12,4,ductal
18,0,beta
18,0,beta
18,0,beta
18,0,beta
0,9,endothelial
18,0,beta
18,0,beta
14,1,alpha
20,0,beta
18,0,beta
14,1,alpha
18,0,beta
10,2,acinar
19,5,delta
18,0,beta
18,0,beta
12,4,ductal
20,4,ductal
18,0,beta
14,1,alpha
18,0,beta
18,0,beta
12,4,ductal
14,1,alpha
8,7,activated_stellate
18,0,beta
14,1,alpha
12,4,ductal
19,5,delta
14,1,alpha
5,8,gamma
18,0,beta
8,7,activated_stellate
4,11,ductal
14,1,beta
18,0,beta
8,7,activated_stellate
18,0,beta
19,5,delta
8,7,activated_stellate
18,0,beta
5,8,gamma
18,0,beta
18,0,beta
18,0,beta
19,5,delta
18,0,beta
18,0,beta
14,1,alpha
18,0,beta
14,1,alpha
20,5,epsilon
8,7,activated_stellate
18,0,beta
14,1,alpha
4,11,ductal
14,1,alpha
18,0,beta
18,0,beta
20,5,delta
12,4,ductal
18,0,beta
14,1,alpha
19,5,delta
18,0,beta
20,10,beta
18,0,beta
18,0,beta
20,10,beta
8,7,activated_stellate
14,1,alpha
20,10,beta
12,4,ductal
20,5,delta
14,1,alpha
14,1,alpha
16,10,beta
18,0,beta
20,0,beta
19,5,delta
14,1,alpha
17,10,beta
18,0,beta
18,0,beta
18,0,beta
18,6,beta
19,5,delta
18,0,beta
18,0,beta
18,0,beta
14,1,alpha
18,0,beta
5,8,gamma
18,0,beta
8,7,activated_stellate
18,0,beta
14,1,alpha
14,1,alpha
18,0,beta
18,0,beta
20,5,delta
18,0,beta
20,10,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
13,7,quiescent_stellate
12,4,ductal
4,11,ductal
19,5,delta
14,1,alpha
18,0,beta
17,10,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
5,8,gamma
18,0,beta
20,10,beta
5,8,gamma
14,3,alpha
18,0,beta
14,1,alpha
14,1,alpha
18,0,beta
19,5,delta
18,0,beta
18,0,beta
17,10,beta
18,0,beta
0,9,endothelial
18,0,beta
13,7,quiescent_stellate
18,0,beta
18,0,beta
14,1,alpha
12,4,ductal
18,0,beta
20,0,beta
5,8,gamma
14,1,alpha
5,8,gamma
20,0,beta
18,0,beta
14,1,alpha
20,1,alpha
20,4,ductal
18,0,beta
14,3,alpha
18,0,beta
19,5,delta
12,4,ductal
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
18,0,beta
4,11,ductal
18,0,beta
14,1,alpha
20,10,beta
18,0,beta
14,1,alpha
10,2,acinar
10,2,acinar
18,0,beta
18,0,beta
20,10,beta
14,1,alpha
14,1,alpha
14,1,alpha
14,1,alpha
18,0,beta
14,1,alpha
18,0,beta
14,1,alpha
18,0,beta
17,10,beta
18,0,beta
14,1,alpha
20,5,delta
14,1,alpha
18,6,beta
18,0,beta
18,0,beta
14,3,alpha
5,8,gamma
10,2,acinar
18,0,beta
4,11,ductal
20,5,delta
18,0,beta
12,4,ductal
5,8,gamma
20,0,beta
13,7,quiescent_stellate
12,4,ductal
19,5,delta
5,8,gamma
18,0,beta
18,0,beta
18,0,beta
20,3,gamma
12,4,ductal
14,1,alpha
10,2,acinar
12,4,ductal
0,9,endothelial
14,1,alpha
0,9,endothelial
18,0,beta
18,0,beta
20,10,beta
18,0,beta
14,1,alpha
20,10,beta
12,4,ductal
4,11,ductal
18,0,beta
18,0,beta
5,8,gamma
18,0,beta
13,7,quiescent_stellate
12,4,ductal
20,10,beta
10,2,acinar
12,4,ductal
0,9,endothelial
10,2,acinar
5,8,gamma
20,10,beta
20,0,beta
13,7,quiescent_stellate
18,0,beta
18,0,beta
20,5,epsilon
18,0,beta
14,1,alpha
14,1,alpha
19,5,delta
18,0,beta
20,5,epsilon
18,6,beta
14,1,alpha
18,10,beta
17,10,beta
5,8,gamma
20,4,acinar
17,10,beta
14,1,alpha
18,0,beta
14,1,alpha
20,4,ductal
14,1,alpha
17,10,beta
20,10,beta
5,8,gamma
18,0,beta
18,0,beta
19,5,delta
19,5,delta
19,5,delta
13,7,quiescent_stellate
18,0,beta
18,0,beta
14,1,alpha
18,0,beta
14,1,alpha
14,1,alpha
18,0,beta
20,0,beta
18,0,beta
14,1,alpha
20,10,beta
17,10,beta
13,7,quiescent_stellate
14,1,alpha
0,9,endothelial
5,8,gamma
18,0,beta
18,6,beta
13,7,quiescent_stellate
20,0,beta
14,1,alpha
19,5,delta
18,6,beta
10,2,acinar
18,0,beta
0,9,endothelial
0,9,endothelial
18,0,beta
20,10,beta
14,1,alpha
20,0,beta
1,13,mast
18,0,beta
14,1,alpha
0,9,endothelial
14,1,beta
18,0,beta
18,0,beta
0,9,endothelial
20,5,alpha
18,0,beta
18,0,beta
18,0,beta
17,10,beta
14,1,alpha
1,13,mast
18,0,beta
20,3,epsilon
0,9,endothelial
13,7,quiescent_stellate
14,1,alpha
20,3,alpha
20,5,beta
18,0,beta
10,2,acinar
20,5,delta
10,2,acinar
18,0,beta
18,0,beta
0,9,endothelial
18,0,beta
3,12,macrophage
10,2,acinar
13,7,quiescent_stellate
18,0,beta
18,0,beta
18,0,beta
0,9,endothelial
17,10,beta
18,0,beta
20,4,ductal
17,10,beta
20,10,beta
13,7,quiescent_stellate
18,0,beta
10,2,acinar
17,10,beta
20,5,delta
18,0,beta
18,0,beta
18,0,beta
17,10,beta
13,7,quiescent_stellate
14,1,alpha
0,9,endothelial
18,0,beta
20,10,delta
5,8,gamma
18,0,beta
13,7,quiescent_stellate
0,9,endothelial
14,1,alpha
18,0,beta
4,11,ductal
18,0,beta
18,0,beta
18,0,beta
13,7,quiescent_stellate
20,0,beta
20,3,epsilon
14,1,beta
20,10,beta
14,1,alpha
18,6,beta
0,9,endothelial
0,9,endothelial
13,7,quiescent_stellate
17,10,beta
18,0,beta
20,5,epsilon
13,7,quiescent_stellate
20,0,beta
1,13,mast
