cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
human1_lib1.final_cell_0029-0,human1,acinar,1,acinar,10.393278,-1.5588458,28,1.3900232315063477
human1_lib1.final_cell_0030-0,human1,beta,2,beta,6.5854654,15.607103,29,0.3845422863960266
human1_lib1.final_cell_0031-0,human1,delta,6,delta,5.3153853,5.4472733,30,0.7155451774597168
human1_lib1.final_cell_0032-0,human1,delta,6,delta,4.419409,5.6784024,31,0.4858134686946869
human1_lib1.final_cell_0033-0,human1,delta,6,delta,4.3686686,5.20835,32,0.3845422863960266
human1_lib1.final_cell_0034-0,human1,delta,6,delta,4.200933,5.1742363,33,0.3990702331066131
human1_lib1.final_cell_0035-0,human1,beta,2,beta,6.7137523,14.378259,34,0.4871121644973755
human1_lib1.final_cell_0036-0,human1,acinar,1,acinar,9.481273,-1.5232747,35,1.1412845849990845
human1_lib1.final_cell_0037-0,human1,beta,4,epsilon,7.3437147,15.012907,36,0.3845422863960266
human1_lib1.final_cell_0038-0,human1,beta,5,mast,8.239144,15.581595,37,0.5771340131759644
human1_lib1.final_cell_0039-0,human1,beta,5,mast,10.35175,14.937066,38,0.8009699583053589
human1_lib1.final_cell_0040-0,human1,delta,6,delta,5.335618,5.762535,39,0.4980095326900482
human1_lib1.final_cell_0041-0,human1,activated_stellate,8,activated_stellate,15.606648,4.174137,40,1.6621499061584473
human1_lib1.final_cell_0042-0,human1,beta,4,epsilon,7.9544926,15.585298,41,0.3845422863960266
human1_lib1.final_cell_0043-0,human1,delta,6,delta,4.373596,5.1951404,42,0.3845422863960266
human1_lib1.final_cell_0044-0,human1,activated_stellate,8,activated_stellate,15.915381,4.463476,43,1.4609625339508057
human1_lib1.final_cell_0045-0,human1,activated_stellate,8,activated_stellate,15.7711115,5.1030793,44,1.8185222148895264
human1_lib1.final_cell_0046-0,human1,activated_stellate,8,activated_stellate,15.468681,4.4545712,45,1.5784080028533936
human1_lib1.final_cell_0047-0,human1,acinar,1,acinar,9.775175,-0.9889422,46,0.8718141913414001
human1_lib1.final_cell_0048-0,human1,activated_stellate,8,activated_stellate,15.427008,4.171309,47,1.5304367542266846
human1_lib1.final_cell_0049-0,human1,delta,6,delta,5.4499207,5.517591,48,0.3845422863960266
human1_lib1.final_cell_0050-0,human1,beta,2,beta,6.8932467,16.281729,49,0.3845422863960266
human1_lib1.final_cell_0051-0,human1,delta,6,delta,4.0779233,5.887672,50,0.5391892194747925
human1_lib1.final_cell_0052-0,human1,beta,2,beta,7.756388,15.298467,51,0.3845422863960266
human1_lib1.final_cell_0053-0,human1,acinar,1,acinar,9.802672,-1.0229867,52,1.1300190687179563
human1_lib1.final_cell_0054-0,human1,beta,4,epsilon,7.538038,13.965396,53,0.7863317728042603
human1_lib1.final_cell_0055-0,human1,beta,5,mast,8.958582,15.2366,54,0.4426243901252746
human1_lib1.final_cell_0056-0,human1,activated_stellate,8,activated_stellate,15.566502,4.2289248,55,1.6052457094192505
human1_lib1.final_cell_0057-0,human1,beta,2,beta,6.613208,14.809238,56,0.5069729685783386
human1_lib1.final_cell_0058-0,human1,beta,2,beta,6.1600857,14.61798,57,0.5321881175041199
human1_lib1.final_cell_0059-0,human1,beta,2,beta,6.1154838,14.88496,58,0.5167956352233887
human1_lib1.final_cell_0060-0,human1,beta,5,mast,10.574132,14.886102,59,0.7202191948890686
human1_lib1.final_cell_0061-0,human1,ductal,3,ductal,4.6827335,-3.681182,60,1.5663597583770752
human1_lib1.final_cell_0062-0,human1,alpha,0,alpha,-6.948126,7.987976,61,0.5789958238601685
human1_lib1.final_cell_0063-0,human1,beta,5,mast,10.662064,14.82221,62,0.6442668437957764
human1_lib1.final_cell_0064-0,human1,ductal,3,ductal,3.525776,-3.61562,63,2.0497941970825195
human1_lib1.final_cell_0065-0,human1,ductal,3,ductal,5.1946063,-2.9864845,64,2.240983009338379
human1_lib1.final_cell_0066-0,human1,acinar,1,acinar,9.581301,-1.4665495,65,0.873452365398407
human1_lib1.final_cell_0067-0,human1,alpha,7,schwann,-6.911709,7.200443,66,0.6518683433532715
human1_lib1.final_cell_0068-0,human1,beta,4,epsilon,7.497017,13.989278,67,0.4093794226646423
human1_lib1.final_cell_0069-0,human1,delta,6,delta,5.1622906,5.694842,68,0.4079460203647613
human1_lib1.final_cell_0070-0,human1,alpha,7,schwann,-6.3801317,6.8060336,69,0.6481142640113831
human1_lib1.final_cell_0071-0,human1,beta,5,mast,10.272136,15.089366,70,0.6689666509628296
human1_lib1.final_cell_0072-0,human1,beta,5,mast,10.568651,14.811486,71,0.729046642780304
human1_lib1.final_cell_0073-0,human1,beta,5,mast,9.583211,15.292233,72,0.6453590989112854
human1_lib1.final_cell_0074-0,human1,delta,6,delta,5.15419,5.38809,73,1.303847312927246
human1_lib1.final_cell_0075-0,human1,beta,2,beta,5.8982253,15.332898,74,0.4638182520866394
human1_lib1.final_cell_0076-0,human1,beta,4,epsilon,7.0315905,14.414099,75,0.5545840859413147
human1_lib1.final_cell_0077-0,human1,delta,6,delta,5.6552343,5.5663686,76,1.0310416221618652
human1_lib1.final_cell_0078-0,human1,beta,5,mast,8.229355,15.6065,77,0.6979889869689941
human1_lib1.final_cell_0079-0,human1,beta,4,epsilon,7.1850686,14.964872,78,0.3845422863960266
human1_lib1.final_cell_0080-0,human1,beta,2,beta,6.869922,14.7678385,79,0.5439367890357971
human1_lib1.final_cell_0081-0,human1,beta,5,mast,8.964492,15.004911,80,0.4431606829166412
human1_lib1.final_cell_0082-0,human1,beta,5,mast,9.123538,15.013528,81,0.3845422863960266
human1_lib1.final_cell_0083-0,human1,beta,2,beta,7.32375,15.657612,82,0.4170623123645782
human1_lib1.final_cell_0084-0,human1,acinar,1,acinar,9.795109,-1.6507262,83,0.9347803592681884
human1_lib1.final_cell_0085-0,human1,activated_stellate,8,activated_stellate,15.589412,4.54182,84,1.596125602722168
human1_lib1.final_cell_0086-0,human1,delta,6,delta,5.507753,5.6808314,85,0.4145906865596771
human1_lib1.final_cell_0087-0,human1,delta,6,delta,5.24853,6.010648,86,0.3981080949306488
human1_lib1.final_cell_0088-0,human1,beta,2,beta,6.8952007,15.281885,87,0.4240047335624695
human1_lib1.final_cell_0089-0,human1,beta,5,mast,10.275439,15.102112,88,0.5754522681236267
human1_lib1.final_cell_0090-0,human1,beta,5,mast,7.3296976,15.183085,89,0.4928096830844879
human1_lib1.final_cell_0091-0,human1,beta,2,beta,7.4652243,15.345166,90,0.4730621874332428
human1_lib1.final_cell_0092-0,human1,beta,4,epsilon,8.58796,14.758022,91,0.3845422863960266
human1_lib1.final_cell_0093-0,human1,beta,2,beta,6.254929,15.4182005,92,0.5651965141296387
human1_lib1.final_cell_0094-0,human1,beta,5,mast,7.7098083,15.97272,93,0.462486207485199
human1_lib1.final_cell_0095-0,human1,beta,4,epsilon,7.3979053,14.251913,94,0.7018015384674072
human1_lib1.final_cell_0096-0,human1,beta,5,mast,10.546021,14.921523,95,0.7773785591125488
human1_lib1.final_cell_0097-0,human1,beta,2,beta,6.6535044,14.194135,96,0.5621834993362427
human1_lib1.final_cell_0098-0,human1,delta,6,delta,4.96005,5.886504,97,0.550608217716217
human1_lib1.final_cell_0099-0,human1,delta,6,delta,5.3096986,5.103121,98,0.6373005509376526
human1_lib1.final_cell_0100-0,human1,beta,2,beta,6.564424,15.493933,99,0.3845422863960266
human1_lib1.final_cell_0101-0,human1,delta,6,delta,4.2943916,5.468002,100,0.592452883720398
human1_lib1.final_cell_0102-0,human1,alpha,7,schwann,-6.905967,6.9462957,101,0.8755214214324951
human1_lib1.final_cell_0103-0,human1,alpha,0,alpha,-5.8210306,7.6211486,102,0.8885367512702942
human1_lib1.final_cell_0104-0,human1,delta,6,delta,4.0803833,5.255313,103,0.3845422863960266
human1_lib1.final_cell_0105-0,human1,beta,2,beta,6.815435,15.2575445,104,0.435200572013855
human1_lib1.final_cell_0106-0,human1,beta,2,beta,6.8212914,15.02477,105,0.3933337032794952
human1_lib1.final_cell_0107-0,human1,beta,5,mast,9.936734,15.284355,106,1.300873041152954
human1_lib1.final_cell_0108-0,human1,beta,5,mast,8.391552,16.165983,107,0.3908323645591736
human1_lib1.final_cell_0109-0,human1,acinar,1,acinar,9.8518305,-1.8281125,108,1.0562007427215576
human1_lib1.final_cell_0110-0,human1,delta,6,delta,5.466086,5.35116,109,0.6393961906433105
human1_lib1.final_cell_0111-0,human1,beta,2,beta,6.8344774,16.31958,110,0.6588385105133057
human1_lib1.final_cell_0112-0,human1,beta,5,mast,9.896243,14.927559,111,0.74482262134552
human1_lib1.final_cell_0113-0,human1,delta,6,delta,4.641854,5.757221,112,0.4239105880260467
human1_lib1.final_cell_0114-0,human1,beta,4,epsilon,7.0812297,14.242074,113,0.5978574752807617
human1_lib1.final_cell_0115-0,human1,beta,2,beta,6.5740495,14.697818,114,0.5923497676849365
human1_lib1.final_cell_0116-0,human1,beta,2,beta,6.2340364,15.984185,115,0.3845422863960266
human1_lib1.final_cell_0117-0,human1,delta,6,delta,5.376969,5.448478,116,0.4984748363494873
human1_lib1.final_cell_0118-0,human1,beta,2,beta,6.395558,14.783883,117,0.3902829587459564
human1_lib1.final_cell_0119-0,human1,delta,6,delta,4.6245146,5.481385,118,0.4192501604557037
human1_lib1.final_cell_0120-0,human1,beta,2,beta,6.8858733,14.309447,119,0.3845422863960266
human1_lib1.final_cell_0121-0,human1,beta,2,beta,6.2544003,14.755579,120,0.7590821385383606
human1_lib1.final_cell_0122-0,human1,beta,5,mast,8.179132,16.000868,121,0.5008149147033691
human1_lib1.final_cell_0123-0,human1,epsilon,6,delta,4.056804,5.8100133,122,0.3845422863960266
human1_lib1.final_cell_0124-0,human1,beta,2,beta,6.63718,15.335572,123,0.424099862575531
human1_lib1.final_cell_0125-0,human1,beta,2,beta,6.8012967,14.549544,124,0.5822436809539795
human1_lib1.final_cell_0126-0,human1,beta,2,beta,7.3394146,16.394459,125,0.408204048871994
human1_lib1.final_cell_0127-0,human1,delta,6,delta,5.0301876,5.4840455,126,1.35442316532135
human1_lib1.final_cell_0128-0,human1,beta,2,beta,6.2973804,14.654112,127,0.8909814953804016
human1_lib1.final_cell_0129-0,human1,delta,6,delta,4.5253224,5.623566,128,0.3845422863960266
human1_lib1.final_cell_0130-0,human1,beta,2,beta,6.6478806,15.728013,129,0.3920319974422455
human1_lib1.final_cell_0131-0,human1,alpha,0,alpha,-7.436249,8.703784,130,0.6216465830802917
human1_lib1.final_cell_0132-0,human1,alpha,7,schwann,-5.8118186,7.1027517,131,1.7073959112167358
human1_lib1.final_cell_0133-0,human1,beta,4,epsilon,7.7090106,14.588003,132,0.4858000576496124
human1_lib1.final_cell_0134-0,human1,acinar,1,acinar,10.156076,-1.3869073,133,0.8629787564277649
human1_lib1.final_cell_0135-0,human1,alpha,7,schwann,-6.628688,6.9097166,134,0.8155232071876526
human1_lib1.final_cell_0136-0,human1,beta,5,mast,9.327228,15.578289,135,0.4148635864257812
human1_lib1.final_cell_0137-0,human1,beta,2,beta,6.499679,15.225715,136,0.3845422863960266
human1_lib1.final_cell_0138-0,human1,alpha,0,alpha,-5.3990126,8.523606,137,0.7948704957962036
human1_lib1.final_cell_0139-0,human1,beta,4,epsilon,7.1732755,14.872662,138,0.4818576574325561
human1_lib1.final_cell_0140-0,human1,delta,6,delta,4.7271895,5.7729955,139,0.4653327167034149
human1_lib1.final_cell_0141-0,human1,beta,5,mast,10.66491,14.828692,140,0.5697650909423828
human1_lib1.final_cell_0142-0,human1,beta,5,mast,8.030782,15.291838,141,0.4424916207790375
human1_lib1.final_cell_0143-0,human1,beta,2,beta,6.9133477,14.632242,142,0.407447874546051
human1_lib1.final_cell_0144-0,human1,beta,2,beta,5.8545413,14.876078,143,0.8867955207824707
human1_lib1.final_cell_0145-0,human1,beta,5,mast,8.747683,15.077852,144,0.4510129988193512
human1_lib1.final_cell_0146-0,human1,delta,6,delta,4.892866,5.584727,145,0.4935744702816009
human1_lib1.final_cell_0147-0,human1,beta,5,mast,10.435641,14.820599,146,0.5617421865463257
human1_lib1.final_cell_0148-0,human1,ductal,3,ductal,3.71367,-2.9370959,147,1.5690079927444458
human1_lib1.final_cell_0149-0,human1,ductal,3,ductal,3.9267864,-2.861107,148,1.9371027946472168
human1_lib1.final_cell_0150-0,human1,beta,5,mast,8.417881,15.881403,149,0.4320563077926636
human1_lib1.final_cell_0151-0,human1,beta,5,mast,9.373806,14.923475,150,0.6547221541404724
human1_lib1.final_cell_0152-0,human1,beta,2,beta,6.519707,14.401439,151,0.3889367878437042
human1_lib1.final_cell_0153-0,human1,beta,4,epsilon,7.3366995,14.751841,152,0.5916877388954163
human1_lib1.final_cell_0154-0,human1,delta,6,delta,4.3311777,5.4451094,153,0.4446896612644195
human1_lib1.final_cell_0155-0,human1,beta,2,beta,6.614607,14.046542,154,0.5883980393409729
human1_lib1.final_cell_0156-0,human1,activated_stellate,8,activated_stellate,15.791335,4.4108467,155,1.5186917781829834
human1_lib1.final_cell_0157-0,human1,beta,2,beta,6.5958023,15.625318,156,0.3845422863960266
human1_lib1.final_cell_0158-0,human1,beta,5,mast,8.3299,15.850369,157,0.5961948037147522
human1_lib1.final_cell_0159-0,human1,alpha,0,alpha,-5.728493,7.2445054,158,1.2158453464508057
human1_lib1.final_cell_0160-0,human1,beta,5,mast,8.182899,15.450634,159,0.5671037435531616
human1_lib1.final_cell_0161-0,human1,alpha,0,alpha,-7.595897,7.9623604,160,0.8094048500061035
human1_lib1.final_cell_0162-0,human1,beta,4,epsilon,7.290938,14.954605,161,0.5602282881736755
human1_lib1.final_cell_0163-0,human1,gamma,9,gamma,-2.3353653,16.85794,162,0.7809768319129944
human1_lib1.final_cell_0164-0,human1,beta,2,beta,6.751493,14.633775,163,0.425191730260849
human1_lib1.final_cell_0165-0,human1,beta,2,beta,6.975006,13.959172,164,0.7169312834739685
human1_lib1.final_cell_0166-0,human1,beta,5,mast,9.539548,14.971087,165,0.8467071652412415
human1_lib1.final_cell_0167-0,human1,beta,5,mast,10.256186,15.118448,166,0.8516775965690613
human1_lib1.final_cell_0168-0,human1,beta,2,beta,6.163721,15.693348,167,0.409286618232727
human1_lib1.final_cell_0169-0,human1,beta,5,mast,7.9958963,15.347346,168,0.3845422863960266
human1_lib1.final_cell_0170-0,human1,beta,5,mast,9.163971,15.111223,169,0.4697534143924713
human1_lib1.final_cell_0171-0,human1,acinar,1,acinar,10.025316,-1.4301836,170,0.898522675037384
human1_lib1.final_cell_0172-0,human1,beta,5,mast,10.669223,14.866854,171,0.6354389190673828
human1_lib1.final_cell_0173-0,human1,acinar,1,acinar,9.858684,-1.0222589,172,1.0056589841842651
human1_lib1.final_cell_0174-0,human1,beta,2,beta,7.0460124,16.19511,173,0.3845422863960266
human1_lib1.final_cell_0175-0,human1,beta,4,epsilon,7.2320805,14.433208,174,0.6986459493637085
human1_lib1.final_cell_0176-0,human1,beta,2,beta,6.7195244,15.022203,175,0.3909854590892792
human1_lib1.final_cell_0177-0,human1,acinar,1,acinar,10.161913,-1.2171248,176,0.9423798322677612
human1_lib1.final_cell_0178-0,human1,delta,6,delta,5.272389,5.5517154,177,0.4060499370098114
human1_lib1.final_cell_0179-0,human1,beta,2,beta,6.9781094,15.376786,178,0.3845422863960266
human1_lib1.final_cell_0180-0,human1,delta,6,delta,4.7423787,6.0440345,179,0.5030432343482971
human1_lib1.final_cell_0181-0,human1,beta,2,beta,6.845913,16.333872,180,0.3845422863960266
human1_lib1.final_cell_0182-0,human1,acinar,1,acinar,9.69397,-0.9936615,181,1.0525745153427124
human1_lib1.final_cell_0183-0,human1,alpha,0,alpha,-7.0853887,7.4802127,182,0.714181661605835
human1_lib1.final_cell_0184-0,human1,beta,4,epsilon,7.3922467,14.560765,183,0.3845422863960266
human1_lib1.final_cell_0185-0,human1,alpha,7,schwann,-6.9952335,6.9360604,184,1.0300532579421997
human1_lib1.final_cell_0186-0,human1,beta,2,beta,6.37299,14.935937,185,0.3968111276626587
human1_lib1.final_cell_0187-0,human1,alpha,0,alpha,-7.0329647,7.9037375,186,0.5521148443222046
human1_lib1.final_cell_0188-0,human1,endothelial,10,endothelial,18.195099,8.421006,187,2.838065385818481
human1_lib1.final_cell_0189-0,human1,beta,5,mast,7.757141,14.519104,188,0.5207990407943726
human1_lib1.final_cell_0190-0,human1,beta,2,beta,7.041313,15.200277,189,0.3845422863960266
human1_lib1.final_cell_0191-0,human1,alpha,0,alpha,-6.515764,8.019358,190,1.0820640325546265
human1_lib1.final_cell_0192-0,human1,delta,6,delta,4.474072,5.874464,191,0.6771794557571411
human1_lib1.final_cell_0193-0,human1,beta,2,beta,6.4406524,15.296509,192,0.6300177574157715
human1_lib1.final_cell_0194-0,human1,beta,2,beta,6.566852,14.44229,193,0.6379033327102661
human1_lib1.final_cell_0195-0,human1,delta,6,delta,4.3073363,5.8497486,194,0.3845422863960266
human1_lib1.final_cell_0196-0,human1,beta,2,beta,6.9142294,15.908874,195,0.3845422863960266
human1_lib1.final_cell_0197-0,human1,gamma,9,gamma,-2.4536421,16.930813,196,1.304895281791687
human1_lib1.final_cell_0198-0,human1,alpha,0,alpha,-7.5028825,8.340813,197,1.003908634185791
human1_lib1.final_cell_0199-0,human1,beta,2,beta,6.677156,15.8644,198,0.3845422863960266
human1_lib1.final_cell_0200-0,human1,beta,2,beta,6.523612,15.76441,199,0.4322963654994964
human1_lib1.final_cell_0201-0,human1,delta,6,delta,4.2828307,5.2175903,200,0.3845422863960266
human1_lib1.final_cell_0202-0,human1,alpha,0,alpha,-7.443462,8.192246,201,0.7844308018684387
human1_lib1.final_cell_0203-0,human1,ductal,3,ductal,4.4990306,-4.646643,202,1.6050320863723757
human1_lib1.final_cell_0204-0,human1,beta,5,mast,7.8419604,15.790357,203,0.3910268247127533
human1_lib1.final_cell_0205-0,human1,alpha,7,schwann,-6.502852,6.783933,204,1.02877938747406
human1_lib1.final_cell_0206-0,human1,beta,2,beta,6.8305535,15.613948,205,0.5216475129127502
human1_lib1.final_cell_0207-0,human1,ductal,3,ductal,4.705551,-4.39162,206,1.8293495178222656
human1_lib1.final_cell_0208-0,human1,alpha,0,alpha,-6.8474116,7.5950165,207,0.9336262345314026
human1_lib1.final_cell_0209-0,human1,ductal,3,ductal,4.0332856,-3.7324169,208,1.7711597681045532
human1_lib1.final_cell_0210-0,human1,beta,2,beta,6.279848,15.858354,209,0.3896979987621307
human1_lib1.final_cell_0211-0,human1,beta,5,mast,7.6522546,15.587827,210,0.3845422863960266
human1_lib1.final_cell_0212-0,human1,alpha,0,alpha,-6.136139,7.6317086,211,0.5659632682800293
human1_lib1.final_cell_0213-0,human1,beta,5,mast,8.103492,15.47068,212,0.3845422863960266
human1_lib1.final_cell_0214-0,human1,beta,2,beta,6.5873985,14.715394,213,0.4194126427173614
human1_lib1.final_cell_0215-0,human1,quiescent_stellate,11,quiescent_stellate,13.974293,4.5172935,214,2.2492825984954834
human1_lib1.final_cell_0216-0,human1,ductal,3,ductal,4.5958424,-4.2100334,215,1.48355233669281
human1_lib1.final_cell_0217-0,human1,ductal,3,ductal,5.4539175,-3.1862912,216,3.588205099105835
human1_lib1.final_cell_0218-0,human1,endothelial,11,quiescent_stellate,13.990661,4.919025,217,2.838065385818481
human1_lib1.final_cell_0219-0,human1,activated_stellate,8,activated_stellate,15.72294,4.239835,218,1.7809360027313232
human1_lib1.final_cell_0220-0,human1,beta,2,beta,6.5118775,15.480358,219,0.3845422863960266
human1_lib1.final_cell_0221-0,human1,delta,6,delta,4.4675965,5.9273915,220,0.4618060290813446
human1_lib1.final_cell_0222-0,human1,gamma,9,gamma,-2.5695019,17.29488,221,0.8226739168167114
human1_lib1.final_cell_0223-0,human1,beta,4,epsilon,7.670098,14.981381,222,0.5557919144630432
human1_lib1.final_cell_0224-0,human1,beta,5,mast,9.018504,15.091196,223,0.5329344272613525
human1_lib1.final_cell_0225-0,human1,beta,2,beta,7.4812703,15.457976,224,0.3845422863960266
human1_lib1.final_cell_0226-0,human1,alpha,0,alpha,-7.486413,8.569673,225,0.5953617095947266
human1_lib1.final_cell_0227-0,human1,beta,2,beta,6.4142103,15.946773,226,0.3845422863960266
human1_lib1.final_cell_0228-0,human1,beta,2,beta,6.7710724,16.591948,227,0.4022493362426758
human1_lib1.final_cell_0229-0,human1,delta,6,delta,4.9807687,6.011278,228,0.3972583711147308
human1_lib1.final_cell_0230-0,human1,ductal,3,ductal,4.0228553,-2.8408475,229,1.2376415729522705
human1_lib1.final_cell_0231-0,human1,beta,5,mast,7.917447,15.954218,230,0.390080451965332
human1_lib1.final_cell_0232-0,human1,delta,6,delta,5.263271,5.1035986,231,0.4830269515514374
human1_lib1.final_cell_0233-0,human1,delta,6,delta,4.0736017,5.3979344,232,0.3852284252643585
human1_lib1.final_cell_0234-0,human1,beta,5,mast,8.424454,15.733532,233,0.3845422863960266
human1_lib1.final_cell_0235-0,human1,delta,6,delta,4.4963818,5.229127,234,0.4386638700962066
human1_lib1.final_cell_0236-0,human1,beta,5,mast,9.044398,14.561129,235,0.786175549030304
human1_lib1.final_cell_0237-0,human1,activated_stellate,8,activated_stellate,15.412685,4.3872914,236,1.5952787399291992
human1_lib1.final_cell_0238-0,human1,beta,5,mast,9.071543,15.16729,237,0.5101945996284485
human1_lib1.final_cell_0239-0,human1,beta,4,epsilon,7.749623,13.963511,238,0.4906901717185974
human1_lib1.final_cell_0240-0,human1,delta,6,delta,5.273743,5.533044,239,0.6624685525894165
human1_lib1.final_cell_0241-0,human1,beta,2,beta,6.9986773,15.750031,240,0.3926319479942322
human1_lib1.final_cell_0242-0,human1,quiescent_stellate,11,quiescent_stellate,13.678037,4.689999,241,1.3759256601333618
human1_lib1.final_cell_0243-0,human1,beta,2,beta,7.41278,15.591909,242,0.4467755258083343
human1_lib1.final_cell_0244-0,human1,acinar,1,acinar,9.813472,-1.2480185,243,0.8854354619979858
human1_lib1.final_cell_0245-0,human1,alpha,0,alpha,-5.7515345,8.280572,244,0.5255076885223389
human1_lib1.final_cell_0246-0,human1,delta,6,delta,5.319221,5.511198,245,0.4642984569072723
human1_lib1.final_cell_0247-0,human1,beta,2,beta,6.818893,15.604772,246,0.3845422863960266
human1_lib1.final_cell_0248-0,human1,alpha,0,alpha,-7.4386144,7.6738834,247,0.6606749892234802
human1_lib1.final_cell_0249-0,human1,beta,2,beta,6.109533,15.144486,248,0.4383094310760498
human1_lib1.final_cell_0250-0,human1,endothelial,10,endothelial,18.284399,7.8696594,249,2.0386803150177
human1_lib1.final_cell_0251-0,human1,delta,6,delta,5.524724,5.404178,250,0.415979653596878
human1_lib1.final_cell_0252-0,human1,delta,6,delta,4.136481,5.934052,251,0.4006436765193939
human1_lib1.final_cell_0253-0,human1,beta,2,beta,6.8040953,13.982287,252,0.7998719215393066
human1_lib1.final_cell_0254-0,human1,beta,2,beta,7.379498,15.360636,253,0.7623277306556702
human1_lib1.final_cell_0255-0,human1,delta,6,delta,4.1263504,5.284579,254,0.400072693824768
human1_lib1.final_cell_0256-0,human1,gamma,9,gamma,-2.4010417,16.741125,255,0.8499522805213928
human1_lib1.final_cell_0257-0,human1,alpha,7,schwann,-6.1570063,6.295042,256,0.7690149545669556
human1_lib1.final_cell_0258-0,human1,beta,2,beta,6.450813,15.942804,257,0.6611620187759399
human1_lib1.final_cell_0259-0,human1,beta,4,epsilon,7.608517,15.279759,258,0.4915828704833984
human1_lib1.final_cell_0260-0,human1,beta,5,mast,7.8867126,16.00692,259,0.4346998929977417
human1_lib1.final_cell_0261-0,human1,ductal,3,ductal,3.9813776,-2.729014,260,2.094947338104248
human1_lib1.final_cell_0262-0,human1,delta,6,delta,5.329133,5.256392,261,0.385492742061615
human1_lib1.final_cell_0263-0,human1,alpha,0,alpha,-7.5037026,7.96576,262,1.0338224172592163
human1_lib1.final_cell_0264-0,human1,beta,2,beta,6.518397,14.943909,263,0.399796724319458
human1_lib1.final_cell_0265-0,human1,gamma,9,gamma,-2.244757,16.832438,264,1.1184206008911133
human1_lib1.final_cell_0266-0,human1,beta,2,beta,6.2438383,14.697125,265,0.4208481013774872
human1_lib1.final_cell_0267-0,human1,beta,2,beta,6.3022943,16.082142,266,0.3934299349784851
human1_lib1.final_cell_0268-0,human1,beta,2,beta,6.8070936,15.721664,267,0.6412972807884216
human1_lib1.final_cell_0269-0,human1,quiescent_stellate,11,quiescent_stellate,13.80958,4.765314,268,1.6389003992080688
human1_lib1.final_cell_0270-0,human1,alpha,7,schwann,-6.1362724,6.364311,269,0.7395679354667664
human1_lib1.final_cell_0271-0,human1,delta,6,delta,5.1253066,4.9456687,270,0.4448172450065613
human1_lib1.final_cell_0272-0,human1,alpha,0,alpha,-6.765593,9.0704365,271,0.6722296476364136
