predicted_label,true_label,batch,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
12,delta,human1,delta,0.4733255,11.868688,85,0.4145906865596771
12,delta,human1,delta,-0.049524475,11.530503,86,0.3981080949306488
1,beta,human1,beta,-7.258197,10.077965,87,0.4240047335624695
1,beta,human1,beta,-2.7132628,11.006285,88,0.5754522681236267
1,beta,human1,beta,-5.490688,10.9056835,89,0.4928096830844879
1,beta,human1,beta,-7.6853375,9.639239,90,0.4730621874332428
1,beta,human1,beta,-5.6203017,10.481782,91,0.3845422863960266
1,beta,human1,beta,-6.1114197,11.824023,92,0.5651965141296387
1,beta,human1,beta,-6.5662317,9.779626,93,0.462486207485199
1,beta,human1,beta,-4.9243355,10.819866,94,0.7018015384674072
1,beta,human1,beta,-2.649111,11.046464,95,0.7773785591125488
1,beta,human1,beta,-5.2963095,11.454745,96,0.5621834993362427
12,delta,human1,delta,0.99658793,11.493896,97,0.550608217716217
12,delta,human1,delta,-0.07471127,11.198323,98,0.6373005509376526
1,beta,human1,beta,-6.0304394,11.260118,99,0.3845422863960266
12,delta,human1,delta,1.4749413,11.278883,100,0.592452883720398
7,alpha,human1,alpha,0.99523264,1.5746541,101,0.8755214214324951
7,alpha,human1,alpha,3.1064727,-0.2015339,102,0.8885367512702942
12,delta,human1,delta,0.50811344,11.586238,103,0.3845422863960266
1,beta,human1,beta,-6.2736034,11.468139,104,0.435200572013855
1,beta,human1,beta,-4.191895,11.080937,105,0.3933337032794952
1,beta,human1,beta,-2.9809191,10.89647,106,1.300873041152954
1,beta,human1,beta,-6.7751055,9.945215,107,0.3908323645591736
9,acinar,human1,acinar,13.605726,6.8989058,108,1.0562007427215576
12,delta,human1,delta,-0.024842381,11.636025,109,0.6393961906433105
1,beta,human1,beta,-6.1327033,11.3121805,110,0.6588385105133057
1,beta,human1,beta,-3.402782,10.819616,111,0.74482262134552
12,delta,human1,delta,0.4968858,11.652814,112,0.4239105880260467
1,beta,human1,beta,-4.340347,10.821514,113,0.5978574752807617
1,beta,human1,beta,-5.1047544,11.039612,114,0.5923497676849365
1,beta,human1,beta,-5.9658093,11.211903,115,0.3845422863960266
12,delta,human1,delta,0.68409806,11.516833,116,0.4984748363494873
1,beta,human1,beta,-5.418663,11.784154,117,0.3902829587459564
12,delta,human1,delta,1.4132951,11.308014,118,0.4192501604557037
1,beta,human1,beta,-5.9562902,11.79115,119,0.3845422863960266
1,beta,human1,beta,-5.0257497,11.675954,120,0.7590821385383606
1,beta,human1,beta,-4.8537793,9.827241,121,0.5008149147033691
12,epsilon,human1,delta,1.2350119,11.542315,122,0.3845422863960266
1,beta,human1,beta,-5.471711,11.3979025,123,0.424099862575531
1,beta,human1,beta,-5.0716558,11.918694,124,0.5822436809539795
1,beta,human1,beta,-7.147339,9.75037,125,0.408204048871994
7,delta,human1,alpha,1.4798793,0.25263008,126,1.35442316532135
1,beta,human1,beta,-4.4253964,10.726467,127,0.8909814953804016
12,delta,human1,delta,0.44256473,11.610818,128,0.3845422863960266
1,beta,human1,beta,-5.2921667,11.082558,129,0.3920319974422455
2,alpha,human1,gamma,3.6862714,-1.3504338,130,0.6216465830802917
7,alpha,human1,alpha,1.0653598,1.9235357,131,1.7073959112167358
1,beta,human1,beta,-6.312561,10.940743,132,0.4858000576496124
9,acinar,human1,acinar,13.772455,6.9268975,133,0.8629787564277649
7,alpha,human1,alpha,2.238843,0.29039925,134,0.8155232071876526
1,beta,human1,beta,-5.3202066,11.515688,135,0.4148635864257812
1,beta,human1,beta,-6.475405,11.563985,136,0.3845422863960266
2,alpha,human1,gamma,3.4369516,-1.1836292,137,0.7948704957962036
1,beta,human1,beta,-4.7346597,10.928192,138,0.4818576574325561
12,delta,human1,delta,-0.4846835,11.343004,139,0.4653327167034149
1,beta,human1,beta,-2.818504,10.949671,140,0.5697650909423828
1,beta,human1,beta,-5.7556415,11.162059,141,0.4424916207790375
1,beta,human1,beta,-6.369571,10.764367,142,0.407447874546051
1,beta,human1,beta,-5.949592,11.19381,143,0.8867955207824707
1,beta,human1,beta,-5.884513,10.945481,144,0.4510129988193512
12,delta,human1,delta,0.46661797,11.364998,145,0.4935744702816009
1,beta,human1,beta,-2.832759,10.963976,146,0.5617421865463257
5,ductal,human1,ductal,13.466165,-7.1789603,147,1.5690079927444458
5,ductal,human1,ductal,13.550708,-7.156491,148,1.9371027946472168
1,beta,human1,beta,-4.6970067,10.298492,149,0.4320563077926636
1,beta,human1,beta,-3.928893,10.2574215,150,0.6547221541404724
1,beta,human1,beta,-6.469746,10.698799,151,0.3889367878437042
1,beta,human1,beta,-5.28352,11.142481,152,0.5916877388954163
12,delta,human1,delta,0.4632591,11.638748,153,0.4446896612644195
1,beta,human1,beta,-4.2878227,11.188534,154,0.5883980393409729
13,activated_stellate,human1,activated_stellate,5.0052886,13.797009,155,1.5186917781829834
1,beta,human1,beta,-5.730681,11.276773,156,0.3845422863960266
1,beta,human1,beta,-4.1717143,9.672034,157,0.5961948037147522
7,alpha,human1,alpha,1.2099848,1.8257157,158,1.2158453464508057
1,beta,human1,beta,-6.9187546,10.09539,159,0.5671037435531616
2,alpha,human1,gamma,3.3382878,-1.120704,160,0.8094048500061035
1,beta,human1,beta,-5.15984,11.041762,161,0.5602282881736755
12,gamma,human1,delta,-1.2883936,-3.229638,162,0.7809768319129944
1,beta,human1,beta,-4.3414493,11.255436,163,0.425191730260849
1,beta,human1,beta,-4.273197,10.701379,164,0.7169312834739685
1,beta,human1,beta,-4.2818966,9.577856,165,0.8467071652412415
1,beta,human1,beta,-2.7189734,10.986255,166,0.8516775965690613
1,beta,human1,beta,-5.7640934,11.668873,167,0.409286618232727
1,beta,human1,beta,-6.5195603,11.365463,168,0.3845422863960266
1,beta,human1,beta,-5.0806756,10.654564,169,0.4697534143924713
9,acinar,human1,acinar,14.110885,7.558113,170,0.898522675037384
1,beta,human1,beta,-2.6533558,11.041619,171,0.6354389190673828
9,acinar,human1,acinar,13.557128,6.8879986,172,1.0056589841842651
1,beta,human1,beta,-6.5830536,11.384601,173,0.3845422863960266
1,beta,human1,beta,-4.8305807,11.385934,174,0.6986459493637085
1,beta,human1,beta,-4.9137144,11.515409,175,0.3909854590892792
9,acinar,human1,acinar,14.143373,7.5260515,176,0.9423798322677612
12,delta,human1,delta,0.9364887,11.781556,177,0.4060499370098114
1,beta,human1,beta,-7.039878,10.293505,178,0.3845422863960266
12,delta,human1,delta,1.1414338,11.735249,179,0.5030432343482971
1,beta,human1,beta,-6.470554,11.300322,180,0.3845422863960266
9,acinar,human1,acinar,13.76846,6.9958196,181,1.0525745153427124
7,alpha,human1,alpha,1.3811202,1.2149488,182,0.714181661605835
1,beta,human1,beta,-4.6799707,11.751531,183,0.3845422863960266
7,alpha,human1,alpha,1.0285975,1.4168465,184,1.0300532579421997
1,beta,human1,beta,-5.081945,11.439937,185,0.3968111276626587
7,alpha,human1,alpha,2.5966208,-0.49973544,186,0.5521148443222046
6,endothelial,human1,endothelial,1.9743246,15.247179,187,2.838065385818481
1,beta,human1,beta,-4.4145293,11.270593,188,0.5207990407943726
1,beta,human1,beta,-5.4994125,11.839511,189,0.3845422863960266
2,alpha,human1,gamma,3.624202,-3.0362134,190,1.0820640325546265
12,delta,human1,delta,-0.11071785,11.595199,191,0.6771794557571411
1,beta,human1,beta,-4.34956,11.142918,192,0.6300177574157715
1,beta,human1,beta,-5.341812,11.158116,193,0.6379033327102661
12,delta,human1,delta,0.6973238,11.771821,194,0.3845422863960266
1,beta,human1,beta,-6.0808034,11.182041,195,0.3845422863960266
12,gamma,human1,delta,-1.5230873,-2.886204,196,1.304895281791687
2,alpha,human1,gamma,3.3691056,-0.600793,197,1.003908634185791
1,beta,human1,beta,-6.007391,11.347464,198,0.3845422863960266
1,beta,human1,beta,-5.972636,11.578912,199,0.4322963654994964
12,delta,human1,delta,0.78421885,11.804026,200,0.3845422863960266
7,alpha,human1,alpha,2.8873022,-0.08135485,201,0.7844308018684387
4,ductal,human1,t_cell,11.197069,-7.141501,202,1.6050320863723757
1,beta,human1,beta,-6.1475196,11.122844,203,0.3910268247127533
7,alpha,human1,alpha,0.97608715,1.7043612,204,1.02877938747406
1,beta,human1,beta,-7.005451,11.026334,205,0.5216475129127502
4,ductal,human1,t_cell,11.38892,-7.067514,206,1.8293495178222656
7,alpha,human1,alpha,3.0048938,-0.270001,207,0.9336262345314026
4,ductal,human1,t_cell,12.675638,-7.1198726,208,1.7711597681045532
1,beta,human1,beta,-6.0363545,11.69798,209,0.3896979987621307
1,beta,human1,beta,-6.0351057,10.922245,210,0.3845422863960266
7,alpha,human1,alpha,2.9904315,-0.3841642,211,0.5659632682800293
1,beta,human1,beta,-5.9986415,11.67536,212,0.3845422863960266
1,beta,human1,beta,-4.7006083,11.852011,213,0.4194126427173614
3,quiescent_stellate,human1,quiescent_stellate,4.9114766,12.576366,214,2.2492825984954834
4,ductal,human1,t_cell,12.085781,-7.173126,215,1.48355233669281
5,ductal,human1,ductal,12.3160305,-9.167662,216,3.588205099105835
3,endothelial,human1,quiescent_stellate,5.4054275,12.920803,217,2.838065385818481
13,activated_stellate,human1,activated_stellate,5.382845,13.997987,218,1.7809360027313232
1,beta,human1,beta,-4.902581,11.505476,219,0.3845422863960266
12,delta,human1,delta,1.1542683,11.549755,220,0.4618060290813446
12,gamma,human1,delta,-1.4082205,-3.3528779,221,0.8226739168167114
1,beta,human1,beta,-6.111122,11.785724,222,0.5557919144630432
1,beta,human1,beta,-4.452454,9.774651,223,0.5329344272613525
1,beta,human1,beta,-6.894318,10.107112,224,0.3845422863960266
2,alpha,human1,gamma,3.4545362,-1.1598127,225,0.5953617095947266
1,beta,human1,beta,-5.031067,10.94936,226,0.3845422863960266
1,beta,human1,beta,-6.553713,11.391291,227,0.4022493362426758
12,delta,human1,delta,0.6108769,11.371835,228,0.3972583711147308
5,ductal,human1,ductal,13.530523,-8.08741,229,1.2376415729522705
1,beta,human1,beta,-6.027884,11.175368,230,0.390080451965332
12,delta,human1,delta,0.5346458,11.859066,231,0.4830269515514374
12,delta,human1,delta,0.49903044,11.656564,232,0.3852284252643585
1,beta,human1,beta,-5.472811,11.176758,233,0.3845422863960266
12,delta,human1,delta,1.0333103,11.725979,234,0.4386638700962066
1,beta,human1,beta,-5.447427,9.462508,235,0.786175549030304
13,activated_stellate,human1,activated_stellate,5.0351763,13.782685,236,1.5952787399291992
1,beta,human1,beta,-4.6644063,10.348492,237,0.5101945996284485
1,beta,human1,beta,-5.7267776,10.954904,238,0.4906901717185974
12,delta,human1,delta,0.5406769,11.658542,239,0.6624685525894165
1,beta,human1,beta,-6.8054256,10.419093,240,0.3926319479942322
3,quiescent_stellate,human1,quiescent_stellate,4.987431,12.307137,241,1.3759256601333618
1,beta,human1,beta,-4.9330187,11.828983,242,0.4467755258083343
9,acinar,human1,acinar,14.128824,7.5229707,243,0.8854354619979858
7,alpha,human1,alpha,2.3239024,0.4303498,244,0.5255076885223389
12,delta,human1,delta,1.1791627,11.721702,245,0.4642984569072723
1,beta,human1,beta,-7.011991,11.02419,246,0.3845422863960266
2,alpha,human1,gamma,3.7646396,-1.2788064,247,0.6606749892234802
1,beta,human1,beta,-4.809935,11.468143,248,0.4383094310760498
6,endothelial,human1,endothelial,2.4987998,15.577687,249,2.0386803150177
12,delta,human1,delta,1.3089844,11.449213,250,0.415979653596878
12,delta,human1,delta,0.8790947,11.113088,251,0.4006436765193939
1,beta,human1,beta,-5.5271635,10.332472,252,0.7998719215393066
1,beta,human1,beta,-6.700521,10.807489,253,0.7623277306556702
12,delta,human1,delta,0.24606003,11.528969,254,0.400072693824768
12,gamma,human1,delta,-1.6254573,-3.2427995,255,0.8499522805213928
7,alpha,human1,alpha,1.064393,1.8008051,256,0.7690149545669556
1,beta,human1,beta,-4.7188034,11.642798,257,0.6611620187759399
1,beta,human1,beta,-5.6017447,11.326899,258,0.4915828704833984
1,beta,human1,beta,-5.397452,11.322179,259,0.4346998929977417
5,ductal,human1,ductal,13.913778,-8.123772,260,2.094947338104248
12,delta,human1,delta,1.0179337,11.693878,261,0.385492742061615
2,alpha,human1,gamma,3.3922925,-1.0596972,262,1.0338224172592163
1,beta,human1,beta,-5.473566,11.379433,263,0.399796724319458
12,gamma,human1,delta,-1.58412,-3.6348908,264,1.1184206008911133
1,beta,human1,beta,-5.049087,10.782737,265,0.4208481013774872
1,beta,human1,beta,-4.674459,11.335876,266,0.3934299349784851
1,beta,human1,beta,-7.206237,10.837736,267,0.6412972807884216
3,quiescent_stellate,human1,quiescent_stellate,5.129415,12.316383,268,1.6389003992080688
7,alpha,human1,alpha,1.0960454,1.1624217,269,0.7395679354667664
12,delta,human1,delta,0.74411505,11.22571,270,0.4448172450065613
2,alpha,human1,gamma,3.6659234,-1.4588025,271,0.6722296476364136
6,endothelial,human1,endothelial,2.5087068,14.934797,272,2.5548081398010254
7,alpha,human1,alpha,1.0834607,1.9544656,273,0.8186652064323425
12,delta,human1,delta,1.2717837,11.636402,274,0.4726011753082275
1,beta,human1,beta,-5.6410007,11.551214,275,0.4028768241405487
12,gamma,human1,delta,-1.7097738,-3.4902887,276,0.8448987603187561
4,ductal,human1,t_cell,12.414242,-7.1363945,277,1.5138927698135376
7,alpha,human1,alpha,2.899369,-0.13774551,278,0.6854860186576843
7,alpha,human1,alpha,1.5421569,2.2193613,279,1.64440655708313
12,delta,human1,delta,-0.236101,11.546677,280,0.4196079969406128
1,beta,human1,beta,-5.6712985,10.922207,281,0.4750972986221313
1,beta,human1,beta,-5.6813602,10.190508,282,0.3881755471229553
5,ductal,human1,ductal,13.522137,-7.291077,283,1.450484275817871
7,alpha,human1,alpha,2.6033795,-0.40752327,284,0.5352808237075806
1,beta,human1,beta,-5.226828,10.854105,285,0.5372379422187805
12,delta,human1,delta,0.6298832,11.742809,286,0.7858168482780457
8,macrophage,human1,macrophage,-1.5064368,1.5106844,287,2.311654806137085
6,endothelial,human1,endothelial,2.3315752,15.448804,288,2.838065385818481
1,beta,human1,beta,-7.1865444,9.703999,289,0.4517211019992828
1,beta,human1,beta,-7.5990186,9.788579,290,0.3845422863960266
1,beta,human1,beta,-3.1765325,10.811844,291,0.5601277351379395
1,beta,human1,beta,-2.7797353,10.967728,292,0.5599321722984314
1,beta,human1,beta,-6.6455083,11.259838,293,0.3845422863960266
1,beta,human1,beta,-5.446489,11.670688,294,0.3845422863960266
1,beta,human1,beta,-7.1725507,10.46803,295,0.3845422863960266
1,beta,human1,beta,-4.9461794,10.843367,296,0.4642863571643829
1,beta,human1,beta,-6.050415,11.535137,297,0.5003435611724854
1,beta,human1,beta,-5.092965,11.389362,298,0.6096532344818115
1,beta,human1,beta,-5.627748,9.030955,299,0.5990949273109436
12,gamma,human1,delta,-1.3522533,-3.272909,300,0.8690796494483948
6,endothelial,human1,endothelial,2.8721871,15.179893,301,2.764203786849976
1,beta,human1,beta,-4.5119205,11.632108,302,0.4025837182998657
1,beta,human1,beta,-4.2643614,11.121183,303,0.6322447657585144
1,beta,human1,beta,-3.507107,10.912851,304,0.6607816815376282
12,delta,human1,delta,0.5315101,11.840392,305,0.3868978321552276
1,beta,human1,beta,-6.4071803,11.085957,306,0.3911658823490143
12,gamma,human1,delta,-1.594195,-3.0491188,307,0.7231968641281128
12,epsilon,human1,delta,2.0413184,11.111153,308,1.471419334411621
12,delta,human1,delta,0.5493982,11.5951185,309,0.4075567722320556
1,beta,human1,beta,-5.187401,10.094272,310,0.534327507019043
1,beta,human1,beta,-5.8996887,10.069364,311,0.3960795104503631
12,gamma,human1,delta,-1.6374506,-3.2285645,312,1.287380576133728
1,beta,human1,beta,-4.749957,10.919183,313,0.5447197556495667
12,beta,human1,delta,1.9783206,11.114084,314,2.0213348865509038
1,beta,human1,beta,-4.5578556,11.348136,315,0.6458925604820251
1,beta,human1,beta,-4.728913,11.730951,316,0.3845422863960266
1,beta,human1,beta,-5.014605,11.3519745,317,0.4484065175056457
6,endothelial,human1,endothelial,2.04622,15.269411,318,2.018383502960205
1,beta,human1,beta,-4.806273,11.504998,319,0.3845422863960266
12,delta,human1,delta,-0.28535804,11.605478,320,0.4782204329967499
2,alpha,human1,gamma,3.2273026,-2.2901864,321,0.6195551156997681
12,epsilon,human1,delta,2.0684168,11.087597,322,2.051245927810669
2,alpha,human1,gamma,3.399319,-0.79758406,323,0.6090423464775085
3,quiescent_stellate,human1,quiescent_stellate,5.210153,12.2559595,324,1.5031579732894895
7,alpha,human1,alpha,0.874712,0.18710983,325,1.05911386013031
2,alpha,human1,gamma,3.2568443,-0.38269332,326,0.8457207679748535
1,beta,human1,beta,-6.7738576,11.019862,327,0.3845422863960266
1,beta,human1,beta,-4.261139,11.137618,328,0.752828061580658
5,ductal,human1,ductal,12.260617,-9.487922,329,3.521430253982544
1,beta,human1,beta,-3.00408,10.856006,330,1.583376169204712
7,alpha,human1,alpha,1.174548,1.3796152,331,1.1730490922927856
1,beta,human1,beta,-4.6725235,11.736301,332,0.4195887148380279
7,alpha,human1,alpha,0.976406,1.7779002,333,1.1511393785476685
1,beta,human1,beta,-4.2362165,11.217424,334,1.2622259855270386
1,beta,human1,beta,-2.914498,10.86304,335,0.946740746498108
12,delta,human1,delta,-0.48613867,11.232181,336,0.7463385462760925
12,delta,human1,delta,0.3405033,11.415644,337,0.4448234438896179
1,beta,human1,beta,-6.916207,11.359125,338,0.3845422863960266
1,beta,human1,beta,-3.0592856,10.8812895,339,0.65033358335495
1,beta,human1,beta,-5.112454,11.535751,340,0.8069224953651428
4,ductal,human1,t_cell,11.8257265,-9.638525,341,3.588205099105835
9,acinar,human1,acinar,13.757104,7.1204543,342,0.8439728617668152
1,beta,human1,beta,-7.3118505,10.816631,343,0.4982005357742309
1,alpha,human1,beta,-5.4869075,10.133281,344,1.3602643013000488
1,beta,human1,beta,-5.896982,11.458875,345,0.3845422863960266
1,beta,human1,beta,-6.883932,10.345458,346,0.4479744434356689
7,alpha,human1,alpha,1.2281947,1.4294833,347,0.6147465705871582
1,beta,human1,beta,-5.0943785,11.622439,348,0.4680284857749939
3,quiescent_stellate,human1,quiescent_stellate,5.2317896,12.387431,349,1.656558871269226
1,beta,human1,beta,-6.3409123,11.335017,350,0.4693851172924042
12,gamma,human1,delta,1.2337965,0.078740686,351,1.0312941074371338
1,beta,human1,beta,-5.6042285,11.488902,352,0.9549379348754884
12,gamma,human1,delta,-1.5256386,-2.9770315,353,1.1732134819030762
6,endothelial,human1,endothelial,2.1323464,15.438222,354,2.082384824752808
1,beta,human1,beta,-4.5094395,11.323587,355,0.4053213000297546
2,alpha,human1,gamma,3.1808057,-0.43336725,356,0.5259835720062256
12,schwann,human1,delta,3.6186886,13.3704605,357,2.3964357376098637
1,beta,human1,beta,-6.5969915,11.202952,358,0.3845422863960266
3,quiescent_stellate,human1,quiescent_stellate,4.679555,11.95737,359,1.514595866203308
6,endothelial,human1,endothelial,2.0509765,15.249636,360,2.181569814682007
12,gamma,human1,delta,-1.6545637,-3.5891523,361,0.8458128571510315
1,beta,human1,beta,-4.884138,11.793084,362,0.4788736999034881
1,beta,human1,beta,-5.2451487,11.161065,363,0.5614848136901855
2,alpha,human1,gamma,3.7312262,-1.7857518,364,0.6224565505981445
2,alpha,human1,gamma,2.7086477,-0.73384184,365,0.5890830159187317
12,gamma,human1,delta,-1.4966183,-3.0022514,366,0.7438511848449707
1,beta,human1,beta,-7.544998,9.6227045,367,0.3845422863960266
1,beta,human1,beta,-3.0039098,10.827161,368,0.6769647002220154
12,delta,human1,delta,0.060346305,11.435177,369,0.510159969329834
9,acinar,human1,acinar,13.856441,7.0560846,370,0.8363832235336304
9,acinar,human1,acinar,13.907647,7.782196,371,0.8303059935569763
12,gamma,human1,delta,-1.4900436,-3.2103314,372,0.8416375517845154
4,ductal,human1,t_cell,11.993583,-7.282807,373,1.3645013570785522
5,ductal,human1,ductal,13.677232,-7.2741165,374,1.5625529289245603
1,endothelial,human1,beta,2.3478014,14.571062,375,2.819236993789673
12,delta,human1,delta,0.9337934,11.702813,376,0.442623108625412
1,beta,human1,beta,-6.3926954,10.82773,377,0.4794493913650512
1,beta,human1,beta,-7.5848966,10.557244,378,0.3845422863960266
6,endothelial,human1,endothelial,1.7961016,15.4017725,379,2.834635019302368
2,alpha,human1,gamma,3.4595025,-1.7163087,380,0.6331177353858948
9,acinar,human1,acinar,13.832202,7.1340528,381,0.939118266105652
6,endothelial,human1,endothelial,2.3595767,15.524812,382,2.027119398117065
6,endothelial,human1,endothelial,2.5295074,15.335333,383,2.61585545539856
2,alpha,human1,gamma,2.9032004,-0.85183805,384,0.8071936964988708
1,beta,human1,beta,-2.7299204,10.979024,385,0.6040181517601013
1,beta,human1,beta,-3.6711278,10.81104,386,0.4548751711845398
12,gamma,human1,delta,-1.5091972,-2.8245878,387,1.08262300491333
1,beta,human1,beta,-4.897134,11.62177,388,0.8788534998893738
7,alpha,human1,alpha,2.0037997,-0.12643197,389,0.6093010306358337
1,beta,human1,beta,-4.5364995,10.095553,390,0.5883755087852478
1,beta,human1,beta,-4.916346,11.514657,391,1.0711818933486938
1,beta,human1,beta,-5.1997705,11.627976,392,0.388481080532074
1,beta,human1,beta,-2.7228396,10.997682,393,0.591893196105957
1,beta,human1,beta,-6.0445995,11.132654,394,0.6135812997817993
12,delta,human1,delta,-0.028722286,11.353646,395,1.508114218711853
1,beta,human1,beta,-3.346401,10.683913,396,0.6377909779548645
3,quiescent_stellate,human1,quiescent_stellate,4.6631346,11.955479,397,1.4532036781311035
13,activated_stellate,human1,activated_stellate,5.0350513,13.864391,398,1.7404654026031494
1,beta,human1,beta,-5.0294833,11.29012,399,0.4113270938396454
7,alpha,human1,alpha,1.106612,1.967766,400,1.5119225978851318
1,beta,human1,beta,-2.7521596,10.970305,401,0.5741704702377319
