predicted_label,true_label,batch,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
1,B cell,3-M-8,B cell,15.544813,3.8626752,104,1.154680609703064
1,B cell,3-M-8,B cell,15.385667,5.512417,105,1.0325086116790771
1,B cell,3-M-8,B cell,13.742992,4.7095804,106,0.6363670229911804
0,T cell,3-M-8,T cell,-6.710166,0.5760619,107,0.5687500238418579
0,T cell,3-M-8,T cell,-1.1781169,-2.3828268,108,0.6156254410743713
1,B cell,3-M-8,B cell,15.049446,3.974625,109,1.2935062646865845
1,B cell,3-M-8,B cell,15.527959,4.502643,110,0.4141935706138611
1,B cell,3-M-8,B cell,9.5841465,6.020272,111,0.8032286167144775
1,B cell,3-M-8,B cell,14.447794,4.2915463,112,1.0589675903320312
1,B cell,3-M-8,B cell,16.037706,3.5797527,113,0.4539147317409515
0,T cell,3-M-8,T cell,-4.656313,3.9982398,114,1.069114089012146
1,B cell,3-M-8,B cell,15.368727,4.852701,115,0.4574678540229797
1,B cell,3-M-8,B cell,14.635556,4.4398203,116,0.503838837146759
0,T cell,3-M-8,T cell,-6.725751,0.89903027,117,0.6002140641212463
1,B cell,3-M-8,B cell,11.414989,-0.9929826,118,1.2925270795822144
1,B cell,3-M-8,B cell,12.24579,1.9867793,119,0.6661296486854553
1,B cell,3-M-8,B cell,15.076982,4.3327613,120,0.5253357291221619
1,B cell,3-M-8,B cell,16.296745,4.3033166,121,0.6953959465026855
1,B cell,3-M-8,B cell,16.250305,3.6023035,122,0.5733601450920105
1,B cell,3-M-8,B cell,11.169049,5.463782,123,0.9419008493423462
1,B cell,3-M-8,B cell,14.871902,4.0297036,124,1.2058531045913696
1,B cell,3-M-8,B cell,14.400631,3.7014894,125,0.9377111792564392
1,B cell,3-M-8,B cell,10.697164,5.799877,126,0.566030740737915
1,B cell,3-M-8,B cell,16.08726,4.8165765,127,0.5134485960006714
1,B cell,3-M-8,B cell,10.82654,5.490905,128,0.6035823822021484
1,B cell,3-M-8,B cell,14.564375,4.108263,129,0.5013107657432556
0,T cell,3-M-8,T cell,-1.2864809,-0.6750254,130,1.3374561071395874
1,B cell,3-M-8,B cell,11.459542,-0.33403647,131,0.979979395866394
1,B cell,3-M-8,B cell,10.134605,5.773656,132,0.6291022896766663
0,T cell,3-M-8,T cell,-1.2506062,-1.2518382,133,0.9110135436058044
1,B cell,3-M-8,B cell,16.433905,3.8662555,134,0.6218422651290894
1,B cell,3-M-8,B cell,14.540285,3.6927152,135,1.025745153427124
0,T cell,3-M-8,T cell,-1.1670525,0.3253281,136,1.3909597396850586
1,B cell,3-M-8,B cell,15.68063,3.2039816,137,0.4822037816047668
1,B cell,3-M-8,B cell,13.443408,5.487013,138,0.8627892732620239
1,B cell,3-M-8,B cell,16.310385,4.6495843,139,0.5269871950149536
1,B cell,3-M-8,B cell,11.914294,5.3860393,140,1.3637841939926147
1,B cell,3-M-8,B cell,15.057894,4.99423,141,0.7102841734886169
2,macrophage,3-M-8,macrophage,8.157185,-10.162359,142,1.3957505226135254
1,B cell,3-M-8,B cell,14.797281,3.463696,143,0.7003345489501953
0,T cell,3-M-8,T cell,-0.8293191,-2.2149851,144,0.7513490319252014
1,B cell,3-M-8,B cell,14.743605,3.7380009,145,0.6961089372634888
1,B cell,3-M-8,B cell,16.245304,3.7473595,146,0.4861690700054168
1,B cell,3-M-8,B cell,13.548176,4.8106194,147,1.1963140964508057
1,B cell,3-M-8,B cell,12.827741,4.28003,148,0.7466655373573303
1,B cell,3-M-8,B cell,13.649239,3.0338895,149,0.6062261462211609
1,B cell,3-M-8,B cell,15.380968,3.8108854,150,0.4655560553073883
1,B cell,3-M-8,B cell,9.418879,1.6809728,151,1.0176634788513184
1,B cell,3-M-8,B cell,16.69158,4.089846,152,0.576426088809967
1,B cell,3-M-8,B cell,15.351455,4.485887,153,0.5065978765487671
1,B cell,3-M-8,B cell,13.826299,4.6140437,154,1.0980218648910522
1,B cell,3-M-8,B cell,16.081324,3.2517202,155,0.4588338732719421
1,B cell,3-M-8,B cell,14.380437,4.4729066,156,0.5110330581665039
1,B cell,3-M-8,B cell,13.605353,4.4896684,157,1.185766100883484
1,B cell,3-M-8,B cell,12.0756645,-0.9599128,158,1.838529586791992
0,T cell,3-M-8,T cell,-6.430129,0.21909806,159,0.7046773433685303
0,T cell,3-M-8,T cell,-1.0574349,-2.1314576,160,0.8842522501945496
1,B cell,3-M-8,B cell,11.204255,5.489238,161,1.016200065612793
1,B cell,3-M-8,B cell,13.587099,4.965064,162,1.1487312316894531
1,B cell,3-M-8,B cell,15.351981,4.5830345,163,0.8216946721076965
1,B cell,3-M-8,B cell,16.075445,4.4911823,164,0.8177560567855835
1,B cell,3-M-8,B cell,15.1487255,4.1923995,165,0.4865327775478363
1,B cell,3-M-8,B cell,13.517042,5.4933662,166,0.9105988144874572
0,macrophage,3-M-8,T cell,0.79039186,-1.1482182,167,2.768887519836426
1,B cell,3-M-8,B cell,15.127119,3.5709984,168,0.522988498210907
1,B cell,3-M-8,B cell,10.070022,6.1538444,169,0.664918839931488
2,macrophage,3-M-8,macrophage,8.540268,-9.729649,170,2.192837715148926
4,macrophage,3-M-8,dendritic cell,7.2325306,-8.114909,171,2.024788618087769
1,B cell,3-M-8,B cell,15.626889,3.9941134,172,0.419261485338211
2,macrophage,3-M-8,macrophage,8.154542,-10.163934,173,2.008725166320801
0,T cell,3-M-8,T cell,-5.3370843,2.5186768,174,1.199110507965088
1,B cell,3-M-8,B cell,6.6420617,-10.311545,175,1.90183424949646
1,B cell,3-M-8,B cell,16.244814,4.86458,176,0.6556024551391602
1,B cell,3-M-8,B cell,10.5346365,5.634412,177,1.0299705266952517
1,B cell,3-M-8,B cell,12.366421,4.2175107,178,0.5679802298545837
0,T cell,3-M-8,T cell,-1.1318401,-1.7515452,179,1.6864866018295288
2,macrophage,3-M-8,macrophage,8.236443,-10.016786,180,1.4337486028671265
1,B cell,3-M-8,B cell,15.143848,4.203107,181,1.1272797584533691
1,B cell,3-M-8,B cell,12.111675,4.2848463,182,0.8153725862503052
1,B cell,3-M-8,B cell,14.084689,5.0393386,183,1.4429737329483032
0,T cell,3-M-8,T cell,-1.5508596,-0.41570553,184,1.2357124090194702
0,T cell,3-M-8,T cell,-1.1946725,-2.349328,185,1.0382517576217651
1,B cell,3-M-8,B cell,15.000301,3.7675226,186,0.6313398480415344
1,B cell,3-M-8,B cell,14.597874,4.647759,187,0.8839406967163086
0,T cell,3-M-8,T cell,-1.3059447,-1.3776023,188,0.816364586353302
1,B cell,3-M-8,B cell,15.127403,4.7010465,189,0.6161819696426392
2,macrophage,3-M-8,macrophage,9.154974,-10.045969,190,2.3393356800079346
0,dendritic cell,3-M-8,T cell,2.457329,-11.078036,191,3.791379690170288
0,T cell,3-M-8,T cell,-4.7005377,3.5621095,192,1.34770405292511
1,B cell,3-M-8,B cell,11.546634,5.5744233,193,0.9365663528442384
1,B cell,3-M-8,B cell,15.251446,5.405725,194,0.6293482780456543
1,B cell,3-M-8,B cell,12.675,4.832198,195,0.7551702260971069
1,B cell,3-M-8,B cell,12.545489,3.994442,196,0.4369690716266632
1,B cell,3-M-8,B cell,6.649494,-10.17167,197,1.6132941246032717
1,B cell,3-M-8,B cell,11.304364,-0.92262477,198,1.4636553525924685
1,B cell,3-M-8,B cell,16.716991,4.6585283,199,0.7382813096046448
3,natural killer cell,3-M-8,natural killer cell,-4.6095786,6.311018,200,1.925513505935669
0,T cell,3-M-8,T cell,-6.6270366,0.46993452,201,0.5497318506240845
1,B cell,3-M-8,B cell,15.127677,3.678206,202,0.6520432233810425
0,T cell,3-M-8,T cell,-0.90074766,-2.0855093,203,0.8315703868865967
1,B cell,3-M-8,B cell,16.082907,4.0405064,204,0.6368582844734192
3,natural killer cell,3-M-8,natural killer cell,-4.7393994,6.435864,205,1.6984151601791382
1,B cell,3-M-8,B cell,12.654479,4.397596,206,1.219274640083313
1,B cell,3-M-8,B cell,12.264269,5.3232474,207,0.6812126040458679
1,B cell,3-M-8,B cell,16.089306,3.3352792,208,0.5522122383117676
1,B cell,3-M-8,B cell,6.119511,-10.446223,209,4.771324157714844
3,natural killer cell,3-M-8,natural killer cell,-4.872476,6.555348,210,1.506039261817932
3,natural killer cell,3-M-8,natural killer cell,-5.0818973,6.7165837,211,2.111988306045532
1,B cell,3-M-8,B cell,12.289082,5.4458284,212,0.6267023682594299
4,macrophage,3-M-8,dendritic cell,7.2276216,-8.104443,213,1.5008059740066528
1,B cell,3-M-8,B cell,15.331669,4.735215,214,0.8105193972587585
1,B cell,3-M-8,B cell,10.964092,5.1879673,215,0.7774505615234375
0,T cell,3-M-8,T cell,-0.853825,-2.2565112,216,0.7799270749092102
0,dendritic cell,3-M-8,T cell,2.4928484,-11.109293,217,3.3695311546325684
1,B cell,3-M-8,B cell,16.104706,4.5292444,218,0.3977409899234772
1,B cell,3-M-8,B cell,11.735304,-0.3148297,219,0.7641527652740479
1,B cell,3-M-8,B cell,13.418184,3.9653056,220,0.948961079120636
2,macrophage,3-M-8,macrophage,7.767211,-10.999024,221,3.534769296646118
1,B cell,3-M-8,B cell,15.061089,4.8810873,222,0.6493025422096252
1,B cell,3-M-8,B cell,16.682259,4.169022,223,1.09282386302948
0,T cell,3-M-8,T cell,-1.165528,0.13384792,224,1.4512232542037964
1,B cell,3-M-8,B cell,11.375591,-0.21478656,225,1.068339228630066
1,B cell,3-M-8,B cell,14.522582,4.852036,226,0.8884880542755127
0,T cell,3-M-8,T cell,-0.88354,-2.3814404,227,1.2590864896774292
1,B cell,3-M-8,B cell,8.28802,2.8236895,228,4.844853401184082
1,B cell,3-M-8,B cell,8.293859,3.0319285,229,0.8436683416366577
1,B cell,3-M-8,B cell,10.400237,6.08062,230,0.5457376837730408
0,T cell,3-M-8,T cell,-5.4567027,2.6827192,231,0.9993048906326294
0,T cell,3-M-8,T cell,-0.76521164,-2.3366866,232,1.0817551612854004
1,B cell,3-M-8,B cell,11.626414,-0.7081746,233,1.049906611442566
1,B cell,3-M-8,B cell,15.287399,3.0250204,234,1.6448272466659546
1,B cell,3-M-8,B cell,15.53457,3.9569724,235,0.6881877183914185
0,T cell,3-M-8,T cell,-1.3081244,0.26672485,236,1.0021464824676514
1,B cell,3-M-8,B cell,12.905235,4.3723736,237,0.664317786693573
1,B cell,3-M-8,B cell,16.315693,3.9211884,238,0.8440962433815002
0,T cell,3-M-8,T cell,-6.5590086,0.90087026,239,0.8184153437614441
1,B cell,3-M-8,B cell,15.1004305,3.333567,240,0.782139003276825
1,B cell,3-M-8,B cell,12.823747,4.1790104,241,1.4926269054412842
1,B cell,3-M-8,B cell,16.889751,4.587849,242,0.6471484899520874
1,B cell,3-M-8,B cell,15.048256,4.0812283,243,0.4703483581542969
1,B cell,3-M-8,B cell,16.013466,3.9908998,244,0.4478453695774078
1,B cell,3-M-8,B cell,10.216294,6.0916905,245,0.5517909526824951
0,T cell,3-M-8,T cell,-6.773901,0.719799,246,1.2525153160095217
1,B cell,3-M-8,B cell,16.289328,4.839683,247,0.6106608510017395
0,T cell,3-M-8,T cell,-6.73236,0.57171124,248,0.665357768535614
1,B cell,3-M-8,B cell,12.894244,4.745886,249,1.5004189014434814
1,B cell,3-M-8,B cell,12.219102,5.1192327,250,0.8826419115066528
1,B cell,3-M-8,B cell,13.569377,5.459821,251,1.2236677408218384
1,B cell,3-M-8,B cell,14.267482,3.9556935,252,0.6135482788085938
0,T cell,3-M-8,T cell,-5.668727,2.2588232,253,1.1831881999969482
1,B cell,3-M-8,B cell,14.967681,4.9687114,254,0.7147387266159058
2,macrophage,3-M-8,macrophage,9.167981,-10.06132,255,2.41694450378418
1,B cell,3-M-8,B cell,12.561077,5.385777,256,1.0818599462509155
1,B cell,3-M-8,B cell,15.1475,5.074436,257,0.9765987396240234
1,B cell,3-M-8,B cell,13.647058,4.3772554,258,0.8074945211410522
1,B cell,3-M-8,B cell,16.56035,3.61008,259,0.4739615023136139
1,B cell,3-M-8,B cell,15.779165,2.6957958,260,0.4799695312976837
1,B cell,3-M-8,B cell,15.799699,4.374731,261,0.7362527847290039
0,T cell,3-M-8,T cell,-5.1621814,3.3963068,262,1.2020574808120728
1,B cell,3-M-8,B cell,10.931715,5.8075986,263,0.5397473573684692
3,natural killer cell,3-M-8,natural killer cell,-5.099602,6.7685657,264,1.732701539993286
1,B cell,3-M-8,B cell,15.948026,3.8669734,265,0.5273731350898743
1,B cell,3-M-8,B cell,16.784836,4.092213,266,0.4863804578781128
1,B cell,3-M-8,B cell,10.574693,6.0118165,267,0.9579812288284302
1,B cell,3-M-8,B cell,8.638554,2.7080286,268,0.8808185458183289
1,B cell,3-M-8,B cell,12.286753,4.0010586,269,1.0003880262374878
0,T cell,3-M-8,T cell,-6.583671,0.98581433,270,0.6624255180358887
1,B cell,3-M-8,B cell,14.138908,0.4966473,271,0.6890280246734619
0,T cell,3-M-8,T cell,-6.6529446,1.0647962,272,0.9621938467025756
1,B cell,3-M-8,B cell,15.949464,4.4620023,273,0.5925706624984741
0,T cell,3-M-8,T cell,-1.2311532,-1.2284191,274,0.7189626693725586
1,B cell,3-M-8,B cell,9.520414,5.866383,275,1.2388001680374146
1,B cell,3-M-8,B cell,15.103299,4.0998187,276,0.4332489967346191
1,B cell,3-M-8,B cell,6.02652,-10.496318,277,4.070825576782227
1,B cell,3-M-8,B cell,9.878725,6.192778,278,0.5472631454467773
1,B cell,3-M-8,B cell,15.241423,4.810262,279,1.0928579568862915
0,T cell,3-M-8,T cell,-5.944651,1.8636985,280,0.7696691751480103
1,B cell,3-M-8,B cell,12.87398,4.3068824,281,1.1449410915374756
1,B cell,3-M-8,B cell,16.609997,4.229174,282,0.4533144235610962
0,T cell,3-M-8,T cell,-1.2150578,-1.194499,283,1.0353692770004272
1,B cell,3-M-8,B cell,11.429753,-0.7316785,284,1.1931064128875732
1,B cell,3-M-8,B cell,11.347721,-0.917849,285,1.4566614627838137
0,T cell,3-M-8,T cell,-6.4209437,1.3888524,286,1.0790565013885498
1,B cell,3-M-8,B cell,13.610412,4.3217664,287,0.800643265247345
0,B cell,3-M-8,T cell,-5.3107657,2.8841398,288,0.9095465540885924
2,macrophage,3-M-8,macrophage,8.89263,-9.819139,289,2.761932611465454
1,B cell,3-M-8,B cell,13.17168,3.3741918,290,0.6995002031326294
1,B cell,3-M-8,B cell,14.67206,5.48794,291,0.4924086928367615
0,dendritic cell,3-M-8,T cell,2.415531,-11.043042,292,3.166593551635742
1,B cell,3-M-8,B cell,15.399564,5.5264854,293,1.4295275211334229
1,B cell,3-M-8,B cell,14.875108,2.7186232,294,0.4626200795173645
1,B cell,3-M-8,B cell,15.362556,5.415271,295,0.6109604835510254
1,B cell,3-M-8,B cell,14.785297,3.8327863,296,0.626215934753418
1,B cell,3-M-8,B cell,16.329103,4.1846,297,0.7538498044013977
1,B cell,3-M-8,B cell,13.699211,3.8616905,298,0.9038515686988832
1,B cell,3-M-8,B cell,14.575156,4.1170135,299,0.5460055470466614
1,B cell,3-M-8,B cell,15.586818,4.03264,300,0.9834015965461732
1,B cell,3-M-8,B cell,13.665166,4.8300176,301,1.172348141670227
1,B cell,3-M-8,B cell,11.328487,-1.0129546,302,1.575316309928894
1,B cell,3-M-8,B cell,14.203102,4.475012,303,0.5637006759643555
1,B cell,3-M-8,B cell,15.3348,3.827094,304,0.5765534043312073
1,B cell,3-M-8,B cell,15.35665,4.1528077,305,0.5710232853889465
1,B cell,3-M-8,B cell,15.617443,3.7584069,306,0.5572216510772705
1,B cell,3-M-8,B cell,15.389781,5.4064307,307,1.0154069662094116
1,B cell,3-M-8,B cell,13.302231,5.0184884,308,0.783902645111084
1,B cell,3-M-8,B cell,9.926567,6.115805,309,0.8407605290412903
1,B cell,3-M-8,B cell,15.505014,4.4787426,310,0.5801123380661011
1,B cell,3-M-8,B cell,16.122284,4.722711,311,0.7277648448944092
1,B cell,3-M-8,B cell,12.018372,5.4835258,312,0.8645347356796265
1,B cell,3-M-8,B cell,14.97875,5.515106,313,0.938434600830078
1,B cell,3-M-8,B cell,15.899918,3.7265718,314,0.42786505818367
1,B cell,3-M-8,B cell,14.928132,3.444792,315,0.4373861253261566
1,B cell,3-M-8,B cell,15.705778,5.1254888,316,1.0475304126739502
0,T cell,3-M-8,T cell,-4.98321,3.4582448,317,1.608975887298584
1,B cell,3-M-8,B cell,12.199374,4.8400674,318,0.861505925655365
1,B cell,3-M-8,B cell,16.524862,3.6590126,319,0.616249144077301
1,B cell,3-M-8,B cell,11.479423,-0.7598213,320,1.443284034729004
0,T cell,3-M-8,T cell,-6.811572,0.5643362,321,0.8498496413230896
1,B cell,3-M-8,B cell,13.829912,5.174034,322,0.7606240510940552
1,B cell,3-M-8,B cell,13.622313,5.450345,323,0.8032535314559937
1,B cell,3-M-8,B cell,14.271347,4.831362,324,0.4897748529911041
3,natural killer cell,3-M-8,natural killer cell,-4.882879,6.5806746,325,2.1945152282714844
1,B cell,3-M-8,B cell,15.545641,4.4427123,326,1.1616411209106443
1,B cell,3-M-8,B cell,16.879395,4.448263,327,0.6248250603675842
1,B cell,3-M-8,B cell,15.957369,1.087496,328,0.5102478861808777
0,T cell,3-M-8,T cell,-1.4295763,0.4346076,329,1.2596087455749512
1,B cell,3-M-8,B cell,14.937185,5.403623,330,1.1506901979446411
1,B cell,3-M-8,B cell,15.341011,3.5717225,331,0.9090293645858764
1,B cell,3-M-8,B cell,8.951083,2.1621711,332,1.4080816507339478
1,B cell,3-M-8,B cell,14.304628,4.602037,333,0.975086510181427
1,B cell,3-M-8,B cell,13.948123,5.432877,334,1.4383091926574707
1,B cell,3-M-8,B cell,12.334905,5.4423275,335,1.141116738319397
1,B cell,3-M-8,B cell,15.479676,5.022904,336,1.1874568462371826
1,B cell,3-M-8,B cell,14.365243,4.6462693,337,0.583880603313446
1,B cell,3-M-8,B cell,11.06679,5.986595,338,1.0980290174484253
1,B cell,3-M-8,B cell,14.47027,4.415796,339,1.0727890729904177
1,B cell,3-M-8,B cell,12.7142725,5.1459227,340,0.6888875365257263
4,macrophage,3-M-8,dendritic cell,8.038441,-8.841983,341,1.8543496131896973
2,macrophage,3-M-8,macrophage,8.268502,-9.374468,342,2.4189236164093018
4,macrophage,3-M-8,dendritic cell,7.1770473,-8.043264,343,1.4574615955352783
1,B cell,3-M-8,B cell,14.761208,3.7188947,344,0.8259643316268921
1,B cell,3-M-8,B cell,15.412658,5.3832936,345,1.1144431829452517
1,B cell,3-M-8,B cell,8.070147,3.8186803,346,0.6791894435882568
1,B cell,3-M-8,B cell,15.755408,4.499938,347,0.4637972116470337
0,T cell,3-M-8,T cell,-4.953607,3.6581385,348,1.091504454612732
0,T cell,3-M-8,T cell,-3.316288,3.9664783,349,2.172133207321167
0,T cell,3-M-8,T cell,-6.3905334,0.46264794,350,1.0712443590164185
1,B cell,3-M-8,B cell,16.396261,4.090642,351,0.8550153970718384
1,B cell,3-M-8,B cell,16.317291,4.9692373,352,0.7447779178619385
1,B cell,3-M-8,B cell,15.54175,5.1892433,353,1.2196133136749268
1,B cell,3-M-8,B cell,16.975727,4.3967834,354,0.8620931506156921
1,B cell,3-M-8,B cell,16.362415,4.596481,355,0.7065642476081848
1,B cell,3-M-8,B cell,15.583303,5.3136425,356,0.8390697836875916
0,T cell,3-M-8,T cell,-0.7915591,-1.9695703,357,0.851363480091095
1,B cell,3-M-8,B cell,15.879647,3.3197143,358,0.5461634993553162
1,B cell,3-M-8,B cell,14.657999,4.754167,359,0.5423111915588379
1,B cell,3-M-8,B cell,13.733065,4.6752086,360,0.9881994724273682
1,B cell,3-M-8,B cell,11.280406,5.5896983,361,0.9432366490364076
1,B cell,3-M-8,B cell,12.55569,5.3826504,362,0.8625568747520447
