cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
bbag094_zeisel_cell_00097,1,1,5,1,2.8044298,8.703459,96,1.496932029724121
bbag094_zeisel_cell_00098,1,1,5,1,-3.3330708,3.113738,97,0.9518578052520752
bbag094_zeisel_cell_00099,1,1,9,Unmatched_9,0.22150908,4.0213766,98,1.9189600944519043
bbag094_zeisel_cell_00100,1,1,9,Unmatched_9,0.35015687,4.012882,99,1.8663731813430784
bbag094_zeisel_cell_00101,1,1,2,7,2.282885,8.819532,100,2.125306367874145
bbag094_zeisel_cell_00102,1,1,9,Unmatched_9,0.3840694,4.2210097,101,2.02292799949646
bbag094_zeisel_cell_00103,1,1,9,Unmatched_9,0.4394499,4.2385345,102,1.9984519481658936
bbag094_zeisel_cell_00104,1,1,2,7,3.0488536,9.703078,103,2.1031839847564697
bbag094_zeisel_cell_00105,1,1,9,Unmatched_9,0.28278628,4.303709,104,2.006086826324463
bbag094_zeisel_cell_00106,1,1,9,Unmatched_9,0.31368783,4.059903,105,2.0098578929901123
bbag094_zeisel_cell_00107,1,1,9,Unmatched_9,0.31278533,4.3051586,106,1.9310969114303589
bbag094_zeisel_cell_00108,1,1,9,Unmatched_9,0.44679898,4.2406926,107,1.9922839403152464
bbag094_zeisel_cell_00109,1,1,10,8,11.757904,2.3803825,108,2.938446521759033
bbag094_zeisel_cell_00110,1,1,9,Unmatched_9,0.24576426,3.7518125,109,1.8566166162490845
bbag094_zeisel_cell_00111,1,1,9,Unmatched_9,0.14082298,3.5996084,110,1.9354194402694704
bbag094_zeisel_cell_00112,1,1,9,Unmatched_9,0.1420872,3.4957356,111,1.5210069417953491
bbag094_zeisel_cell_00113,1,1,9,Unmatched_9,0.3078866,3.922142,112,1.6362675428390503
bbag094_zeisel_cell_00114,1,1,9,Unmatched_9,0.134789,3.4337068,113,1.6976503133773804
bbag094_zeisel_cell_00115,1,1,4,2,-1.9762183,1.0583348,114,1.4936774969100952
bbag094_zeisel_cell_00116,1,1,9,Unmatched_9,-0.34367043,3.2711258,115,1.412533402442932
bbag094_zeisel_cell_00117,1,1,1,4,-1.6029421,7.415925,116,2.0568175315856934
bbag094_zeisel_cell_00118,1,1,9,Unmatched_9,0.06972317,3.370701,117,1.5745645761489868
bbag094_zeisel_cell_00119,1,1,3,6,3.4289484,4.9454803,118,1.6855674982070925
bbag094_zeisel_cell_00120,1,1,4,2,-1.8407514,1.0441048,119,1.718733310699463
bbag094_zeisel_cell_00121,1,1,9,Unmatched_9,0.2422452,4.381116,120,1.9115796089172363
bbag094_zeisel_cell_00122,1,1,9,Unmatched_9,0.14252909,3.4691713,121,1.482154130935669
bbag094_zeisel_cell_00123,1,1,9,Unmatched_9,0.10977521,3.405136,122,1.7956836223602295
bbag094_zeisel_cell_00124,1,1,9,Unmatched_9,0.1313451,3.4355316,123,1.4968385696411133
bbag094_zeisel_cell_00125,1,1,9,Unmatched_9,0.116946824,3.4156475,124,1.9430221319198608
bbag094_zeisel_cell_00126,1,1,9,Unmatched_9,0.19607908,3.6098163,125,1.6209430694580078
bbag094_zeisel_cell_00127,1,1,2,7,2.715443,9.608506,126,2.1031839847564697
bbag094_zeisel_cell_00128,1,1,4,2,-1.7260014,1.0904458,127,1.6279244422912598
bbag094_zeisel_cell_00129,1,1,3,6,3.4959083,5.155849,128,1.5176180601119995
bbag094_zeisel_cell_00130,1,1,5,1,-3.0481086,2.1215038,129,1.4598286151885986
bbag094_zeisel_cell_00131,1,1,2,7,3.4128072,9.108317,130,1.3766920566558838
bbag094_zeisel_cell_00132,1,1,5,1,-3.401644,2.134473,131,1.23413348197937
bbag094_zeisel_cell_00133,1,1,5,1,-2.9777305,2.093438,132,1.4648027420043943
bbag094_zeisel_cell_00134,1,1,5,1,-2.9977572,2.086032,133,1.429039716720581
bbag094_zeisel_cell_00135,1,1,3,6,3.2147965,5.8474154,134,1.3650178909301758
bbag094_zeisel_cell_00136,1,1,5,1,-3.3294964,2.190736,135,1.8340319395065308
bbag094_zeisel_cell_00137,1,1,5,1,-3.3539414,2.276903,136,1.4143850803375244
bbag094_zeisel_cell_00138,1,1,5,1,-3.3273473,2.2724257,137,1.1309539079666138
bbag094_zeisel_cell_00139,1,1,5,1,-3.3520393,2.3245008,138,1.1241211891174316
bbag094_zeisel_cell_00140,1,1,5,1,-3.5553737,2.362137,139,1.050678253173828
bbag094_zeisel_cell_00141,1,1,5,1,-3.6668034,2.480481,140,1.985356092453003
bbag094_zeisel_cell_00142,1,1,5,1,-3.1334321,2.2742994,141,1.85511326789856
bbag094_zeisel_cell_00143,1,1,5,1,-2.761803,4.25158,142,0.8070445656776428
bbag094_zeisel_cell_00144,1,1,5,1,-3.4353719,2.3334382,143,1.1764428615570068
bbag094_zeisel_cell_00145,1,1,5,1,-3.5516014,2.3386867,144,1.1422135829925537
bbag094_zeisel_cell_00146,1,1,3,6,3.3471694,6.312331,145,1.5228934288024902
bbag094_zeisel_cell_00147,1,1,1,4,-2.0506573,6.469944,146,1.9117835760116575
bbag094_zeisel_cell_00148,1,1,5,1,-1.9572613,3.9337413,147,1.9398751258850095
bbag094_zeisel_cell_00149,1,1,5,1,-2.1477664,4.495639,148,1.746936321258545
bbag094_zeisel_cell_00150,1,1,1,4,-2.01252,6.422175,149,1.671467661857605
bbag094_zeisel_cell_00151,1,1,5,1,-2.3080196,4.4462123,150,1.336719036102295
bbag094_zeisel_cell_00152,1,1,5,1,-1.7878317,3.9601395,151,0.8659628033638
bbag094_zeisel_cell_00153,1,1,5,1,-1.7648267,4.0044656,152,1.413028597831726
bbag094_zeisel_cell_00154,1,1,5,1,-1.7120539,4.349603,153,0.8318750262260437
bbag094_zeisel_cell_00155,1,1,5,1,-1.5259758,4.136436,154,0.8273686170578003
bbag094_zeisel_cell_00156,1,1,5,1,-1.6640742,4.4614844,155,0.9513923525810242
bbag094_zeisel_cell_00157,1,1,5,1,-1.651238,4.433394,156,0.7777484655380249
bbag094_zeisel_cell_00158,1,1,5,1,-1.6363555,4.4384503,157,0.932388186454773
bbag094_zeisel_cell_00159,1,1,5,1,-1.6614857,4.472702,158,0.8311394453048706
bbag094_zeisel_cell_00160,1,1,5,1,-1.6460339,4.467482,159,1.0990641117095947
bbag094_zeisel_cell_00161,1,1,5,1,-1.7367224,4.410396,160,0.8299444913864136
bbag094_zeisel_cell_00162,1,1,5,1,-1.6274681,4.465237,161,0.8835005164146423
bbag094_zeisel_cell_00163,1,1,5,1,-1.6223537,4.477231,162,0.7566229701042175
bbag094_zeisel_cell_00164,1,1,5,1,-1.6465404,4.4618917,163,0.9594016671180724
bbag094_zeisel_cell_00165,1,1,5,1,-1.6354986,4.491777,164,1.0887471437454224
bbag094_zeisel_cell_00166,1,1,5,1,-1.64704,4.4887033,165,0.9197576642036438
bbag094_zeisel_cell_00167,1,1,5,1,-1.741791,4.358417,166,0.8175350427627563
bbag094_zeisel_cell_00168,1,1,5,1,-1.8609357,4.1962123,167,0.9304781556129456
bbag094_zeisel_cell_00169,1,1,5,1,-1.8521314,4.04116,168,0.9845380783081056
bbag094_zeisel_cell_00170,1,1,5,1,-1.9170585,4.0011954,169,1.0595815181732178
bbag094_zeisel_cell_00171,1,1,2,7,2.7375453,9.58778,170,1.6005852222442627
bbag094_zeisel_cell_00172,1,1,5,1,-1.6176089,3.8632402,171,0.8273665308952332
bbag094_zeisel_cell_00173,1,1,5,1,-1.5619752,3.8304534,172,1.020916223526001
bbag094_zeisel_cell_00174,1,1,5,1,-1.5325896,3.8816833,173,0.9973171949386596
bbag094_zeisel_cell_00175,1,1,5,1,-1.5141963,3.7832055,174,1.085210204124451
bbag094_zeisel_cell_00176,1,1,5,1,-1.6919332,3.8759036,175,0.8308880925178528
bbag094_zeisel_cell_00177,1,1,5,1,-1.5645454,3.8693771,176,1.290595769882202
bbag094_zeisel_cell_00178,1,1,5,1,-1.3512151,3.6574793,177,0.8786110281944275
bbag094_zeisel_cell_00179,1,1,5,1,-1.6370903,3.8215158,178,1.0566484928131104
bbag094_zeisel_cell_00180,1,1,2,7,3.4572341,9.328996,179,2.002232551574707
bbag094_zeisel_cell_00181,1,1,5,1,-1.4218204,3.754764,180,1.0061241388320925
bbag094_zeisel_cell_00182,1,1,5,1,-1.3954246,3.78239,181,1.139060378074646
bbag094_zeisel_cell_00183,1,1,5,1,-1.3739681,3.6763482,182,0.9633028507232666
bbag094_zeisel_cell_00184,1,1,5,1,-1.4297909,3.809513,183,0.9455857872962952
bbag094_zeisel_cell_00185,1,1,5,1,-1.5092652,3.8826866,184,1.0619804859161377
bbag094_zeisel_cell_00186,1,1,5,1,-1.2981443,4.486136,185,1.9817802906036377
bbag094_zeisel_cell_00187,1,1,5,1,-1.4819741,3.7090704,186,0.8776936531066895
bbag094_zeisel_cell_00188,1,1,5,1,-1.5807155,4.00433,187,2.0196986198425293
bbag094_zeisel_cell_00189,1,1,5,1,-1.3870479,3.7243152,188,1.30872642993927
bbag094_zeisel_cell_00190,1,1,2,7,3.7427144,9.419519,189,2.011035919189453
bbag094_zeisel_cell_00191,1,1,5,1,-1.8955969,4.083432,190,0.9512527585029602
bbag094_zeisel_cell_00192,1,1,0,3,0.03924935,0.83400387,191,1.2187706232070925
bbag094_zeisel_cell_00193,1,1,5,1,-1.9930393,3.8332,192,1.0575308799743652
bbag094_zeisel_cell_00194,1,1,5,1,-1.6457347,3.7555625,193,0.8631311655044556
bbag094_zeisel_cell_00195,1,1,0,3,0.5204632,-0.47044545,194,1.427151799201965
bbag094_zeisel_cell_00196,1,1,5,1,-1.6951026,3.8947935,195,1.3765660524368286
bbag094_zeisel_cell_00197,1,1,5,1,-1.7530276,3.9462717,196,1.270796775817871
bbag094_zeisel_cell_00198,1,1,5,1,-1.9250989,3.9633906,197,1.3166358470916748
bbag094_zeisel_cell_00199,1,1,5,1,-2.055764,4.05168,198,1.1721879243850708
bbag094_zeisel_cell_00200,1,1,5,1,-1.8327686,3.9534197,199,0.8944252729415894
bbag094_zeisel_cell_00201,1,1,5,1,-2.1289084,4.098435,200,1.4535188674926758
bbag094_zeisel_cell_00202,1,1,5,1,-2.6688805,3.9005773,201,0.914881467819214
bbag094_zeisel_cell_00203,1,1,5,1,-2.5817797,3.6975453,202,0.8129132390022278
bbag094_zeisel_cell_00204,1,1,5,1,-2.6797228,4.352221,203,1.4930111169815063
bbag094_zeisel_cell_00205,1,1,5,1,-2.7591283,4.237156,204,1.0059814453125
bbag094_zeisel_cell_00206,1,1,5,1,-2.1575048,5.2023983,205,2.073047637939453
bbag094_zeisel_cell_00207,1,1,3,6,3.4159296,5.070977,206,1.9314864873886108
bbag094_zeisel_cell_00208,1,1,5,1,-2.6876104,4.0732427,207,1.0212526321411133
bbag094_zeisel_cell_00209,1,1,5,1,-2.770866,4.304196,208,1.0729031562805176
bbag094_zeisel_cell_00210,1,1,5,1,-2.7233808,4.334592,209,0.8945046663284302
bbag094_zeisel_cell_00211,1,1,5,1,-2.7246318,4.3461647,210,1.0331405401229858
bbag094_zeisel_cell_00212,1,1,5,1,-2.379332,4.6160383,211,1.9572428464889529
bbag094_zeisel_cell_00213,1,1,5,1,-2.6905284,4.14127,212,1.414531946182251
bbag094_zeisel_cell_00214,1,1,5,1,-2.5851378,4.4621367,213,1.090202808380127
bbag094_zeisel_cell_00215,1,1,5,1,-2.5945501,4.4381037,214,1.3382045030593872
bbag094_zeisel_cell_00216,1,1,5,1,-2.365219,4.6959586,215,1.0406184196472168
bbag094_zeisel_cell_00217,1,1,5,1,-1.8626652,3.9527202,216,1.2302159070968628
bbag094_zeisel_cell_00218,1,1,5,1,-1.826661,3.9655507,217,1.292179822921753
bbag094_zeisel_cell_00219,1,1,0,3,1.2162702,0.8490576,218,1.4645625352859497
bbag094_zeisel_cell_00220,1,1,5,1,-3.7288656,2.4827406,219,1.2700088024139404
bbag094_zeisel_cell_00221,1,1,5,1,-3.5249996,2.8361185,220,1.011724829673767
bbag094_zeisel_cell_00222,1,1,5,1,-3.8680732,2.4421437,221,0.8387832045555115
bbag094_zeisel_cell_00223,1,1,5,1,-1.7990355,3.866588,222,1.1396926641464231
bbag094_zeisel_cell_00224,1,1,5,1,-3.7647843,2.5389175,223,0.8943235278129578
bbag094_zeisel_cell_00225,1,1,5,1,-3.696512,2.3946114,224,1.008663296699524
bbag094_zeisel_cell_00226,1,1,5,1,-3.7013028,2.4215236,225,0.9086171984672546
bbag094_zeisel_cell_00227,1,1,5,1,-2.0844533,5.4871798,226,1.774610996246338
bbag094_zeisel_cell_00228,1,1,5,1,-3.5512574,2.9811316,227,1.854972004890442
bbag094_zeisel_cell_00229,1,1,5,1,-2.6883202,4.0080276,228,1.2751874923706057
bbag094_zeisel_cell_00230,1,1,5,1,-2.74231,4.0983214,229,0.958881378173828
bbag094_zeisel_cell_00231,1,1,5,1,-2.744272,4.116138,230,1.259071946144104
bbag094_zeisel_cell_00232,1,1,5,1,-2.7406168,4.056595,231,1.037875413894653
bbag094_zeisel_cell_00233,1,1,2,7,3.8794072,11.029754,232,1.33902108669281
bbag094_zeisel_cell_00234,1,1,5,1,-2.7159607,3.9966002,233,1.0527931451797483
bbag094_zeisel_cell_00235,1,1,5,1,2.966697,8.763558,234,2.0001320838928223
bbag094_zeisel_cell_00236,1,1,5,1,-2.7983341,2.731158,235,1.3254717588424685
bbag094_zeisel_cell_00237,1,1,5,1,-3.5327692,2.9992602,236,0.8400750756263733
bbag094_zeisel_cell_00238,1,1,5,1,-3.7759206,2.8335998,237,0.916713535785675
bbag094_zeisel_cell_00239,1,1,5,1,-3.783145,2.4892266,238,2.0098578929901123
bbag094_zeisel_cell_00240,1,1,5,1,-2.607051,2.6042473,239,1.454441785812378
bbag094_zeisel_cell_00241,1,1,5,1,2.7483354,9.0347,240,2.1031839847564697
bbag094_zeisel_cell_00242,1,1,5,1,-3.258346,3.2444477,241,1.0206505060195925
bbag094_zeisel_cell_00243,1,1,5,1,-3.1996725,3.3119123,242,1.2925676107406616
bbag094_zeisel_cell_00244,1,1,5,1,-3.7341716,2.8351462,243,0.844996452331543
bbag094_zeisel_cell_00245,1,1,5,1,-2.9515808,2.8927262,244,1.1002734899520874
bbag094_zeisel_cell_00246,1,1,5,1,-3.7147896,2.9065506,245,0.9916508793830872
bbag094_zeisel_cell_00247,1,1,5,1,-3.7134697,2.5238106,246,0.993882179260254
bbag094_zeisel_cell_00248,1,1,5,1,-3.6816373,2.9487834,247,1.2881460189819336
bbag094_zeisel_cell_00249,1,1,6,5,7.6311693,8.149531,248,2.33571457862854
bbag094_zeisel_cell_00250,1,1,5,1,2.6896842,8.737771,249,1.9427218437194824
bbag094_zeisel_cell_00251,1,1,5,1,-3.472923,3.0273917,250,1.4515511989593506
bbag094_zeisel_cell_00252,1,1,5,1,-3.7322166,2.793338,251,1.1696736812591553
bbag094_zeisel_cell_00253,1,1,5,1,-3.6899388,2.6672177,252,0.9412161707878112
bbag094_zeisel_cell_00254,1,1,5,1,-3.3719985,1.8294445,253,1.508712649345398
bbag094_zeisel_cell_00255,1,1,5,1,-1.5091568,3.778651,254,0.9657975435256958
bbag094_zeisel_cell_00256,1,1,4,2,-1.7246516,0.4511953,255,1.9815795421600344
bbag094_zeisel_cell_00257,1,1,5,1,-1.9973496,3.6974342,256,1.0221623182296753
bbag094_zeisel_cell_00258,1,1,5,1,-1.4175322,3.782118,257,1.0226894617080688
bbag094_zeisel_cell_00259,1,1,4,2,-1.8182148,0.7789776,258,2.0920755863189697
bbag094_zeisel_cell_00260,1,1,0,3,0.87271935,0.875025,259,0.3845422863960266
bbag094_zeisel_cell_00261,1,1,5,1,-1.4803566,3.716847,260,1.0497812032699585
bbag094_zeisel_cell_00262,1,1,5,1,-3.2381003,3.2571926,261,0.979921579360962
bbag094_zeisel_cell_00263,1,1,5,1,-1.5740945,3.453838,262,0.9103906750679016
bbag094_zeisel_cell_00264,1,1,2,7,3.438832,10.094959,263,1.4929975271224976
bbag094_zeisel_cell_00265,1,1,9,Unmatched_9,0.34282228,3.6293814,264,1.9809540510177608
bbag094_zeisel_cell_00266,1,1,9,Unmatched_9,0.10287484,3.4067073,265,1.5041145086288452
bbag094_zeisel_cell_00267,1,1,5,1,-3.2609916,3.53368,266,0.997751772403717
bbag094_zeisel_cell_00268,1,1,10,8,11.732769,2.4094393,267,3.0590591430664062
bbag094_zeisel_cell_00269,1,1,5,1,-1.5369506,3.4037411,268,1.0566723346710205
bbag094_zeisel_cell_00270,1,1,5,1,2.7502422,8.727039,269,1.5821833610534668
bbag094_zeisel_cell_00271,1,1,5,1,-3.6100926,2.1272757,270,1.2276359796524048
bbag094_zeisel_cell_00272,1,1,5,1,-3.3853722,3.0516043,271,0.9438443183898926
bbag094_zeisel_cell_00273,1,1,9,Unmatched_9,0.14345081,3.4820576,272,1.829328775405884
bbag094_zeisel_cell_00274,1,1,5,1,-0.71423334,3.2451322,273,1.090229630470276
bbag094_zeisel_cell_00275,1,1,5,1,-3.142979,3.7194495,274,0.9195544123649596
bbag094_zeisel_cell_00276,1,1,9,Unmatched_9,0.0558581,3.2528634,275,1.1852675676345823
bbag094_zeisel_cell_00277,1,1,5,1,-2.5410185,3.6622686,276,0.987748086452484
bbag094_zeisel_cell_00278,1,1,5,1,-3.021888,2.914717,277,1.2425035238265991
bbag094_zeisel_cell_00279,1,1,9,Unmatched_9,0.15745565,3.330461,278,1.8008685111999512
bbag094_zeisel_cell_00280,1,1,5,1,-3.5944638,2.11079,279,1.1841667890548706
bbag094_zeisel_cell_00281,1,1,9,Unmatched_9,0.12099279,3.4802563,280,1.4673080444335938
bbag094_zeisel_cell_00282,1,1,4,2,-1.3109953,0.7049808,281,1.947403907775879
bbag094_zeisel_cell_00283,1,1,5,1,-3.5433643,2.0928426,282,0.991185188293457
bbag094_zeisel_cell_00284,1,1,5,1,-3.5404778,2.7414596,283,0.854890763759613
bbag094_zeisel_cell_00285,1,1,5,1,-3.3656886,2.2464886,284,1.2429929971694946
bbag094_zeisel_cell_00286,1,1,5,1,-3.5083127,2.0760608,285,0.896586537361145
bbag094_zeisel_cell_00287,1,1,5,1,-3.5348747,2.0798252,286,1.114309787750244
bbag094_zeisel_cell_00288,1,1,5,1,-3.1377122,2.113271,287,1.166643738746643
bbag094_zeisel_cell_00289,1,1,5,1,-3.71518,2.9110308,288,0.8909735083580017
bbag094_zeisel_cell_00290,1,1,5,1,-3.831984,2.443507,289,0.98495751619339
bbag094_zeisel_cell_00291,1,1,5,1,-3.6954553,2.929785,290,1.2606565952301023
