cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
B17_B002688_B009944_S41.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.424446,8.614593,96,0.4533765912055969
B17_D045313_B009942_S41.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.688976,9.692291,97,0.8624395728111267
B18_B000767_B009945_S42.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-10.224853,13.139058,98,0.8987593054771423
B18_B001247_B009941_S42.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.722765,9.990244,99,1.046458721160889
B18_B002681_B009943_S42.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.84853,7.4007173,100,0.4112134873867035
B18_B002688_B009944_S42.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-16.748285,14.083443,101,3.852586030960083
B18_D045313_B009942_S42.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.614717,9.812712,102,0.7321761250495911
B19_B000767_B009945_S43.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.333008,10.419896,103,0.7296211123466492
B19_B001247_B009941_S43.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",2.4410882,4.6165023,104,1.0477855205535889
B19_D045313_B009942_S43.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.884972,9.996523,105,0.5533416867256165
B1_B000767_B009945_S25.mm10-plus-4-0,single_batch,B cell,4,B cell,8.919987,-6.796672,106,0.9039587378501892
B1_B001247_B009941_S25.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-10.556337,13.539998,107,1.779350996017456
B1_B002681_B009943_S25.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.587529,9.062801,108,0.4480723142623901
B1_D045313_B009942_S25.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.817417,8.426118,109,0.4690355360507965
B20_B001247_B009941_S44.mm10-plus-4-0,single_batch,myeloid leukocyte,1,endothelial cell of hepatic sinusoid,-17.247442,10.713224,110,2.271519660949707
B20_B002688_B009944_S44.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.092975,9.457503,111,0.8521155118942261
B20_D045313_B009942_S44.mm10-plus-4-0,single_batch,Kupffer cell,1,endothelial cell of hepatic sinusoid,-15.436532,9.991495,112,1.1548926830291748
B21_B001247_B009941_S45.mm10-plus-4-0,single_batch,myeloid leukocyte,1,endothelial cell of hepatic sinusoid,-17.277252,10.715971,113,2.271519660949707
B21_B002688_B009944_S45.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.323559,10.355181,114,1.1325169801712036
B21_D045313_B009942_S45.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.782511,9.222271,115,0.3845422863960266
B22_B000767_B009945_S46.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-13.275273,21.631186,116,1.6103618144989014
B22_B001247_B009941_S46.mm10-plus-4-0,single_batch,T cell,2,mature NK T cell,-11.939511,20.991405,117,1.5603231191635132
B22_D045313_B009942_S46.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.8717146,8.672277,118,0.5974550843238831
B2_B001247_B009941_S26.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",1.8227617,4.72908,119,1.2813791036605835
B3_B000767_B009945_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,8.801266,-6.8256006,120,0.9357735514640808
B3_B001247_B009941_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,8.73518,-6.578631,121,0.717431366443634
B3_B002688_B009944_S27.mm10-plus-4-0,single_batch,B cell,4,B cell,8.550246,-6.8274984,122,0.7216642498970032
B3_D045313_B009942_S27.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-7.8615212,8.5388775,123,0.3845422863960266
B4_B000767_B009945_S28.mm10-plus-4-0,single_batch,B cell,4,B cell,8.793819,-6.6345215,124,0.996839702129364
B4_B001247_B009941_S28.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-10.551223,12.464363,125,0.8972364068031311
B4_B002681_B009943_S28.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-12.258976,21.155394,126,1.5393518209457395
B4_B002688_B009944_S28.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.061661,7.818433,127,0.3964408934116363
B4_D045313_B009942_S28.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.219394,9.144011,128,0.4266801178455353
B5_B001247_B009941_S29.mm10-plus-4-0,single_batch,B cell,4,B cell,8.885573,-6.836862,129,0.7505483627319336
B5_D045313_B009942_S29.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.107663,8.486236,130,0.3888925611972809
B6_B002688_B009944_S30.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.735831,9.089093,131,0.4465166628360748
B6_D045313_B009942_S30.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.49038,9.626706,132,0.4162071347236633
B7_B000767_B009945_S31.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-13.246773,21.62986,133,1.6616523265838623
B7_B001247_B009941_S31.mm10-plus-4-0,single_batch,B cell,4,B cell,8.741866,-6.469529,134,0.8796461820602417
B7_B002688_B009944_S31.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.409117,8.870776,135,0.3845422863960266
B7_D045313_B009942_S31.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-14.912806,9.249176,136,1.3120332956314087
B8_B000767_B009945_S32.mm10-plus-4-0,single_batch,B cell,4,B cell,8.981905,-6.8113184,137,1.161280393600464
B8_D045313_B009942_S32.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-11.854569,9.73671,138,0.84855055809021
B9_B000767_B009945_S33.mm10-plus-4-0,single_batch,"CD4-positive, alpha-beta T cell",2,mature NK T cell,-11.508652,20.369225,139,0.9429326057434082
B9_B002681_B009943_S33.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.907797,9.838947,140,0.777014434337616
B9_D045313_B009942_S33.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.1189,7.9968963,141,1.025525450706482
C10_B000767_B009945_S58.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",3.1080377,4.547428,142,1.3163576126098633
C10_B002681_B009943_S58.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.086629,7.779064,143,0.3845422863960266
C10_B002688_B009944_S58.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.395063,9.788615,144,0.4609176814556122
C11_B001247_B009941_S59.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.99673,10.459982,145,1.1654759645462036
C11_B002681_B009943_S59.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.401848,8.859978,146,0.4465721547603607
C11_B002688_B009944_S59.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.126034,8.86011,147,0.7098114490509033
C11_D045313_B009942_S59.mm10-plus-4-0,single_batch,NK cell,2,mature NK T cell,-13.584412,22.16117,148,1.699703335762024
C12_B001247_B009941_S60.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.821973,9.948609,149,0.7843581438064575
C12_D045313_B009942_S60.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,0,hepatocyte,-12.515119,10.203308,150,1.1294682025909424
C13_B000767_B009945_S61.mm10-plus-4-0,single_batch,hepatocyte,5,"CD8-positive, alpha-beta T cell",2.9888313,4.448022,151,1.016554355621338
C13_B001247_B009941_S61.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.976992,10.41457,152,0.5254335999488831
C13_B002681_B009943_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.577004,8.3693285,153,0.3969234526157379
C13_B002688_B009944_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.012589,9.692366,154,0.7486022114753723
C13_D045313_B009942_S61.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-8.030095,8.554615,155,0.4737648963928222
C14_B000767_B009945_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.00905,10.33355,156,0.538354754447937
C14_B001247_B009941_S62.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-10.40933,13.65568,157,1.0015740394592283
C14_B002681_B009943_S62.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.340908,9.93588,158,1.1162980794906616
C14_B002688_B009944_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.322805,9.777581,159,0.4981223344802856
C14_D045313_B009942_S62.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.347792,9.51908,160,0.472644567489624
C15_B000767_B009945_S63.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.665789,10.278299,161,0.5782744884490967
C15_B001247_B009941_S63.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.828299,10.222601,162,0.8152543306350708
C15_D045313_B009942_S63.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-12.768971,20.465464,163,1.4646944999694824
C16_B000767_B009945_S64.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.924084,10.518211,164,0.7326787710189819
C16_B002681_B009943_S64.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-9.083043,7.523707,165,0.4097165167331695
C16_B002688_B009944_S64.mm10-plus-4-0,single_batch,myeloid leukocyte,6,myeloid leukocyte,-13.316571,15.312435,166,1.2503870725631714
C16_D045313_B009942_S64.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-16.81434,14.142858,167,3.9888336658477774
C17_B000767_B009945_S65.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-12.671296,20.375608,168,1.5360878705978394
C17_B001247_B009941_S65.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.214869,10.639735,169,2.271519660949707
C17_B002688_B009944_S65.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.558013,9.852973,170,0.9791181087493896
C17_D045313_B009942_S65.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-11.54162,10.045445,171,0.9865965247154236
C18_B000767_B009945_S66.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.540396,10.540115,172,0.5510880351066589
C18_B001247_B009941_S66.mm10-plus-4-0,single_batch,neutrophil,9,neutrophil,-16.814564,14.084479,173,3.9896435737609854
C18_B002688_B009944_S66.mm10-plus-4-0,single_batch,hepatocyte,0,hepatocyte,-10.434784,8.960461,174,0.4399799704551697
C18_D045313_B009942_S66.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.854565,10.198073,175,0.5160033106803894
C19_B000767_B009945_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.423658,9.925517,176,1.1910476684570312
C19_B001247_B009941_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-17.131916,10.558112,177,0.7594152688980103
C19_D045313_B009942_S67.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-13.554211,9.860172,178,0.5814608335494995
C1_B000767_B009945_S49.mm10-plus-4-0,single_batch,mature NK T cell,2,mature NK T cell,-12.684169,20.390028,179,1.4730231761932373
C1_B001247_B009941_S49.mm10-plus-4-0,single_batch,B cell,4,B cell,8.896952,-7.188522,180,0.7932481169700623
C1_B002681_B009943_S49.mm10-plus-4-0,single_batch,Kupffer cell,3,Kupffer cell,-10.4134245,12.596318,181,0.7862499952316284
C1_B002688_B009944_S49.mm10-plus-4-0,single_batch,endothelial cell of hepatic sinusoid,1,endothelial cell of hepatic sinusoid,-16.811485,8.474028,182,0.568727433681488
C20_B000767_B009945_S68.mm10-plus-4-0,single_batch,B cell,4,B cell,9.198676,-6.716486,183,0.8661511540412903
