cell_id,batch,true_label,predicted_label,aligned_predicted_label,umap_1,umap_2,cell_index,scraw_reconstruction_weight
human1_lib1.final_cell_0063-0,human1,beta,0,beta,2.3703775,6.52448,62,0.6442668437957764
human1_lib1.final_cell_0064-0,human1,ductal,4,ductal,29.476952,3.8303442,63,2.0497941970825195
human1_lib1.final_cell_0065-0,human1,ductal,4,ductal,28.458273,2.8065279,64,2.240983009338379
human1_lib1.final_cell_0066-0,human1,acinar,2,acinar,32.06623,-1.9584275,65,0.873452365398407
human1_lib1.final_cell_0067-0,human1,alpha,1,alpha,12.324713,6.7205167,66,0.6518683433532715
human1_lib1.final_cell_0068-0,human1,beta,0,beta,1.6510319,8.49776,67,0.4093794226646423
human1_lib1.final_cell_0069-0,human1,delta,5,delta,3.6970384,1.986878,68,0.4079460203647613
human1_lib1.final_cell_0070-0,human1,alpha,1,alpha,12.272391,6.309996,69,0.6481142640113831
human1_lib1.final_cell_0071-0,human1,beta,0,beta,2.461363,6.666664,70,0.6689666509628296
human1_lib1.final_cell_0072-0,human1,beta,0,beta,2.258657,6.8077393,71,0.729046642780304
human1_lib1.final_cell_0073-0,human1,beta,0,beta,2.4035563,8.007038,72,0.6453590989112854
human1_lib1.final_cell_0074-0,human1,delta,5,delta,3.9884653,2.0929933,73,1.303847312927246
human1_lib1.final_cell_0075-0,human1,beta,0,beta,1.5500343,8.51063,74,0.4638182520866394
human1_lib1.final_cell_0076-0,human1,beta,0,beta,1.2580528,8.473875,75,0.5545840859413147
human1_lib1.final_cell_0077-0,human1,delta,5,delta,3.9274542,1.9531363,76,1.0310416221618652
human1_lib1.final_cell_0078-0,human1,beta,0,beta,1.440294,8.86714,77,0.6979889869689941
human1_lib1.final_cell_0079-0,human1,beta,0,beta,1.1522357,8.224608,78,0.3845422863960266
human1_lib1.final_cell_0080-0,human1,beta,0,beta,1.0768938,8.506335,79,0.5439367890357971
human1_lib1.final_cell_0081-0,human1,beta,0,beta,1.6956666,8.415825,80,0.4431606829166412
human1_lib1.final_cell_0082-0,human1,beta,0,beta,2.1869202,8.125587,81,0.3845422863960266
human1_lib1.final_cell_0083-0,human1,beta,0,beta,0.804372,9.309384,82,0.4170623123645782
human1_lib1.final_cell_0084-0,human1,acinar,2,acinar,32.158314,-1.8839247,83,0.9347803592681884
human1_lib1.final_cell_0085-0,human1,activated_stellate,6,activated_stellate,-0.07682334,-11.498035,84,1.596125602722168
human1_lib1.final_cell_0086-0,human1,delta,5,delta,3.8493207,1.7868506,85,0.4145906865596771
human1_lib1.final_cell_0087-0,human1,delta,5,delta,3.401131,1.8849571,86,0.3981080949306488
human1_lib1.final_cell_0088-0,human1,beta,0,beta,0.89653677,9.443732,87,0.4240047335624695
human1_lib1.final_cell_0089-0,human1,beta,0,beta,2.4575405,6.6608067,88,0.5754522681236267
human1_lib1.final_cell_0090-0,human1,beta,0,beta,1.7392145,8.590911,89,0.4928096830844879
human1_lib1.final_cell_0091-0,human1,beta,0,beta,2.0843627,11.226691,90,0.4730621874332428
human1_lib1.final_cell_0092-0,human1,beta,0,beta,0.9569351,8.2011595,91,0.3845422863960266
human1_lib1.final_cell_0093-0,human1,beta,0,beta,0.9949063,8.767121,92,0.5651965141296387
human1_lib1.final_cell_0094-0,human1,beta,0,beta,1.4106778,9.167237,93,0.462486207485199
human1_lib1.final_cell_0095-0,human1,beta,0,beta,1.1346033,8.234195,94,0.7018015384674072
human1_lib1.final_cell_0096-0,human1,beta,0,beta,2.430437,6.650086,95,0.7773785591125488
human1_lib1.final_cell_0097-0,human1,beta,0,beta,1.1119179,8.025151,96,0.5621834993362427
human1_lib1.final_cell_0098-0,human1,delta,5,delta,3.5852864,2.3193488,97,0.550608217716217
human1_lib1.final_cell_0099-0,human1,delta,5,delta,4.0590816,2.2504716,98,0.6373005509376526
human1_lib1.final_cell_0100-0,human1,beta,0,beta,0.869197,9.061722,99,0.3845422863960266
human1_lib1.final_cell_0101-0,human1,delta,5,delta,3.6916528,1.5472022,100,0.592452883720398
human1_lib1.final_cell_0102-0,human1,alpha,1,alpha,12.241064,6.2657123,101,0.8755214214324951
human1_lib1.final_cell_0103-0,human1,alpha,3,epsilon,12.672731,7.3751216,102,0.8885367512702942
human1_lib1.final_cell_0104-0,human1,delta,5,delta,3.5808663,2.0323188,103,0.3845422863960266
human1_lib1.final_cell_0105-0,human1,beta,0,beta,1.432396,9.2185135,104,0.435200572013855
human1_lib1.final_cell_0106-0,human1,beta,0,beta,1.3177912,8.629639,105,0.3933337032794952
human1_lib1.final_cell_0107-0,human1,beta,0,beta,2.4749076,6.7717113,106,1.300873041152954
human1_lib1.final_cell_0108-0,human1,beta,0,beta,1.7513399,10.417516,107,0.3908323645591736
human1_lib1.final_cell_0109-0,human1,acinar,2,acinar,31.93999,-1.7709085,108,1.0562007427215576
human1_lib1.final_cell_0110-0,human1,delta,5,delta,3.9800973,2.0693061,109,0.6393961906433105
human1_lib1.final_cell_0111-0,human1,beta,0,beta,1.4469486,9.585142,110,0.6588385105133057
human1_lib1.final_cell_0112-0,human1,beta,0,beta,1.9697987,8.043968,111,0.74482262134552
human1_lib1.final_cell_0113-0,human1,delta,5,delta,3.7464705,1.8573955,112,0.4239105880260467
human1_lib1.final_cell_0114-0,human1,beta,0,beta,1.1536908,8.1958,113,0.5978574752807617
human1_lib1.final_cell_0115-0,human1,beta,0,beta,1.5606886,8.641383,114,0.5923497676849365
human1_lib1.final_cell_0116-0,human1,beta,0,beta,1.3135945,9.347686,115,0.3845422863960266
human1_lib1.final_cell_0117-0,human1,delta,5,delta,3.8176038,1.9470714,116,0.4984748363494873
human1_lib1.final_cell_0118-0,human1,beta,0,beta,1.1538116,7.992859,117,0.3902829587459564
human1_lib1.final_cell_0119-0,human1,delta,5,delta,3.807629,1.7407984,118,0.4192501604557037
human1_lib1.final_cell_0120-0,human1,beta,0,beta,0.7413601,8.347405,119,0.3845422863960266
human1_lib1.final_cell_0121-0,human1,beta,0,beta,1.0845386,8.485081,120,0.7590821385383606
human1_lib1.final_cell_0122-0,human1,beta,0,beta,2.006208,8.433033,121,0.5008149147033691
human1_lib1.final_cell_0123-0,human1,epsilon,5,delta,3.2152824,1.9485836,122,0.3845422863960266
human1_lib1.final_cell_0124-0,human1,beta,0,beta,1.0351042,8.715111,123,0.424099862575531
human1_lib1.final_cell_0125-0,human1,beta,0,beta,1.2879199,8.449653,124,0.5822436809539795
human1_lib1.final_cell_0126-0,human1,beta,0,beta,1.1430635,9.2641945,125,0.408204048871994
human1_lib1.final_cell_0127-0,human1,delta,1,alpha,12.337029,6.162047,126,1.35442316532135
human1_lib1.final_cell_0128-0,human1,beta,0,beta,1.4457891,8.123535,127,0.8909814953804016
human1_lib1.final_cell_0129-0,human1,delta,5,delta,3.4241543,2.054964,128,0.3845422863960266
human1_lib1.final_cell_0130-0,human1,beta,0,beta,1.0512629,8.930125,129,0.3920319974422455
human1_lib1.final_cell_0131-0,human1,alpha,3,epsilon,13.3794775,7.3481207,130,0.6216465830802917
human1_lib1.final_cell_0132-0,human1,alpha,1,alpha,12.263067,5.9498363,131,1.7073959112167358
human1_lib1.final_cell_0133-0,human1,beta,0,beta,0.76130414,8.270701,132,0.4858000576496124
human1_lib1.final_cell_0134-0,human1,acinar,2,acinar,32.102474,-1.9704773,133,0.8629787564277649
human1_lib1.final_cell_0135-0,human1,alpha,1,alpha,12.283767,6.4425564,134,0.8155232071876526
human1_lib1.final_cell_0136-0,human1,beta,0,beta,1.2700205,8.665941,135,0.4148635864257812
human1_lib1.final_cell_0137-0,human1,beta,0,beta,0.74517506,8.862168,136,0.3845422863960266
human1_lib1.final_cell_0138-0,human1,alpha,1,alpha,12.761578,7.22799,137,0.7948704957962036
human1_lib1.final_cell_0139-0,human1,beta,0,beta,0.9924257,8.397963,138,0.4818576574325561
human1_lib1.final_cell_0140-0,human1,delta,5,delta,3.5636044,2.3606951,139,0.4653327167034149
human1_lib1.final_cell_0141-0,human1,beta,0,beta,2.4088604,6.7971406,140,0.5697650909423828
human1_lib1.final_cell_0142-0,human1,beta,0,beta,1.515291,8.899963,141,0.4424916207790375
human1_lib1.final_cell_0143-0,human1,beta,0,beta,1.7614888,8.747725,142,0.407447874546051
human1_lib1.final_cell_0144-0,human1,beta,0,beta,2.271437,8.443671,143,0.8867955207824707
human1_lib1.final_cell_0145-0,human1,beta,0,beta,1.0777507,8.95328,144,0.4510129988193512
human1_lib1.final_cell_0146-0,human1,delta,5,delta,3.4200313,2.3288205,145,0.4935744702816009
human1_lib1.final_cell_0147-0,human1,beta,0,beta,2.0217748,7.114265,146,0.5617421865463257
human1_lib1.final_cell_0148-0,human1,ductal,4,ductal,29.39955,3.8255587,147,1.5690079927444458
human1_lib1.final_cell_0149-0,human1,ductal,4,ductal,29.33251,3.81148,148,1.9371027946472168
human1_lib1.final_cell_0150-0,human1,beta,0,beta,2.0620406,8.342995,149,0.4320563077926636
human1_lib1.final_cell_0151-0,human1,beta,0,beta,2.294732,7.2965674,150,0.6547221541404724
human1_lib1.final_cell_0152-0,human1,beta,0,beta,1.0128999,8.904172,151,0.3889367878437042
human1_lib1.final_cell_0153-0,human1,beta,0,beta,1.1867932,8.295713,152,0.5916877388954163
human1_lib1.final_cell_0154-0,human1,delta,5,delta,3.4600465,1.7322558,153,0.4446896612644195
human1_lib1.final_cell_0155-0,human1,beta,0,beta,1.4040354,8.242771,154,0.5883980393409729
human1_lib1.final_cell_0156-0,human1,activated_stellate,6,activated_stellate,-0.1433562,-11.588254,155,1.5186917781829834
human1_lib1.final_cell_0157-0,human1,beta,0,beta,1.202907,9.187711,156,0.3845422863960266
human1_lib1.final_cell_0158-0,human1,beta,0,beta,1.7249942,7.960925,157,0.5961948037147522
human1_lib1.final_cell_0159-0,human1,alpha,1,alpha,12.281221,6.4811254,158,1.2158453464508057
human1_lib1.final_cell_0160-0,human1,beta,0,beta,2.197252,11.013283,159,0.5671037435531616
human1_lib1.final_cell_0161-0,human1,alpha,1,alpha,12.6760025,7.121879,160,0.8094048500061035
human1_lib1.final_cell_0162-0,human1,beta,0,beta,1.02671,9.132164,161,0.5602282881736755
human1_lib1.final_cell_0163-0,human1,gamma,7,gamma,9.010973,17.613384,162,0.7809768319129944
human1_lib1.final_cell_0164-0,human1,beta,0,beta,1.4098701,8.172128,163,0.425191730260849
human1_lib1.final_cell_0165-0,human1,beta,0,beta,2.0760512,8.352787,164,0.7169312834739685
human1_lib1.final_cell_0166-0,human1,beta,0,beta,2.8667948,7.846706,165,0.8467071652412415
human1_lib1.final_cell_0167-0,human1,beta,0,beta,2.483571,6.703545,166,0.8516775965690613
human1_lib1.final_cell_0168-0,human1,beta,0,beta,1.5692496,9.272735,167,0.409286618232727
human1_lib1.final_cell_0169-0,human1,beta,0,beta,1.13105,8.760736,168,0.3845422863960266
human1_lib1.final_cell_0170-0,human1,beta,0,beta,2.2618492,8.130064,169,0.4697534143924713
human1_lib1.final_cell_0171-0,human1,acinar,2,acinar,31.90055,-2.2283742,170,0.898522675037384
human1_lib1.final_cell_0172-0,human1,beta,0,beta,2.3781574,6.532361,171,0.6354389190673828
human1_lib1.final_cell_0173-0,human1,acinar,2,acinar,32.04052,-2.0008295,172,1.0056589841842651
human1_lib1.final_cell_0174-0,human1,beta,0,beta,1.166342,9.045358,173,0.3845422863960266
human1_lib1.final_cell_0175-0,human1,beta,0,beta,1.1729943,8.343194,174,0.6986459493637085
human1_lib1.final_cell_0176-0,human1,beta,0,beta,1.2373397,8.686163,175,0.3909854590892792
human1_lib1.final_cell_0177-0,human1,acinar,2,acinar,31.93303,-2.262081,176,0.9423798322677612
human1_lib1.final_cell_0178-0,human1,delta,5,delta,3.8922317,2.2322512,177,0.4060499370098114
human1_lib1.final_cell_0179-0,human1,beta,0,beta,0.8761151,8.965541,178,0.3845422863960266
human1_lib1.final_cell_0180-0,human1,delta,5,delta,3.8664715,1.8565148,179,0.5030432343482971
human1_lib1.final_cell_0181-0,human1,beta,0,beta,1.3986951,9.624679,180,0.3845422863960266
human1_lib1.final_cell_0182-0,human1,acinar,2,acinar,32.12624,-1.9335504,181,1.0525745153427124
human1_lib1.final_cell_0183-0,human1,alpha,1,alpha,12.390598,6.822388,182,0.714181661605835
human1_lib1.final_cell_0184-0,human1,beta,0,beta,1.484796,9.024439,183,0.3845422863960266
human1_lib1.final_cell_0185-0,human1,alpha,1,alpha,12.311994,6.2861,184,1.0300532579421997
human1_lib1.final_cell_0186-0,human1,beta,0,beta,1.5788746,8.84525,185,0.3968111276626587
human1_lib1.final_cell_0187-0,human1,alpha,1,alpha,12.6154,7.0982313,186,0.5521148443222046
human1_lib1.final_cell_0188-0,human1,endothelial,8,endothelial,-5.1174874,-7.680598,187,2.838065385818481
human1_lib1.final_cell_0189-0,human1,beta,0,beta,2.0890436,7.9568024,188,0.5207990407943726
human1_lib1.final_cell_0190-0,human1,beta,0,beta,0.96578157,8.761973,189,0.3845422863960266
human1_lib1.final_cell_0191-0,human1,alpha,1,alpha,12.819537,7.5616984,190,1.0820640325546265
human1_lib1.final_cell_0192-0,human1,delta,5,delta,3.3771753,2.5087874,191,0.6771794557571411
human1_lib1.final_cell_0193-0,human1,beta,0,beta,1.6450851,9.1734295,192,0.6300177574157715
human1_lib1.final_cell_0194-0,human1,beta,0,beta,0.7978749,8.464695,193,0.6379033327102661
human1_lib1.final_cell_0195-0,human1,delta,5,delta,3.4072843,2.1595263,194,0.3845422863960266
human1_lib1.final_cell_0196-0,human1,beta,0,beta,1.2475257,8.683462,195,0.3845422863960266
human1_lib1.final_cell_0197-0,human1,gamma,7,gamma,8.84774,17.9961,196,1.304895281791687
human1_lib1.final_cell_0198-0,human1,alpha,1,alpha,12.612999,7.200855,197,1.003908634185791
human1_lib1.final_cell_0199-0,human1,beta,0,beta,1.066922,9.309278,198,0.3845422863960266
human1_lib1.final_cell_0200-0,human1,beta,0,beta,1.6333306,8.952408,199,0.4322963654994964
human1_lib1.final_cell_0201-0,human1,delta,5,delta,3.3689146,2.2047393,200,0.3845422863960266
human1_lib1.final_cell_0202-0,human1,alpha,1,alpha,12.569439,7.073493,201,0.7844308018684387
human1_lib1.final_cell_0203-0,human1,ductal,4,ductal,30.736273,4.1953645,202,1.6050320863723757
human1_lib1.final_cell_0204-0,human1,beta,0,beta,0.91698796,9.289573,203,0.3910268247127533
human1_lib1.final_cell_0205-0,human1,alpha,1,alpha,12.2432165,6.218337,204,1.02877938747406
human1_lib1.final_cell_0206-0,human1,beta,0,beta,1.0188799,9.331208,205,0.5216475129127502
human1_lib1.final_cell_0207-0,human1,ductal,4,ductal,30.167181,4.286048,206,1.8293495178222656
human1_lib1.final_cell_0208-0,human1,alpha,1,alpha,12.4056635,6.8673315,207,0.9336262345314026
human1_lib1.final_cell_0209-0,human1,ductal,4,ductal,29.811392,4.249058,208,1.7711597681045532
human1_lib1.final_cell_0210-0,human1,beta,0,beta,1.7137535,8.832188,209,0.3896979987621307
human1_lib1.final_cell_0211-0,human1,beta,0,beta,1.7174764,9.52889,210,0.3845422863960266
human1_lib1.final_cell_0212-0,human1,alpha,1,alpha,12.608097,6.86881,211,0.5659632682800293
human1_lib1.final_cell_0213-0,human1,beta,0,beta,0.9370927,9.188357,212,0.3845422863960266
human1_lib1.final_cell_0214-0,human1,beta,0,beta,1.2722994,8.4175415,213,0.4194126427173614
human1_lib1.final_cell_0215-0,human1,quiescent_stellate,6,activated_stellate,0.846944,-10.048521,214,2.2492825984954834
human1_lib1.final_cell_0216-0,human1,ductal,4,ductal,30.124876,4.236889,215,1.48355233669281
human1_lib1.final_cell_0217-0,human1,ductal,4,ductal,28.217295,2.9267898,216,3.588205099105835
human1_lib1.final_cell_0218-0,human1,endothelial,6,activated_stellate,0.923846,-10.324373,217,2.838065385818481
human1_lib1.final_cell_0219-0,human1,activated_stellate,6,activated_stellate,-0.09783513,-11.53922,218,1.7809360027313232
human1_lib1.final_cell_0220-0,human1,beta,0,beta,1.4804469,9.014752,219,0.3845422863960266
human1_lib1.final_cell_0221-0,human1,delta,5,delta,3.3873305,2.2530303,220,0.4618060290813446
human1_lib1.final_cell_0222-0,human1,gamma,7,gamma,9.130531,17.693289,221,0.8226739168167114
human1_lib1.final_cell_0223-0,human1,beta,0,beta,0.9514742,9.088332,222,0.5557919144630432
human1_lib1.final_cell_0224-0,human1,beta,0,beta,2.8768992,8.309111,223,0.5329344272613525
human1_lib1.final_cell_0225-0,human1,beta,0,beta,1.4623625,9.1228895,224,0.3845422863960266
human1_lib1.final_cell_0226-0,human1,alpha,1,alpha,12.84481,7.187315,225,0.5953617095947266
human1_lib1.final_cell_0227-0,human1,beta,0,beta,1.2552114,8.583435,226,0.3845422863960266
human1_lib1.final_cell_0228-0,human1,beta,0,beta,1.1117009,9.288912,227,0.4022493362426758
human1_lib1.final_cell_0229-0,human1,delta,5,delta,3.718228,1.8699617,228,0.3972583711147308
human1_lib1.final_cell_0230-0,human1,ductal,4,ductal,28.635557,3.6396272,229,1.2376415729522705
human1_lib1.final_cell_0231-0,human1,beta,0,beta,1.3373288,8.918122,230,0.390080451965332
human1_lib1.final_cell_0232-0,human1,delta,5,delta,3.8517303,2.1471698,231,0.4830269515514374
human1_lib1.final_cell_0233-0,human1,delta,5,delta,3.3202643,2.1231225,232,0.3852284252643585
human1_lib1.final_cell_0234-0,human1,beta,0,beta,1.3324468,8.947836,233,0.3845422863960266
human1_lib1.final_cell_0235-0,human1,delta,5,delta,3.7134633,1.8643163,234,0.4386638700962066
human1_lib1.final_cell_0236-0,human1,beta,0,beta,1.3781365,8.019134,235,0.786175549030304
human1_lib1.final_cell_0237-0,human1,activated_stellate,6,activated_stellate,-0.14649874,-11.545215,236,1.5952787399291992
human1_lib1.final_cell_0238-0,human1,beta,0,beta,2.624062,7.9255385,237,0.5101945996284485
human1_lib1.final_cell_0239-0,human1,beta,0,beta,1.8237127,8.53069,238,0.4906901717185974
human1_lib1.final_cell_0240-0,human1,delta,5,delta,3.9411948,2.0001523,239,0.6624685525894165
human1_lib1.final_cell_0241-0,human1,beta,0,beta,0.83175945,8.967765,240,0.3926319479942322
human1_lib1.final_cell_0242-0,human1,quiescent_stellate,6,activated_stellate,1.0152864,-9.951436,241,1.3759256601333618
human1_lib1.final_cell_0243-0,human1,beta,0,beta,1.1755011,9.189889,242,0.4467755258083343
human1_lib1.final_cell_0244-0,human1,acinar,2,acinar,31.927177,-2.2169406,243,0.8854354619979858
human1_lib1.final_cell_0245-0,human1,alpha,1,alpha,13.086462,7.131567,244,0.5255076885223389
human1_lib1.final_cell_0246-0,human1,delta,5,delta,4.033206,1.9707222,245,0.4642984569072723
human1_lib1.final_cell_0247-0,human1,beta,0,beta,1.1989286,9.29823,246,0.3845422863960266
human1_lib1.final_cell_0248-0,human1,alpha,1,alpha,12.602431,6.8815074,247,0.6606749892234802
human1_lib1.final_cell_0249-0,human1,beta,0,beta,1.1074185,8.654498,248,0.4383094310760498
human1_lib1.final_cell_0250-0,human1,endothelial,8,endothelial,-5.20741,-7.430432,249,2.0386803150177
human1_lib1.final_cell_0251-0,human1,delta,5,delta,3.7153258,2.226473,250,0.415979653596878
human1_lib1.final_cell_0252-0,human1,delta,5,delta,3.0114663,1.838661,251,0.4006436765193939
human1_lib1.final_cell_0253-0,human1,beta,0,beta,1.4335622,8.509203,252,0.7998719215393066
human1_lib1.final_cell_0254-0,human1,beta,0,beta,1.7734128,9.654013,253,0.7623277306556702
human1_lib1.final_cell_0255-0,human1,delta,5,delta,3.2986875,2.0048177,254,0.400072693824768
human1_lib1.final_cell_0256-0,human1,gamma,7,gamma,8.962352,17.933132,255,0.8499522805213928
human1_lib1.final_cell_0257-0,human1,alpha,1,alpha,12.336775,6.2035356,256,0.7690149545669556
human1_lib1.final_cell_0258-0,human1,beta,0,beta,1.5297226,9.049874,257,0.6611620187759399
human1_lib1.final_cell_0259-0,human1,beta,0,beta,0.9978651,8.488217,258,0.4915828704833984
human1_lib1.final_cell_0260-0,human1,beta,0,beta,1.9768115,8.37385,259,0.4346998929977417
human1_lib1.final_cell_0261-0,human1,ductal,4,ductal,28.337402,3.3086236,260,2.094947338104248
human1_lib1.final_cell_0262-0,human1,delta,5,delta,3.8805346,1.997775,261,0.385492742061615
human1_lib1.final_cell_0263-0,human1,alpha,1,alpha,12.631733,7.2527294,262,1.0338224172592163
human1_lib1.final_cell_0264-0,human1,beta,0,beta,0.9070618,8.982801,263,0.399796724319458
human1_lib1.final_cell_0265-0,human1,gamma,7,gamma,9.106187,17.81119,264,1.1184206008911133
human1_lib1.final_cell_0266-0,human1,beta,0,beta,0.8990367,8.584322,265,0.4208481013774872
human1_lib1.final_cell_0267-0,human1,beta,0,beta,1.8817858,8.816884,266,0.3934299349784851
human1_lib1.final_cell_0268-0,human1,beta,0,beta,0.9766423,9.675131,267,0.6412972807884216
human1_lib1.final_cell_0269-0,human1,quiescent_stellate,6,activated_stellate,0.9496631,-10.010387,268,1.6389003992080688
human1_lib1.final_cell_0270-0,human1,alpha,1,alpha,12.416867,5.9235415,269,0.7395679354667664
human1_lib1.final_cell_0271-0,human1,delta,5,delta,3.365486,2.2441206,270,0.4448172450065613
